Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
GGBR3.SA,1,5,0.30381458041432136,0.16237195820251496,0.3998773073925386,0.8716232687939207,0.30573769716116095,0.14631400395450045,0.3825101357539437,0.8656456623167984
