Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
CSNA3.SA,1,13,0.8520365610227477,1.0739824686951311,0.7992046010527272,13.972586980232826,13.988684039286479,-47.726829322828465
