Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
CSNA3.SA,4,13,1.5862543648777745,1.9179167808346747,0.549354749714535,49.118821249774285,49.12295788492581,-595.1385625607255
