Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
CSNA3.SA,2,13,0.8912448600098326,1.1266158408295148,0.7627731707280634,14.814325947406864,14.823124163081776,-53.5646125451723
