Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
BEEF3.SA,2,5,0.31135029949984705,0.39102870113783406,0.7919168282327823,0.4300534902525342,0.526786745767586,0.9206186832110892
