Ticker,Saldo Final,Retorno (%),Sharpe Ratio,Drawdown (%),Custos (R$),Impostos (R$)
BEEF3.SA,4011.527149927188,-59.88472850072812,-0.9464034783412741,-65.43682808003369,5.605252961155337,0.0
BRFS3.SA,8555.801156845433,-14.441988431545669,-0.1367049018929227,-37.45619919460063,7.423689938713658,0.0
VALE3.SA,6990.154155914045,-30.09845844085955,-0.609810366047874,-34.94205807680185,6.797180534579449,0.0
JBSS3.SA,11834.6277907696,18.346277907696003,0.5800951427363185,-29.458042459459303,8.735745414473628,0.0
SOJA3.SA,10694.601151496363,6.9460115149636295,0.2757818239579867,-45.473032128130406,8.27955228151115,0.0
SUZB3.SA,12887.105515389934,28.871055153899345,0.6205206068414467,-28.49915811979285,9.15690496814323,0.0
GGBR3.SA,9449.057904510459,-5.509420954895413,0.016839162618192297,-26.955846066720873,7.781135616050603,0.0
CSNA3.SA,6875.261607090631,-31.24738392909369,-0.29766947191646304,-51.10144825380889,6.751205124886206,0.0
