Previsões Razoáveis,Estratégia Usada,Total de Transações,Retorno Bruto (%),Retorno Liquido (%),Max Drawdown (%),Sharpe Ratio,Total Custos (R$),Total Impostos (R$),Min Previsto,Max Previsto,Média Previsto,Ticker,Janela
True,Trading Realista (B3),86,-21.654922733353295,-24.864657224818348,-27.958721355785894,-0.3700252793707743,278.41500502028896,42.558444126216266,6.2426405,14.25275,7.919194028947368,BEEF3.SA,Janela_5
True,Trading Realista (B3),68,-38.99718325630448,-42.16143220684082,-41.109306285095336,-0.6531022308794002,226.39661180428035,90.02828324935366,5.8485136,14.172746,8.004047012678937,BEEF3.SA,Janela_10
True,Trading Realista (B3),52,-15.409292926243051,-17.154542406919624,-30.55608341099354,-0.19848848585673853,172.44605725695706,2.0788908107005697,5.8725095,14.525419,7.691533990082644,BEEF3.SA,Janela_15
True,Trading Realista (B3),58,-19.090477257530146,-21.9009068642698,-29.2473492034304,-0.23008625278303782,227.07401232084038,53.968948353124276,6.178959,13.509375,7.937952159290187,BEEF3.SA,Janela_20
True,Trading Realista (B3),54,7.822814132341664,3.6933145059269914,-19.870019467058444,0.18447310014875418,251.77134766447392,161.17861497699357,11.514506,14.748792,13.311959569556452,BRFS3.SA,Janela_5
True,Trading Realista (B3),40,-4.627482154478858,-7.39061920643302,-22.519902470985322,-0.12344944848826633,176.83596496661679,99.4777402287992,11.246848,15.304524,13.473022765784112,BRFS3.SA,Janela_10
True,Trading Realista (B3),62,7.446235006729876,4.5119107789916235,-10.162043379589104,0.2180518428582787,265.21786378019243,28.214558993634224,10.562673,15.770939,13.443665092592594,BRFS3.SA,Janela_15
True,Trading Realista (B3),64,1.9148886594534997,-0.8704943679749158,-17.514409418009418,0.010222030238364465,264.03954814604657,14.49875459679346,10.168557,15.923034,13.251220824324324,BRFS3.SA,Janela_20
True,Trading Realista (B3),96,-1.0477596091495072,-4.9248157635069765,-11.342408440972411,-0.15483612095519783,373.1093127675718,14.596302668174062,47.719055,69.45422,53.9451396902834,VALE3.SA,Janela_5
True,Trading Realista (B3),110,0.7276949473232526,-4.320728089696477,-16.338747867864384,-0.014664067801508215,414.2838344611312,90.55846924084094,48.776447,70.33788,54.67092590184049,VALE3.SA,Janela_10
True,Trading Realista (B3),70,-20.446060863289375,-23.08491382945657,-29.211393196132274,-0.6317434296197035,218.8596883662979,45.02560825042203,48.494473,71.35013,54.43104924380165,VALE3.SA,Janela_15
True,Trading Realista (B3),100,1.820539496724705,-3.087484265479834,-17.39282697712522,0.02294441286562313,370.7541799646963,120.04819625575682,48.52659,70.82125,54.57630733194154,VALE3.SA,Janela_20
True,Trading Realista (B3),86,-7.4667303268850445,-10.833291448607053,-26.659810333697454,-0.37579640130224795,285.6862301946071,50.969881977593076,14.081135,23.038038,17.303198591666664,JBSS3.SA,Janela_5
True,Trading Realista (B3),30,-1.0738393325676043,-2.2166273608425215,-12.789373587712143,-0.08824881499127461,114.27880282749136,0.0,14.1878395,22.715464,17.00824309295775,JBSS3.SA,Janela_10
True,Trading Realista (B3),36,6.639813629286218,5.214518317498242,-7.690870905101364,0.45132687275316735,142.08273269314537,0.44679848565194896,13.862768,22.728088,16.973363165714282,JBSS3.SA,Janela_15
True,Trading Realista (B3),28,8.286605329240338,6.882813279083876,-8.62427096896383,0.5067794688927043,109.5383095760478,30.840895439597812,14.080305,22.378754,16.729837047826088,JBSS3.SA,Janela_20
True,Trading Realista (B3),42,51.403761277373846,44.62340264169909,-13.283786181529106,1.0467630036646316,235.6808795222099,442.3549840452665,9.091286,14.430694,11.236715018218625,SOJA3.SA,Janela_5
True,Trading Realista (B3),62,51.31008200671556,45.730753887988065,-14.632502449938247,1.0706358706141461,317.2828568827,240.64995499004868,9.19256,14.668517,11.281873442740286,SOJA3.SA,Janela_10
True,Trading Realista (B3),86,3.8916684609072036,-1.3657175147794987,-26.877051557234093,0.009800848176777502,354.5286272667959,171.20997030187317,8.829367,16.087816,11.650030242768596,SOJA3.SA,Janela_15
True,Trading Realista (B3),72,-16.63744219430742,-20.99781077579064,-39.78026224656628,-0.48001814180993196,292.2576954889384,143.7791626593818,8.474311,16.906366,11.715915317327767,SOJA3.SA,Janela_20
True,Trading Realista (B3),64,0.8136637013818835,-1.889769420062912,-18.613223131624405,-0.003860980832362992,249.358113931528,20.985198212951346,36.85704,59.489635,48.11852860121458,SUZB3.SA,Janela_5
True,Trading Realista (B3),108,1.8483742473779419,-2.937033216500149,-15.161855990809453,-0.0398086469240182,400.0776633469114,78.46308304089699,35.73005,61.3536,48.44725347443762,SUZB3.SA,Janela_10
True,Trading Realista (B3),36,-21.115295786674878,-22.768432026030887,-30.05073194188955,-0.7519761177797571,130.39464917057597,34.918974765025006,35.654957,62.016834,48.26950304752066,SUZB3.SA,Janela_15
True,Trading Realista (B3),80,0.63374980951834,-3.4609340067737504,-22.421026163700095,-0.03765964800993389,319.2156243711336,90.25275725807421,36.090076,61.06576,48.37317482045929,SUZB3.SA,Janela_20
True,Trading Realista (B3),62,4.838002287998334,2.3052066839421426,-6.0328564765775425,0.2236243647567754,252.20704937927474,1.0725110263440456,14.1094475,18.834682,15.946734767206477,GGBR3.SA,Janela_5
True,Trading Realista (B3),106,-13.85499037249574,-19.567223524060346,-25.365393985132695,-0.4052637717598817,383.14900685884237,188.07430829761938,14.482016,19.469555,16.3896539192229,GGBR3.SA,Janela_10
True,Trading Realista (B3),100,6.507279390099684,-0.5968446061458599,-26.789332756328854,0.12117601783995274,379.9812217107907,330.4311779137644,14.610928,19.538736,16.43234846280992,GGBR3.SA,Janela_15
True,Trading Realista (B3),88,-22.165257844181806,-26.2134915525065,-31.47028162721498,-0.6284053121677434,292.4513335275731,112.37203730489603,14.268035,19.643661,16.343335158663884,GGBR3.SA,Janela_20
True,Trading Realista (B3),32,13.158053535518194,11.075266926855674,-18.843207862233243,0.35497067512974606,145.36780792816126,62.91085293808938,9.530428,14.685205,11.525350261133603,CSNA3.SA,Janela_5
True,Trading Realista (B3),52,5.086531784506533,1.172236847958102,-18.843207862233253,0.06444290190778858,220.22976239765092,171.19973125719332,9.796452,14.935903,11.586906152351737,CSNA3.SA,Janela_10
True,Trading Realista (B3),80,-16.144566999315686,-19.83944176700653,-28.200436383099657,-0.38930201065000686,307.5908781139151,61.896598655170166,9.411712,17.379118,12.135234947314048,CSNA3.SA,Janela_15
True,Trading Realista (B3),52,14.173627031676315,11.212397296179752,-18.84320786223326,0.30847324506386836,230.20534504691886,65.91762850273787,9.388316,16.223368,11.853292373695199,CSNA3.SA,Janela_20
