Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
BRFS3.SA,2,13,0.7799465918278956,0.9731368499737609,0.7860549867536605,1.2306176716302708,1.2895176639247563,0.7086225758798668
