Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
BRFS3.SA,1,13,0.6605343373267205,0.8417977214811898,0.8682581180679307,9.625474854669877,9.63320740707266,-15.285247572914905
