Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
VALE3.SA,2,7,2.399518103127952,9.745132515121686,2.794423066811915,0.7590633668418951,1.2506663004557288,2.4644525238030073,1.5698574851887057,0.9496949704488401
