Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
BRFS3.SA,2,8,0.5872425503783174,0.7920346237524425,0.875689737772349,4.803031546634863,4.822130373885256,-3.102983226070897
