Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
BRFS3.SA,1,8,1.11565238564879,1.3104534079100454,0.693657764731621,10.462017236662305,10.5152408949392,-18.539700151365924
