Data,Preço Real,Preço Previsto
2023-01-03,17.06183433532715,17.082779
2023-01-04,16.98459815979004,16.856062
2023-01-05,17.679712295532227,16.778275
2023-01-06,17.56035041809082,17.481024
2023-01-09,17.82716178894043,17.359926
2023-01-10,18.234397888183594,17.630854
2023-01-11,18.304609298706055,18.046032
2023-01-12,18.395885467529297,18.117813
2023-01-13,18.452058792114258,18.211218
2023-01-16,18.065881729125977,18.26875
2023-01-17,18.332693099975582,17.873987
2023-01-18,18.6907844543457,18.146542
2023-01-19,18.90142250061035,18.513664
2023-01-20,18.866313934326172,18.730318
2023-01-23,18.45908164978027,18.69417
2023-01-24,18.494184494018555,18.275944
2023-01-25,18.571420669555664,18.31192
2023-01-26,18.78206062316894,18.391123
2023-01-27,18.571420669555664,18.607485
2023-01-30,18.50822830200195,18.391123
2023-01-31,18.943553924560543,18.326313
2023-02-01,18.711845397949215,18.773716
2023-02-02,17.960563659667965,18.535303
2023-02-03,18.04482269287109,17.766638
2023-02-06,18.100990295410153,17.85251
2023-02-07,18.25546073913574,17.909801
2023-02-08,18.318651199340817,18.06756
2023-02-09,16.8511962890625,18.132175
2023-02-10,16.830127716064453,16.644093
2023-02-13,16.893321990966797,16.622923
2023-02-14,17.019704818725586,16.686441
2023-02-15,16.886302947998047,16.813623
2023-02-16,16.99864387512207,16.679382
2023-02-17,16.77396011352539,16.792414
2023-02-22,16.69672393798828,16.566507
2023-02-23,16.605445861816406,16.488998
2023-02-24,16.675662994384766,16.397493
2023-02-27,16.8511962890625,16.467875
2023-02-28,16.95651626586914,16.644093
2023-03-01,17.553327560424805,16.750008
2023-03-02,17.637582778930664,17.352808
2023-03-03,17.77098846435547,17.438263
2023-03-06,17.25843048095703,17.573742
2023-03-07,17.132049560546875,17.0544
2023-03-08,17.307580947875977,16.926846
2023-03-09,16.78097915649414,17.104063
2023-03-10,16.429914474487305,16.573555
2023-03-13,16.366724014282227,16.221825
2023-03-14,16.633533477783203,16.158682
2023-03-15,15.974987983703613,16.42564
2023-03-16,16.187423706054688,15.768377
2023-03-17,15.939583778381348,15.979792
2023-03-20,16.05288314819336,15.7332
2023-03-21,16.059965133666992,15.845829
2023-03-22,16.21610450744629,15.852876
2023-03-23,15.822038650512695,16.008377
2023-03-24,16.08226776123047,15.616526
2023-03-27,16.015356063842773,15.875068
2023-03-28,16.067398071289062,15.808506
2023-03-29,16.059965133666992,15.8602705
2023-03-30,16.73656463623047,15.852876
2023-03-31,16.602731704711914,16.52897
2023-04-03,16.506074905395508,16.394775
2023-04-04,16.283018112182617,16.297997
2023-04-05,15.948436737060547,16.075115
2023-04-06,16.045093536376953,15.741995
2023-04-10,16.37224006652832,15.838081
2023-04-11,17.16780662536621,16.16419
2023-04-12,17.100889205932617,16.962915
2023-04-13,16.95218276977539,16.895426
2023-04-14,16.84065818786621,16.74565
2023-04-17,16.862964630126953,16.633503
2023-04-18,16.87783432006836,16.65592
2023-04-19,16.7291316986084,16.670868
2023-04-20,16.922443389892578,16.521513
2023-04-24,16.595298767089844,16.715727
2023-04-25,16.0004825592041,16.387327
2023-04-26,15.978177070617676,15.793717
2023-04-27,16.335063934326172,15.771546
2023-04-28,16.721694946289062,16.127064
2023-05-02,16.178926467895508,16.51405
2023-05-03,16.54324722290039,15.971324
2023-05-04,15.836910247802734,16.335201
2023-05-05,16.20866584777832,15.631276
2023-05-08,16.357370376586914,16.000961
2023-05-09,16.37224006652832,16.149336
2023-05-10,16.037656784057617,16.16419
2023-05-11,16.097139358520508,15.830684
2023-05-12,16.20866584777832,15.889869
2023-05-15,16.283018112182617,16.000961
2023-05-16,15.98613452911377,16.075115
2023-05-17,16.366756439208984,15.779456
2023-05-18,16.404817581176758,16.158714
2023-05-19,16.343921661376953,16.196741
2023-05-22,16.671253204345703,16.135906
2023-05-23,16.57229232788086,16.463453
2023-05-24,16.237342834472656,16.364283
2023-05-25,16.28302001953125,16.029554
2023-05-26,16.404817581176758,16.075117
2023-05-29,16.237342834472656,16.196741
2023-05-30,16.047033309936523,16.029554
2023-05-31,16.085098266601562,15.840011
2023-06-01,16.26017951965332,15.877886
2023-06-02,16.59512710571289,16.05233
2023-06-05,16.777830123901367,16.387157
2023-06-06,16.930076599121094,16.570395
2023-06-07,16.892013549804688,16.723408
2023-06-09,17.2421875,16.685123
2023-06-12,17.128002166748047,17.037996
2023-06-13,17.09754753112793,16.922762
2023-06-14,17.53145980834961,16.892056
2023-06-15,17.462947845458984,17.330643
2023-06-16,17.736995697021484,17.261238
2023-06-19,17.88163185119629,17.5392
2023-06-20,17.539072036743164,17.68627
2023-06-21,17.455333709716797,17.338358
2023-06-22,17.082326889038086,17.253529
2023-06-23,17.150836944580078,16.876713
2023-06-26,17.27263641357422,16.945795
2023-06-27,17.234573364257812,17.068752
2023-06-28,17.150836944580078,17.030308
2023-06-29,17.386825561523438,16.945795
2023-06-30,17.20412254333496,17.18419
2023-07-03,17.74460792541504,16.999563
2023-07-04,17.775056838989258,17.546934
2023-07-05,17.874019622802734,17.577877
2023-07-06,17.691322326660156,17.678524
2023-07-07,18.216577529907223,17.492811
2023-07-10,18.55913734436035,18.027822
2023-07-11,18.414501190185547,18.378521
2023-07-12,18.71138763427734,18.23028
2023-07-13,19.015886306762695,18.534834
2023-07-14,18.78751182556152,18.848267
2023-07-17,18.886472702026367,18.613089
2023-07-18,19.031108856201172,18.714924
2023-07-19,18.977823257446286,18.863964
2023-07-20,19.038722991943356,18.809027
2023-07-21,18.985437393188477,18.871817
2023-07-24,19.396507263183594,18.816875
2023-07-25,19.769517898559567,19.241558
2023-07-26,19.807579040527344,19.628578
2023-07-27,19.55637168884277,19.668158
2023-07-28,19.503084182739254,19.407234
2023-07-31,20.0664005279541,19.351978
2023-08-01,20.05117797851562,19.937723
2023-08-02,19.891319274902344,19.921846
2023-08-03,19.822805404663082,19.755291
2023-08-04,19.701004028320312,19.683996
2023-08-07,19.343217849731445,19.557375
2023-08-08,18.840797424316406,19.186394
2023-08-09,17.927303314208984,18.667908
2023-08-10,18.29270362854004,17.732763
