Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
PETR4.SA,2,5,0.6232390938224374,0.6303280143390451,0.7149227565570011,0.284478342138319,0.5122457246806669,0.41289464028499534,0.6425687825322635,0.9846033310594362
