Data,Preço Real,Preço Previsto
2023-01-04,47.26692199707031,47.31747
2023-01-05,47.56026840209961,47.76932
2023-01-06,47.2574577331543,47.949276
2023-01-07,47.2574577331543,48.206806
2023-01-08,47.2574577331543,48.287506
2023-01-09,47.89147186279297,47.87863
2023-01-10,47.29530715942383,47.868927
2023-01-11,46.604522705078125,48.09774
2023-01-12,47.56026840209961,47.96051
2023-01-13,47.72114181518555,47.558548
2023-01-14,47.72114181518555,47.841404
2023-01-15,47.72114181518555,47.626797
2023-01-16,47.89147186279297,47.605713
2023-01-17,48.46870422363281,47.675438
2023-01-18,47.18175506591797,47.7691
2023-01-19,46.68968963623047,47.99436
2023-01-20,44.60786056518555,47.617935
2023-01-21,44.60786056518555,47.389038
2023-01-22,44.60786056518555,46.820168
2023-01-23,44.45645904541016,46.88735
2023-01-24,44.95798873901367,46.754482
2023-01-25,44.25774002075195,46.748974
2023-01-26,42.96133041381836,46.924637
2023-01-27,42.65851593017578,46.531425
2023-01-28,42.65851593017578,45.93148
2023-01-29,42.65851593017578,45.565495
2023-01-30,43.7940559387207,45.45416
2023-01-31,43.8697624206543,45.526848
2023-02-01,44.23881149291992,46.206226
2023-02-02,42.60173797607422,46.19785
2023-02-03,43.82244491577149,46.436684
2023-02-04,43.82244491577149,45.573986
2023-02-05,43.82244491577149,46.095222
2023-02-06,43.49124526977539,46.045174
2023-02-07,43.58587646484375,46.38766
2023-02-08,43.48178482055664,46.255592
2023-02-09,43.81298065185547,46.345924
2023-02-10,43.90761184692383,46.29094
2023-02-11,43.90761184692383,46.510445
2023-02-12,43.90761184692383,46.60394
2023-02-13,44.200958251953125,46.657196
2023-02-14,44.42806625366211,46.591118
2023-02-15,45.59199905395508,46.647755
2023-02-16,45.194557189941406,46.743855
2023-02-17,44.437530517578125,47.17955
2023-02-18,44.437530517578125,47.14765
2023-02-19,44.437530517578125,47.02316
2023-02-20,44.437530517578125,46.819477
2023-02-21,44.437530517578125,46.728004
2023-02-22,43.56695175170898,46.72072
2023-02-23,43.671043395996094,46.69484
2023-02-24,43.671043395996094,46.265472
2023-02-25,43.671043395996094,46.29055
2023-02-26,43.671043395996094,46.13566
2023-02-27,43.85083770751953,46.23192
2023-02-28,45.17563629150391,46.263107
2023-03-01,44.25774002075195,46.355957
2023-03-02,44.191497802734375,46.910263
2023-03-03,45.61092376708984,46.565685
2023-03-04,45.61092376708984,46.62275
2023-03-05,45.61092376708984,47.14084
2023-03-06,45.21348190307617,47.10876
2023-03-07,45.185096740722656,47.18662
2023-03-08,44.891746520996094,47.02273
2023-03-09,43.973854064941406,46.98932
2023-03-10,42.649051666259766,46.80005
2023-03-11,42.649051666259766,46.273506
2023-03-12,42.649051666259766,45.642357
2023-03-13,42.18537521362305,45.60566
2023-03-14,42.55442428588867,45.585613
2023-03-15,41.84471130371094,45.42975
2023-03-16,41.62706756591797,45.699013
2023-03-17,41.24855041503906,45.221817
2023-03-18,41.24855041503906,45.261192
2023-03-19,41.24855041503906,45.00916
2023-03-20,40.90789031982422,44.94678
2023-03-21,40.64292907714844,44.888073
2023-03-22,40.576690673828125,44.704697
2023-03-23,39.9710693359375,44.53395
2023-03-24,40.340118408203125,44.445217
2023-03-25,40.340118408203125,44.159264
2023-03-26,40.340118408203125,44.345345
2023-03-27,39.7344970703125,44.328857
2023-03-28,40.00891876220703,44.383762
2023-03-29,40.7564811706543,44.017403
2023-03-30,40.73755645751953,44.029053
2023-03-31,39.36544418334961,44.24778
2023-04-01,39.36544418334961,44.243816
2023-04-02,39.36544418334961,43.556084
2023-04-03,40.44421005249024,43.371277
2023-04-04,40.075157165527344,43.109123
2023-04-05,38.77874755859375,43.700348
2023-04-06,38.19205093383789,43.548374
2023-04-07,38.19205093383789,42.99917
2023-04-08,38.19205093383789,42.559364
2023-04-09,38.19205093383789,42.396732
2023-04-10,38.930152893066406,42.414825
2023-04-11,40.2644157409668,42.43918
2023-04-12,39.9332160949707,42.76394
2023-04-13,39.09102249145508,43.36703
2023-04-14,38.315067291259766,43.42311
2023-04-15,38.315067291259766,42.99137
2023-04-16,38.315067291259766,42.470947
2023-04-17,38.28667831420898,42.337624
2023-04-18,38.95854187011719,42.304832
2023-04-19,38.97746658325195,42.265915
2023-04-20,38.1352767944336,42.401814
2023-04-21,38.1352767944336,42.42511
2023-04-22,38.1352767944336,42.223183
2023-04-23,38.1352767944336,42.287758
2023-04-24,37.53911590576172,42.103848
2023-04-25,36.71584701538086,42.14597
2023-04-26,36.20485305786133,41.81245
2023-04-27,35.95882034301758,41.402416
2023-04-28,37.6621322631836,41.11982
2023-04-29,37.6621322631836,40.90313
2023-04-30,37.6621322631836,41.752644
2023-05-01,37.6621322631836,41.544037
2023-05-02,38.4948616027832,41.793804
2023-05-03,37.94601821899414,41.71742
2023-05-04,37.47287368774414,42.121143
2023-05-05,39.374908447265625,41.842957
2023-05-06,39.374908447265625,41.797207
2023-05-07,39.374908447265625,42.541443
2023-05-08,39.620941162109375,42.42117
2023-05-09,39.27081680297852,42.613647
2023-05-10,39.45061111450195,42.680046
2023-05-11,39.33705520629883,42.56797
2023-05-12,40.16032409667969,42.603477
2023-05-13,40.16032409667969,42.62861
2023-05-14,40.16032409667969,42.909576
2023-05-15,40.605079650878906,42.926517
2023-05-16,41.36210250854492,42.955097
2023-05-17,41.38103103637695,43.134377
2023-05-18,42.91401290893555,43.34861
2023-05-19,42.98025131225586,43.400085
2023-05-20,42.98025131225586,44.02304
2023-05-21,42.98025131225586,44.08059
2023-05-22,42.75314331054688,44.212906
