Ticker,Melhor Janela,Saldo Final,Retorno Liquido (%),Sharpe Ratio,Drawdown (%),Custos (R$),Impostos (R$)
SOJA3.SA,Janela_5,15036.516169156452,50.365161691564516,1.5386419307755503,-10.645012216941689,138.86424687501736,148.42873519407286
BRFS3.SA,Janela_15,18009.74127682617,80.0974127682617,1.1314114447467276,-35.23920219086794,24.350409980716318,232.03849286468454
JBSS3.SA,Janela_5,11521.950500343646,15.219505003436462,1.103807671505444,-6.145771362336677,122.06438854224186,4.683789140387029
CSNA3.SA,Janela_5,12936.849849819273,29.36849849819273,0.7195150030850818,-38.07605044535328,82.79240376286295,136.39872306592855
SUZB3.SA,Janela_20,11264.687772272524,12.64687772272524,0.5791666066201219,-21.161824025666085,178.98294543794714,92.20092093959107
GGBR3.SA,Janela_5,10000.0,0.0,0.0,0.0,0.0,0.0
VALE3.SA,Janela_5,9720.27909884387,-2.797209011561299,-0.015317493444333238,-20.791396756686098,139.5634909775065,41.17359624620144
