Ticker,Janela,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
SOJA3.SA,1,0.38715910704239553,0.2225683173456106,0.4627985303922702,0.32374788882314504,0.21696327379357963,0.08303196679514115,0.28815267965983093,0.9620774942902087
