Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
CSNA3.SA,3,7,1.5184621727073586,4.824017524818197,1.675153983599369,-0.07769266581436662,58.72983136361475,3449.5993314796965,58.73328980637554,-871.5903824834445
