Ticker,Saldo Final Janela_1,Retorno Janela_1 (%),Estratégia Janela_1,Previsões Razoáveis Janela_1,Saldo Final Janela_2,Retorno Janela_2 (%),Estratégia Janela_2,Previsões Razoáveis Janela_2,Saldo Final Janela_3,Retorno Janela_3 (%),Estratégia Janela_3,Previsões Razoáveis Janela_3,Saldo Final Janela_4,Retorno Janela_4 (%),Estratégia Janela_4,Previsões Razoáveis Janela_4
BEEF3.SA,7748.7480527401685,-22.512519472598314,Media Movel Previsao,True,8598.690563489241,-14.01309436510759,Media Movel Previsao,True,7477.0855768217325,-25.229144231782673,Media Movel Previsao,True,7477.0855768217325,-25.229144231782673,Media Movel Previsao,True
BRFS3.SA,10000.0,0.0,Sem transações - Previsões Problemáticas,False,10000.0,0.0,Sem transações - Previsões Problemáticas,False,10000.0,0.0,Sem transações - Previsões Problemáticas,False,10867.682533426714,8.676825334267141,Media Movel Previsao,True
VALE3.SA,8662.440176887378,-13.375598231126224,Media Movel Previsao,True,9343.04733304966,-6.569526669503394,Media Movel Previsao,True,9177.696598049622,-8.223034019503775,Media Movel Previsao,True,9177.696598049622,-8.223034019503775,Media Movel Previsao,True
JBSS3.SA,10911.192077653808,9.111920776538081,Media Movel Previsao,True,11546.683424642913,15.466834246429134,Media Movel Previsao,True,11640.815405132316,16.408154051323162,Media Movel Previsao,True,11876.233614839866,18.76233614839866,Media Movel Previsao,True
SOJA3.SA,11298.949492158232,12.989494921582317,Media Movel Previsao,True,11563.816893310752,15.638168933107519,Media Movel Previsao,True,11478.404076503133,14.784040765031332,Media Movel Previsao,True,12069.590644983127,20.695906449831273,Media Movel Previsao,True
SUZB3.SA,10854.636465508673,8.546364655086727,Media Movel Previsao,True,10009.771001276382,0.09771001276381867,Media Movel Previsao,True,10372.396101194,3.7239610119399913,Media Movel Previsao,True,10887.537059323076,8.875370593230764,Media Movel Previsao,True
GGBR3.SA,8126.824448639569,-18.731755513604313,Media Movel Previsao,True,8433.131157515043,-15.66868842484957,Media Movel Previsao,True,8553.16329366507,-14.468367063349305,Media Movel Previsao,True,8396.777359216812,-16.032226407831875,Media Movel Previsao,True
CSNA3.SA,12013.292433172486,20.132924331724862,Media Movel Previsao,True,12050.695963727529,20.506959637275283,Media Movel Previsao,True,11899.432509078526,18.99432509078526,Media Movel Previsao,True,12522.269024632764,25.222690246327637,Media Movel Previsao,True
