Ticker,Janela,Estratégia,Previsões Razoáveis,Data,Acao,Preco,Quantidade,Valor Total,Saldo Restante
CSNA3.SA,Janela_4,Media Movel Previsao,True,"Data                      2023-02-22
Data    2023-02-22_CSNA3.SA_Janela_4
Name: 48, dtype: object",Compra,14.33359146118164,697.6618544683716,10000.0,0.0
CSNA3.SA,Janela_4,Media Movel Previsao,True,"Data                      2023-02-27
Data    2023-02-27_CSNA3.SA_Janela_4
Name: 53, dtype: object",Venda,13.821382522583008,697.6618544683716,9642.651362022001,9642.651362022001
CSNA3.SA,Janela_4,Media Movel Previsao,True,"Data                      2023-03-06
Data    2023-03-06_CSNA3.SA_Janela_4
Name: 60, dtype: object",Compra,14.490559577941896,665.4436849147238,9642.651362022001,0.0
CSNA3.SA,Janela_4,Media Movel Previsao,True,"Data                      2023-03-13
Data    2023-03-13_CSNA3.SA_Janela_4
Name: 67, dtype: object",Venda,13.267866134643556,665.4436849147238,8829.017731592481,8829.017731592481
CSNA3.SA,Janela_4,Media Movel Previsao,True,"Data                      2023-04-03
Data    2023-04-03_CSNA3.SA_Janela_4
Name: 88, dtype: object",Compra,12.474767684936523,707.7500723523419,8829.017731592481,0.0
CSNA3.SA,Janela_4,Media Movel Previsao,True,"Data                      2023-04-20
Data    2023-04-20_CSNA3.SA_Janela_4
Name: 105, dtype: object",Venda,12.003866195678713,707.7500723523419,8495.73716849944,8495.73716849944
CSNA3.SA,Janela_4,Media Movel Previsao,True,"Data                      2023-05-22
Data    2023-05-22_CSNA3.SA_Janela_4
Name: 137, dtype: object",Compra,11.54651927947998,735.7833960921652,8495.73716849944,0.0
CSNA3.SA,Janela_4,Media Movel Previsao,True,"Data                      2023-05-29
Data    2023-05-29_CSNA3.SA_Janela_4
Name: 144, dtype: object",Venda,10.745157241821287,735.7833960921652,7906.108286931589,7906.108286931589
CSNA3.SA,Janela_4,Media Movel Previsao,True,"Data                      2023-06-09
Data    2023-06-09_CSNA3.SA_Janela_4
Name: 155, dtype: object",Compra,11.21908187866211,704.7018973957611,7906.108286931589,0.0
CSNA3.SA,Janela_4,Media Movel Previsao,True,"Data                      2023-06-27
Data    2023-06-27_CSNA3.SA_Janela_4
Name: 173, dtype: object",Venda,11.279398918151855,704.7018973957611,7948.613819105308,7948.613819105308
