Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
CSNA3.SA,2,5,1.4239229228470351,4.759087838450785,1.6649168000789019,0.646477711367878,0.39079353763380653,0.2756965863232214,0.5250681730244382,0.9309424260586625
