Data,Acao,Preco,Quantidade,Valor Total,Saldo Restante
2023-01-20_SUZB3.SA_Janela_4,Compra,44.60786056518555,224.17573659214125,10000.0,0.0
2023-01-23_SUZB3.SA_Janela_4,Venda,44.45645904541016,224.17573659214125,9966.059452783184,9966.059452783184
2023-01-26_SUZB3.SA_Janela_4,Compra,42.96133041381836,231.9774401022189,9966.059452783184,0.0
2023-01-30_SUZB3.SA_Janela_4,Venda,43.7940559387207,231.9774401022189,10159.232988357806,10159.232988357806
2023-02-02_SUZB3.SA_Janela_4,Compra,42.60173797607422,238.4699186231178,10159.232988357806,0.0
2023-02-04_SUZB3.SA_Janela_4,Venda,43.82244491577149,238.4699186231178,10450.334872930089,10450.334872930089
2023-02-06_SUZB3.SA_Janela_4,Compra,43.49124526977539,240.28594279393138,10450.334872930089,0.0
2023-02-07_SUZB3.SA_Janela_4,Venda,43.58587646484375,240.28594279393138,10473.073418854805,10473.073418854805
2023-02-08_SUZB3.SA_Janela_4,Compra,43.48178482055664,240.8611666258812,10473.073418854805,0.0
2023-02-09_SUZB3.SA_Janela_4,Venda,43.81298065185547,240.8611666258812,10552.84563316307,10552.84563316307
2023-02-18_SUZB3.SA_Janela_4,Compra,44.437530517578125,237.47596930456535,10552.84563316307,0.0
2023-02-19_SUZB3.SA_Janela_4,Venda,44.437530517578125,237.47596930456535,10552.84563316307,10552.84563316307
2023-02-22_SUZB3.SA_Janela_4,Compra,43.56695175170898,242.22134459405044,10552.84563316307,0.0
2023-02-24_SUZB3.SA_Janela_4,Venda,43.671043395996094,242.22134459405044,10578.058851203301,10578.058851203301
2023-03-09_SUZB3.SA_Janela_4,Compra,43.973854064941406,240.55337145526127,10578.058851203301,0.0
2023-05-15_SUZB3.SA_Janela_4,Venda,40.605079650878906,240.55337145526127,9767.688808228344,9767.688808228344
2023-05-25_SUZB3.SA_Janela_4,Compra,41.75008010864258,233.95616925310665,9767.688808228344,0.0
2023-05-26_SUZB3.SA_Janela_4,Venda,42.91401290893555,233.95616925310665,10039.998067452929,10039.998067452929
