Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
SUZB3.SA,4,5,1.9993917192731583,6.318959454277747,2.426382991893673,0.5930312525685342,1.0938343248869244,1.8781320699471251,1.3704495867951967,0.9085113351351752
