Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
BEEF3.SA,1,7,0.225006295298482,0.09618250257706099,0.3008281218478858,0.8872352317615185,1.2253763466090946,2.3017511661840495,1.5171523213520948,0.34206224054362
