Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
SUZB3.SA,2,5,1.9999637981037524,2.420483432109244,0.5524789201437464,0.8963676326531024,1.1141605129726766,0.9392441714452585
