Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
SUZB3.SA,1,5,1.3349322601989073,3.0996515321844487,1.711350030761548,0.8102777304415639,0.8399976583627551,1.1235313493467232,1.0599676171217323,0.9448753368111593
