Data,TaxaCambio,Selic,PIB,IPCA,"('SUZB3.SA_Close', 'SUZB3.SA')",Close_Feature,Close_Target
2020-09-25,5.5661,0.007469,7609597000575.82,0.8160000000000001,42.79852294921875,42.79852294921875,
2020-09-26,5.572466666666666,0.007469,7609597000575.82,0.8233333333333334,,,
2020-09-27,5.578833333333334,0.007469,7609597000575.82,0.8306666666666667,,,42.31844329833984
2020-09-28,5.5852,0.007469,7609597000575.82,0.838,42.31844329833984,42.31844329833984,41.84724807739258
2020-09-29,5.6521,0.007469,7609597000575.82,0.8453333333333333,41.84724807739258,41.84724807739258,40.495906829833984
2020-09-30,5.6401,0.007469,7609597000575.82,0.8526666666666667,40.495906829833984,40.495906829833984,41.34049224853516
2020-10-01,5.6435,0.007469,7609597000575.82,0.86,41.34049224853516,41.34049224853516,41.189361572265625
2020-10-02,5.6458,0.007469,7609597000575.82,0.8609677419354839,41.189361572265625,41.189361572265625,
2020-10-03,5.6403,0.007469,7609597000575.82,0.8619354838709677,,,
2020-10-04,5.6348,0.007469,7609597000575.82,0.8629032258064516,,,42.1406364440918
2020-10-05,5.6293,0.007469,7609597000575.82,0.8638709677419355,42.1406364440918,42.1406364440918,42.62071228027344
2020-10-06,5.5199,0.007469,7609597000575.82,0.8648387096774194,42.62071228027344,42.62071228027344,43.02078628540039
2020-10-07,5.6012,0.007469,7609597000575.82,0.8658064516129033,43.02078628540039,43.02078628540039,43.80314254760742
2020-10-08,5.6194,0.007469,7609597000575.82,0.8667741935483871,43.80314254760742,43.80314254760742,43.51865005493164
2020-10-09,5.5387,0.007469,7609597000575.82,0.8677419354838709,43.51865005493164,43.51865005493164,
2020-10-10,5.550375000000001,0.007469,7609597000575.82,0.8687096774193548,,,
2020-10-11,5.56205,0.007469,7609597000575.82,0.8696774193548387,,,
2020-10-12,5.573725,0.007469,7609597000575.82,0.8706451612903225,,,43.51865005493164
2020-10-13,5.5854,0.007469,7609597000575.82,0.8716129032258064,43.51865005493164,43.51865005493164,42.84297180175781
2020-10-14,5.5669,0.007469,7609597000575.82,0.8725806451612903,42.84297180175781,42.84297180175781,42.99411392211914
2020-10-15,5.6166,0.007469,7609597000575.82,0.8735483870967742,42.99411392211914,42.99411392211914,44.976680755615234
2020-10-16,5.622,0.007469,7609597000575.82,0.8745161290322581,44.976680755615234,44.976680755615234,
2020-10-17,5.615233333333333,0.007469,7609597000575.82,0.8754838709677419,,,
2020-10-18,5.608466666666667,0.007469,7609597000575.82,0.8764516129032258,,,44.54994201660156
2020-10-19,5.6017,0.007469,7609597000575.82,0.8774193548387097,44.54994201660156,44.54994201660156,45.06557846069336
2020-10-20,5.5824,0.007469,7609597000575.82,0.8783870967741936,45.06557846069336,45.06557846069336,44.46993255615234
2020-10-21,5.6,0.007469,7609597000575.82,0.8793548387096775,44.46993255615234,44.46993255615234,45.87461471557617
2020-10-22,5.5814,0.007469,7609597000575.82,0.8803225806451613,45.87461471557617,45.87461471557617,45.52788543701172
2020-10-23,5.6114,0.007469,7609597000575.82,0.8812903225806452,45.52788543701172,45.52788543701172,
2020-10-24,5.618333333333333,0.007469,7609597000575.82,0.8822580645161291,,,
2020-10-25,5.625266666666667,0.007469,7609597000575.82,0.8832258064516129,,,45.3411865234375
2020-10-26,5.6322,0.007469,7609597000575.82,0.8841935483870967,45.3411865234375,45.3411865234375,44.541053771972656
2020-10-27,5.6484,0.007469,7609597000575.82,0.8851612903225806,44.541053771972656,44.541053771972656,43.13636016845703
2020-10-28,5.7319,0.007469,7609597000575.82,0.8861290322580645,43.13636016845703,43.13636016845703,44.60327911376953
2020-10-29,5.7797,0.007469,7609597000575.82,0.8870967741935484,44.60327911376953,44.60327911376953,44.4965934753418
2020-10-30,5.7712,0.007469,7609597000575.82,0.8880645161290323,44.4965934753418,44.4965934753418,
2020-10-31,5.750625,0.007469,7609597000575.82,0.8890322580645161,,,
2020-11-01,5.73005,0.007469,7609597000575.82,0.89,,,
2020-11-02,5.709475,0.007469,7609597000575.82,0.9053333333333332,,,46.83478164672852
2020-11-03,5.6889,0.007469,7609597000575.82,0.9206666666666666,46.83478164672852,46.83478164672852,45.90128707885742
2020-11-04,5.6926,0.007469,7609597000575.82,0.936,45.90128707885742,45.90128707885742,45.60789489746094
2020-11-05,5.5618,0.007469,7609597000575.82,0.9513333333333334,45.60789489746094,45.60789489746094,44.363243103027344
2020-11-06,5.5307,0.007469,7609597000575.82,0.9666666666666668,44.363243103027344,44.363243103027344,
2020-11-07,5.447633333333334,0.007469,7609597000575.82,0.982,,,
2020-11-08,5.364566666666667,0.007469,7609597000575.82,0.9973333333333334,,,43.27861022949219
2020-11-09,5.2815,0.007469,7609597000575.82,1.0126666666666666,43.27861022949219,43.27861022949219,42.64738464355469
2020-11-10,5.369,0.007469,7609597000575.82,1.028,42.64738464355469,42.64738464355469,42.98522567749024
2020-11-11,5.4014,0.007469,7609597000575.82,1.0433333333333334,42.98522567749024,42.98522567749024,43.18081665039063
2020-11-12,5.4088,0.007469,7609597000575.82,1.0586666666666666,43.18081665039063,43.18081665039063,46.176883697509766
2020-11-13,5.4848,0.007469,7609597000575.82,1.074,46.176883697509766,46.176883697509766,
2020-11-14,5.462933333333333,0.007469,7609597000575.82,1.0893333333333333,,,
2020-11-15,5.441066666666667,0.007469,7609597000575.82,1.104666666666667,,,47.19928359985352
2020-11-16,5.4192,0.007469,7609597000575.82,1.12,47.19928359985352,47.19928359985352,45.60789489746094
2020-11-17,5.3962,0.007469,7609597000575.82,1.1353333333333333,45.60789489746094,45.60789489746094,45.11003494262695
2020-11-18,5.2926,0.007469,7609597000575.82,1.1506666666666667,45.11003494262695,45.11003494262695,44.63884353637695
2020-11-19,5.3324,0.007469,7609597000575.82,1.166,44.63884353637695,44.63884353637695,
2020-11-20,5.3499,0.007469,7609597000575.82,1.1813333333333331,,,
2020-11-21,5.360666666666667,0.007469,7609597000575.82,1.1966666666666668,,,
2020-11-22,5.371433333333333,0.007469,7609597000575.82,1.2120000000000002,,,45.00334930419922
2020-11-23,5.3822,0.007469,7609597000575.82,1.2273333333333334,45.00334930419922,45.00334930419922,44.541053771972656
2020-11-24,5.4031,0.007469,7609597000575.82,1.2426666666666668,44.541053771972656,44.541053771972656,44.92333221435547
2020-11-25,5.3502,0.007469,7609597000575.82,1.258,44.92333221435547,44.92333221435547,47.474891662597656
2020-11-26,5.3195,0.007469,7609597000575.82,1.2733333333333334,47.474891662597656,47.474891662597656,49.36854553222656
2020-11-27,5.3488,0.007469,7609597000575.82,1.2886666666666668,49.36854553222656,49.36854553222656,
2020-11-28,5.3429,0.007469,7609597000575.82,1.304,,,
2020-11-29,5.337,0.007469,7609597000575.82,1.3193333333333337,,,50.230918884277344
2020-11-30,5.3311,0.007469,7609597000575.82,1.334666666666667,50.230918884277344,50.230918884277344,51.08440399169922
2020-12-01,5.2783,0.007469,7609597000575.82,1.35,51.08440399169922,51.08440399169922,48.52396011352539
2020-12-02,5.2261,0.007469,7609597000575.82,1.3145161290322582,48.52396011352539,48.52396011352539,46.21244430541992
2020-12-03,5.1619,0.007469,7609597000575.82,1.279032258064516,46.21244430541992,46.21244430541992,46.94146347045898
2020-12-04,5.17,0.007469,7609597000575.82,1.2435483870967745,46.94146347045898,46.94146347045898,
2020-12-05,5.1470666666666665,0.007469,7609597000575.82,1.2080645161290324,,,
2020-12-06,5.124133333333334,0.007469,7609597000575.82,1.1725806451612903,,,46.89700698852539
2020-12-07,5.1012,0.007469,7609597000575.82,1.1370967741935485,46.89700698852539,46.89700698852539,46.96813583374024
2020-12-08,5.0914,0.007469,7609597000575.82,1.1016129032258066,46.96813583374024,46.96813583374024,46.65697479248047
2020-12-09,5.1103,0.007469,7609597000575.82,1.0661290322580643,46.65697479248047,46.65697479248047,44.94112014770508
2020-12-10,5.0846,0.007469,7609597000575.82,1.030645161290323,44.94112014770508,44.94112014770508,45.71458053588867
2020-12-11,5.0685,0.007469,7609597000575.82,0.9951612903225808,45.71458053588867,45.71458053588867,
2020-12-12,5.064733333333334,0.007469,7609597000575.82,0.9596774193548387,,,
2020-12-13,5.060966666666666,0.007469,7609597000575.82,0.9241935483870968,,,45.92796325683594
2020-12-14,5.0572,0.007469,7609597000575.82,0.8887096774193549,45.92796325683594,45.92796325683594,47.56379318237305
2020-12-15,5.0962,0.007469,7609597000575.82,0.853225806451613,47.56379318237305,47.56379318237305,48.33726119995117
2020-12-16,5.1051,0.007469,7609597000575.82,0.8177419354838711,48.33726119995117,48.33726119995117,48.86179733276367
2020-12-17,5.0606,0.007469,7609597000575.82,0.7822580645161291,48.86179733276367,48.86179733276367,50.16869735717773
2020-12-18,5.098,0.007469,7609597000575.82,0.7467741935483871,50.16869735717773,50.16869735717773,
2020-12-19,5.117533333333333,0.007469,7609597000575.82,0.7112903225806453,,,
2020-12-20,5.137066666666667,0.007469,7609597000575.82,0.6758064516129033,,,49.09294891357422
2020-12-21,5.1566,0.007469,7609597000575.82,0.6403225806451613,49.09294891357422,49.09294891357422,51.27999877929688
2020-12-22,5.1467,0.007469,7609597000575.82,0.6048387096774195,51.27999877929688,51.27999877929688,50.11534881591797
2020-12-23,5.1734,0.007469,7609597000575.82,0.5693548387096775,50.11534881591797,50.11534881591797,
2020-12-24,5.1785,0.007469,7609597000575.82,0.5338709677419355,,,
2020-12-25,5.193474999999999,0.007469,7609597000575.82,0.4983870967741937,,,
2020-12-26,5.20845,0.007469,7609597000575.82,0.4629032258064517,,,
2020-12-27,5.223425000000001,0.007469,7609597000575.82,0.4274193548387097,,,50.81769561767578
2020-12-28,5.2384,0.007469,7609597000575.82,0.3919354838709677,50.81769561767578,50.81769561767578,50.86214828491211
2020-12-29,5.1936,0.007469,7609597000575.82,0.3564516129032259,50.86214828491211,50.86214828491211,52.04457473754883
2020-12-30,5.1961,0.007469,7609597000575.82,0.3209677419354839,52.04457473754883,52.04457473754883,
2020-12-31,5.1961,0.007469,7609597000575.82,0.2854838709677421,,,
2021-01-01,5.187575000000001,0.007469,9012141999284.48,0.25,,,
2021-01-02,5.17905,0.007469,9012141999284.48,0.2696774193548387,,,
2021-01-03,5.170525,0.007469,9012141999284.48,0.2893548387096774,,,52.37351608276367
2021-01-04,5.162,0.007469,9012141999284.48,0.3090322580645161,52.37351608276367,52.37351608276367,52.13347244262695
2021-01-05,5.3263,0.007469,9012141999284.48,0.3287096774193548,52.13347244262695,52.13347244262695,51.18219757080078
2021-01-06,5.3176,0.007469,9012141999284.48,0.3483870967741935,51.18219757080078,51.18219757080078,55.55629348754883
2021-01-07,5.3427,0.007469,9012141999284.48,0.3680645161290322,55.55629348754883,55.55629348754883,55.81411361694336
2021-01-08,5.3677,0.007469,9012141999284.48,0.3877419354838709,55.81411361694336,55.81411361694336,
2021-01-09,5.410466666666667,0.007469,9012141999284.48,0.4074193548387096,,,
2021-01-10,5.453233333333333,0.007469,9012141999284.48,0.4270967741935484,,,54.50722122192383
2021-01-11,5.496,0.007469,9012141999284.48,0.4467741935483871,54.50722122192383,54.50722122192383,54.43609619140625
2021-01-12,5.4631,0.007469,9012141999284.48,0.4664516129032258,54.43609619140625,54.43609619140625,53.34257507324219
2021-01-13,5.3064,0.007469,9012141999284.48,0.4861290322580645,53.34257507324219,53.34257507324219,53.04030227661133
2021-01-14,5.2611,0.007469,9012141999284.48,0.5058064516129033,53.04030227661133,53.04030227661133,54.36497497558594
2021-01-15,5.2708,0.007469,9012141999284.48,0.5254838709677419,54.36497497558594,54.36497497558594,
2021-01-16,5.273266666666667,0.007469,9012141999284.48,0.5451612903225806,,,
2021-01-17,5.275733333333333,0.007469,9012141999284.48,0.5648387096774193,,,56.26752471923828
2021-01-18,5.2782,0.007469,9012141999284.48,0.584516129032258,56.26752471923828,56.26752471923828,57.974491119384766
2021-01-19,5.2939,0.007469,9012141999284.48,0.6041935483870968,57.974491119384766,57.974491119384766,58.58792495727539
2021-01-20,5.3027,0.007469,9012141999284.48,0.6238709677419354,58.58792495727539,58.58792495727539,58.17007827758789
2021-01-21,5.316,0.007469,9012141999284.48,0.6435483870967742,58.17007827758789,58.17007827758789,57.21880722045898
2021-01-22,5.4295,0.007469,9012141999284.48,0.6632258064516129,57.21880722045898,57.21880722045898,
2021-01-23,5.455466666666666,0.007469,9012141999284.48,0.6829032258064516,,,
2021-01-24,5.481433333333333,0.007469,9012141999284.48,0.7025806451612904,,,
2021-01-25,5.5074,0.007469,9012141999284.48,0.722258064516129,,,58.854637145996094
2021-01-26,5.3859,0.007469,9012141999284.48,0.7419354838709677,58.854637145996094,58.854637145996094,55.34292221069336
2021-01-27,5.3818,0.007469,9012141999284.48,0.7616129032258064,55.34292221069336,55.34292221069336,55.94747161865234
2021-01-28,5.4276,0.007469,9012141999284.48,0.7812903225806451,55.94747161865234,55.94747161865234,55.16511154174805
2021-01-29,5.4753,0.007469,9012141999284.48,0.8009677419354838,55.16511154174805,55.16511154174805,
2021-01-30,5.470266666666666,0.007469,9012141999284.48,0.8206451612903225,,,
2021-01-31,5.465233333333334,0.007469,9012141999284.48,0.8403225806451613,,,57.10322952270508
2021-02-01,5.4602,0.007469,9012141999284.48,0.86,57.10322952270508,57.10322952270508,56.08082580566406
2021-02-02,5.3869,0.007469,9012141999284.48,0.8625,56.08082580566406,56.08082580566406,56.765384674072266
2021-02-03,5.3417,0.007469,9012141999284.48,0.865,56.765384674072266,56.765384674072266,57.48551940917969
2021-02-04,5.3904,0.007469,9012141999284.48,0.8674999999999999,57.48551940917969,57.48551940917969,59.12135314941406
2021-02-05,5.3878,0.007469,9012141999284.48,0.87,59.12135314941406,59.12135314941406,
2021-02-06,5.3806666666666665,0.007469,9012141999284.48,0.8725,,,
2021-02-07,5.3735333333333335,0.007469,9012141999284.48,0.875,,,58.65016555786133
2021-02-08,5.3664,0.007469,9012141999284.48,0.8775,58.65016555786133,58.65016555786133,59.29915237426758
2021-02-09,5.421,0.007469,9012141999284.48,0.88,59.29915237426758,59.29915237426758,60.632720947265625
2021-02-10,5.4018,0.007469,9012141999284.48,0.8825000000000001,60.632720947265625,60.632720947265625,62.81977462768555
2021-02-11,5.362,0.007469,9012141999284.48,0.885,62.81977462768555,62.81977462768555,62.87311553955078
2021-02-12,5.3809,0.007469,9012141999284.48,0.8875,62.87311553955078,62.87311553955078,
2021-02-13,5.387359999999999,0.007469,9012141999284.48,0.89,,,
2021-02-14,5.39382,0.007469,9012141999284.48,0.8925000000000001,,,
2021-02-15,5.40028,0.007469,9012141999284.48,0.895,,,
2021-02-16,5.40674,0.007469,9012141999284.48,0.8975,,,64.3578109741211
2021-02-17,5.4132,0.007469,9012141999284.48,0.9,64.3578109741211,64.3578109741211,65.82473754882812
2021-02-18,5.4232,0.007469,9012141999284.48,0.9025,65.82473754882812,65.82473754882812,66.70488739013672
2021-02-19,5.3918,0.007469,9012141999284.48,0.905,66.70488739013672,66.70488739013672,
2021-02-20,5.429133333333334,0.007469,9012141999284.48,0.9075,,,
2021-02-21,5.466466666666666,0.007469,9012141999284.48,0.91,,,68.34961700439453
2021-02-22,5.5038,0.007469,9012141999284.48,0.9125,68.34961700439453,68.34961700439453,68.10958099365234
2021-02-23,5.4484,0.007469,9012141999284.48,0.915,68.10958099365234,68.10958099365234,67.35388946533203
2021-02-24,5.4176,0.007469,9012141999284.48,0.9175,67.35388946533203,67.35388946533203,65.88697052001953
2021-02-25,5.4594,0.007469,9012141999284.48,0.92,65.88697052001953,65.88697052001953,65.05127716064453
2021-02-26,5.5296,0.007469,9012141999284.48,0.9225,65.05127716064453,65.05127716064453,
2021-02-27,5.547266666666667,0.007469,9012141999284.48,0.925,,,
2021-02-28,5.564933333333333,0.007469,9012141999284.48,0.9275,,,66.22481536865234
2021-03-01,5.5826,0.007469,9012141999284.48,0.93,66.22481536865234,66.22481536865234,65.37132263183594
2021-03-02,5.6838,0.007469,9012141999284.48,0.91,65.37132263183594,65.37132263183594,65.34465026855469
2021-03-03,5.7336,0.007469,9012141999284.48,0.89,65.34465026855469,65.34465026855469,65.43356323242188
2021-03-04,5.6002,0.007469,9012141999284.48,0.87,65.43356323242188,65.43356323242188,67.65616607666016
2021-03-05,5.6864,0.007469,9012141999284.48,0.8500000000000001,67.65616607666016,67.65616607666016,
2021-03-06,5.702166666666667,0.007469,9012141999284.48,0.8300000000000001,,,
2021-03-07,5.717933333333333,0.007469,9012141999284.48,0.81,,,67.00716400146484
2021-03-08,5.7337,0.007469,9012141999284.48,0.79,67.00716400146484,67.00716400146484,70.39442443847656
2021-03-09,5.8391,0.007469,9012141999284.48,0.77,70.39442443847656,70.39442443847656,66.55374145507812
2021-03-10,5.7443,0.007469,9012141999284.48,0.75,66.55374145507812,66.55374145507812,65.93141174316406
2021-03-11,5.5884,0.007469,9012141999284.48,0.73,65.93141174316406,65.93141174316406,66.01142883300781
2021-03-12,5.5634,0.007469,9012141999284.48,0.71,66.01142883300781,66.01142883300781,
2021-03-13,5.585266666666667,0.007469,9012141999284.48,0.69,,,
2021-03-14,5.607133333333333,0.007469,9012141999284.48,0.6699999999999999,,,64.76677703857422
2021-03-15,5.629,0.007469,9012141999284.48,0.65,64.76677703857422,64.76677703857422,66.90047454833984
2021-03-16,5.5845,0.007469,9012141999284.48,0.63,66.90047454833984,66.90047454833984,68.05623626708984
2021-03-17,5.6573,0.007469,9012141999284.48,0.61,68.05623626708984,68.05623626708984,66.94493103027344
2021-03-18,5.5468,0.010379,9012141999284.48,0.59,66.94493103027344,66.94493103027344,65.78916931152344
2021-03-19,5.5076,0.010379,9012141999284.48,0.57,65.78916931152344,65.78916931152344,
2021-03-20,5.513833333333333,0.010379,9012141999284.48,0.55,,,
2021-03-21,5.520066666666667,0.010379,9012141999284.48,0.53,,,64.37560272216797
2021-03-22,5.5263,0.010379,9012141999284.48,0.51,64.37560272216797,64.37560272216797,63.80659866333008
2021-03-23,5.4945,0.010379,9012141999284.48,0.49,63.80659866333008,63.80659866333008,65.48690032958984
2021-03-24,5.5324,0.010379,9012141999284.48,0.47,65.48690032958984,65.48690032958984,65.07793426513672
2021-03-25,5.6579,0.010379,9012141999284.48,0.4499999999999999,65.07793426513672,65.07793426513672,64.52672576904297
2021-03-26,5.7036,0.010379,9012141999284.48,0.4299999999999999,64.52672576904297,64.52672576904297,
2021-03-27,5.733033333333333,0.010379,9012141999284.48,0.4099999999999999,,,
2021-03-28,5.762466666666667,0.010379,9012141999284.48,0.3899999999999999,,,64.9356918334961
2021-03-29,5.7919,0.010379,9012141999284.48,0.37,64.9356918334961,64.9356918334961,62.7842025756836
2021-03-30,5.7636,0.010379,9012141999284.48,0.35,62.7842025756836,62.7842025756836,60.94389724731445
2021-03-31,5.6967,0.010379,9012141999284.48,0.3299999999999999,60.94389724731445,60.94389724731445,61.56622314453125
2021-04-01,5.6843,0.010379,9012141999284.48,0.31,61.56622314453125,61.56622314453125,
2021-04-02,5.67755,0.010379,9012141999284.48,0.3273333333333333,,,
2021-04-03,5.6708,0.010379,9012141999284.48,0.3446666666666667,,,
2021-04-04,5.6640500000000005,0.010379,9012141999284.48,0.362,,,61.56622314453125
2021-04-05,5.6573,0.010379,9012141999284.48,0.3793333333333333,61.56622314453125,61.56622314453125,62.45526885986328
2021-04-06,5.6257,0.010379,9012141999284.48,0.3966666666666666,62.45526885986328,62.45526885986328,62.099647521972656
2021-04-07,5.5858,0.010379,9012141999284.48,0.414,62.099647521972656,62.099647521972656,62.61529159545898
2021-04-08,5.5811,0.010379,9012141999284.48,0.4313333333333333,62.61529159545898,62.61529159545898,63.45988464355469
2021-04-09,5.6439,0.010379,9012141999284.48,0.4486666666666666,63.45988464355469,63.45988464355469,
2021-04-10,5.648466666666667,0.010379,9012141999284.48,0.4659999999999999,,,
2021-04-11,5.653033333333334,0.010379,9012141999284.48,0.4833333333333333,,,64.0110855102539
2021-04-12,5.6576,0.010379,9012141999284.48,0.5006666666666666,64.0110855102539,64.0110855102539,64.36670684814453
2021-04-13,5.7058,0.010379,9012141999284.48,0.518,64.36670684814453,64.36670684814453,63.4332160949707
2021-04-14,5.693,0.010379,9012141999284.48,0.5353333333333333,63.4332160949707,63.4332160949707,64.09999084472656
2021-04-15,5.6228,0.010379,9012141999284.48,0.5526666666666666,64.09999084472656,64.09999084472656,63.22872924804688
2021-04-16,5.6322,0.010379,9012141999284.48,0.5700000000000001,63.22872924804688,63.22872924804688,
2021-04-17,5.612933333333333,0.010379,9012141999284.48,0.5873333333333333,,,
2021-04-18,5.593666666666667,0.010379,9012141999284.48,0.6046666666666667,,,64.09999084472656
2021-04-19,5.5744,0.010379,9012141999284.48,0.622,64.09999084472656,64.09999084472656,64.26891326904297
2021-04-20,5.526,0.010379,9012141999284.48,0.6393333333333333,64.26891326904297,64.26891326904297,
2021-04-21,5.5112000000000005,0.010379,9012141999284.48,0.6566666666666667,,,61.83293533325195
2021-04-22,5.4964,0.010379,9012141999284.48,0.6739999999999999,61.83293533325195,61.83293533325195,62.277462005615234
2021-04-23,5.4781,0.010379,9012141999284.48,0.6913333333333334,62.277462005615234,62.277462005615234,
2021-04-24,5.470733333333333,0.010379,9012141999284.48,0.7086666666666667,,,
2021-04-25,5.463366666666667,0.010379,9012141999284.48,0.726,,,61.66402053833008
2021-04-26,5.456,0.010379,9012141999284.48,0.7433333333333333,61.66402053833008,61.66402053833008,63.006465911865234
2021-04-27,5.4418,0.010379,9012141999284.48,0.7606666666666666,63.006465911865234,63.006465911865234,60.04595947265625
2021-04-28,5.3999,0.010379,9012141999284.48,0.778,60.04595947265625,60.04595947265625,60.13486099243164
2021-04-29,5.3656,0.010379,9012141999284.48,0.7953333333333332,60.13486099243164,60.13486099243164,61.050575256347656
2021-04-30,5.403,0.010379,9012141999284.48,0.8126666666666666,61.050575256347656,61.050575256347656,
2021-05-01,5.4047,0.010379,9012141999284.48,0.83,,,
2021-05-02,5.4064,0.010379,9012141999284.48,0.8203225806451613,,,60.18820190429688
2021-05-03,5.4081,0.010379,9012141999284.48,0.8106451612903225,60.18820190429688,60.18820190429688,60.10819625854492
2021-05-04,5.4499,0.010379,9012141999284.48,0.8009677419354838,60.10819625854492,60.10819625854492,60.16153335571289
2021-05-05,5.3866,0.010379,9012141999284.48,0.7912903225806451,60.16153335571289,60.16153335571289,59.97483444213867
2021-05-06,5.2891,0.013269,9012141999284.48,0.7816129032258065,59.97483444213867,59.97483444213867,59.93927764892578
2021-05-07,5.2211,0.013269,9012141999284.48,0.7719354838709677,59.93927764892578,59.93927764892578,
2021-05-08,5.221433333333334,0.013269,9012141999284.48,0.762258064516129,,,
2021-05-09,5.221766666666666,0.013269,9012141999284.48,0.7525806451612903,,,60.87277221679688
2021-05-10,5.2221,0.013269,9012141999284.48,0.7429032258064516,60.87277221679688,60.87277221679688,60.73941040039063
2021-05-11,5.2397,0.013269,9012141999284.48,0.7332258064516128,60.73941040039063,60.73941040039063,60.82831954956055
2021-05-12,5.2347,0.013269,9012141999284.48,0.7235483870967742,60.82831954956055,60.82831954956055,59.39695739746094
2021-05-13,5.2809,0.013269,9012141999284.48,0.7138709677419355,59.39695739746094,59.39695739746094,57.921142578125
2021-05-14,5.2695,0.013269,9012141999284.48,0.7041935483870967,57.921142578125,57.921142578125,
2021-05-15,5.2713,0.013269,9012141999284.48,0.694516129032258,,,
2021-05-16,5.2731,0.013269,9012141999284.48,0.6848387096774193,,,59.13912963867188
2021-05-17,5.2749,0.013269,9012141999284.48,0.6751612903225807,59.13912963867188,59.13912963867188,59.08579254150391
2021-05-18,5.2582,0.013269,9012141999284.48,0.665483870967742,59.08579254150391,59.08579254150391,58.62348937988281
2021-05-19,5.2816,0.013269,9012141999284.48,0.6558064516129032,58.62348937988281,58.62348937988281,56.16973114013672
2021-05-20,5.2899,0.013269,9012141999284.48,0.6461290322580645,56.16973114013672,56.16973114013672,57.65442657470703
2021-05-21,5.3021,0.013269,9012141999284.48,0.6364516129032258,57.65442657470703,57.65442657470703,
2021-05-22,5.3078,0.013269,9012141999284.48,0.626774193548387,,,
2021-05-23,5.3135,0.013269,9012141999284.48,0.6170967741935484,,,57.16545867919922
2021-05-24,5.3192,0.013269,9012141999284.48,0.6074193548387097,57.16545867919922,57.16545867919922,57.48551940917969
2021-05-25,5.3137,0.013269,9012141999284.48,0.5977419354838709,57.48551940917969,57.48551940917969,55.316253662109375
2021-05-26,5.3158,0.013269,9012141999284.48,0.5880645161290322,55.316253662109375,55.316253662109375,55.654083251953125
2021-05-27,5.2833,0.013269,9012141999284.48,0.5783870967741935,55.654083251953125,55.654083251953125,54.71170425415039
2021-05-28,5.2274,0.013269,9012141999284.48,0.5687096774193549,54.71170425415039,54.71170425415039,
2021-05-29,5.228800000000001,0.013269,9012141999284.48,0.5590322580645162,,,
2021-05-30,5.2302,0.013269,9012141999284.48,0.5493548387096774,,,53.99157333374024
2021-05-31,5.2316,0.013269,9012141999284.48,0.5396774193548387,53.99157333374024,53.99157333374024,52.73802947998047
2021-06-01,5.163,0.013269,9012141999284.48,0.53,52.73802947998047,52.73802947998047,52.70245742797852
2021-06-02,5.114,0.013269,9012141999284.48,0.5443333333333333,52.70245742797852,52.70245742797852,
2021-06-03,5.09005,0.013269,9012141999284.48,0.5586666666666666,,,52.09790802001953
2021-06-04,5.0661,0.013269,9012141999284.48,0.5730000000000001,52.09790802001953,52.09790802001953,
2021-06-05,5.060466666666667,0.013269,9012141999284.48,0.5873333333333334,,,
2021-06-06,5.054833333333333,0.013269,9012141999284.48,0.6016666666666667,,,52.89805221557617
2021-06-07,5.0492,0.013269,9012141999284.48,0.616,52.89805221557617,52.89805221557617,51.63561630249024
2021-06-08,5.0483,0.013269,9012141999284.48,0.6303333333333333,51.63561630249024,51.63561630249024,53.07586288452149
2021-06-09,5.0527,0.013269,9012141999284.48,0.6446666666666667,53.07586288452149,53.07586288452149,52.18681335449219
2021-06-10,5.0629,0.013269,9012141999284.48,0.659,52.18681335449219,52.18681335449219,52.41796875
2021-06-11,5.1184,0.013269,9012141999284.48,0.6733333333333333,52.41796875,52.41796875,
2021-06-12,5.1023000000000005,0.013269,9012141999284.48,0.6876666666666666,,,
2021-06-13,5.0862,0.013269,9012141999284.48,0.702,,,51.97344970703125
2021-06-14,5.0701,0.013269,9012141999284.48,0.7163333333333334,51.97344970703125,51.97344970703125,51.71562194824219
2021-06-15,5.0868,0.013269,9012141999284.48,0.7306666666666667,51.71562194824219,51.71562194824219,51.63561630249024
2021-06-16,5.0201,0.013269,9012141999284.48,0.745,51.63561630249024,51.63561630249024,50.10646057128906
2021-06-17,5.0353,0.016137,9012141999284.48,0.7593333333333333,50.10646057128906,50.10646057128906,50.67544555664063
2021-06-18,5.0308,0.016137,9012141999284.48,0.7736666666666667,50.67544555664063,50.67544555664063,
2021-06-19,5.032766666666666,0.016137,9012141999284.48,0.788,,,
2021-06-20,5.0347333333333335,0.016137,9012141999284.48,0.8023333333333333,,,52.00900650024414
2021-06-21,5.0367,0.016137,9012141999284.48,0.8166666666666667,52.00900650024414,52.00900650024414,52.18681335449219
2021-06-22,5.0172,0.016137,9012141999284.48,0.831,52.18681335449219,52.18681335449219,51.66228485107422
2021-06-23,4.9513,0.016137,9012141999284.48,0.8453333333333333,51.66228485107422,51.66228485107422,53.20921325683594
2021-06-24,4.9271,0.016137,9012141999284.48,0.8596666666666666,53.20921325683594,53.20921325683594,51.928993225097656
2021-06-25,4.92,0.016137,9012141999284.48,0.874,51.928993225097656,51.928993225097656,
2021-06-26,4.927133333333333,0.016137,9012141999284.48,0.8883333333333333,,,
2021-06-27,4.934266666666667,0.016137,9012141999284.48,0.9026666666666668,,,52.98695755004883
2021-06-28,4.9414,0.016137,9012141999284.48,0.917,52.98695755004883,52.98695755004883,53.5737190246582
