Data,TaxaCambio,Selic,PIB,IPCA,"('JBSS3.SA_Close', 'JBSS3.SA')",Close_Feature,Close_Target
2020-02-11,4.3142,0.016137,7609597000575.82,0.1879310344827586,18.378984451293945,18.378984451293945,18.272789001464844
2020-02-12,4.336,0.016137,7609597000575.82,0.1817241379310344,18.272789001464844,18.272789001464844,18.61261558532715
2020-02-13,4.3383,0.016137,7609597000575.82,0.1755172413793103,18.61261558532715,18.61261558532715,18.25155258178711
2020-02-14,4.3157,0.016137,7609597000575.82,0.1693103448275862,18.25155258178711,18.25155258178711,
2020-02-15,4.3155,0.016137,7609597000575.82,0.163103448275862,,,
2020-02-16,4.3153,0.016137,7609597000575.82,0.1568965517241379,,,18.272789001464844
2020-02-17,4.3151,0.016137,7609597000575.82,0.1506896551724137,18.272789001464844,18.272789001464844,18.194913864135746
2020-02-18,4.3465,0.016137,7609597000575.82,0.1444827586206896,18.194913864135746,18.194913864135746,18.97368621826172
2020-02-19,4.3722,0.016137,7609597000575.82,0.1382758620689655,18.97368621826172,18.97368621826172,18.25863265991211
2020-02-20,4.3867,0.016137,7609597000575.82,0.1320689655172414,18.25863265991211,18.25863265991211,18.393144607543945
2020-02-21,4.3918,0.016137,7609597000575.82,0.1258620689655172,18.393144607543945,18.393144607543945,
2020-02-22,4.4005,0.016137,7609597000575.82,0.1196551724137931,,,
2020-02-23,4.4092,0.016137,7609597000575.82,0.1134482758620689,,,
2020-02-24,4.4179,0.016137,7609597000575.82,0.1072413793103448,,,
2020-02-25,4.4266,0.016137,7609597000575.82,0.1010344827586207,,,16.644453048706055
2020-02-26,4.4353,0.016137,7609597000575.82,0.0948275862068965,16.644453048706055,16.644453048706055,15.993117332458496
2020-02-27,4.4758,0.016137,7609597000575.82,0.0886206896551724,15.993117332458496,15.993117332458496,16.070993423461914
2020-02-28,4.4981,0.016137,7609597000575.82,0.0824137931034482,16.070993423461914,16.070993423461914,
2020-02-29,4.496733333333333,0.016137,7609597000575.82,0.0762068965517241,,,
2020-03-01,4.4953666666666665,0.016137,7609597000575.82,0.07,,,16.580734252929688
2020-03-02,4.494,0.016137,7609597000575.82,0.0577419354838709,16.580734252929688,16.580734252929688,16.056833267211914
2020-03-03,4.4877,0.016137,7609597000575.82,0.0454838709677419,16.056833267211914,16.056833267211914,16.778966903686523
2020-03-04,4.5252,0.016137,7609597000575.82,0.0332258064516129,16.778966903686523,16.778966903686523,15.717007637023926
2020-03-05,4.6201,0.016137,7609597000575.82,0.0209677419354838,15.717007637023926,15.717007637023926,14.874518394470217
2020-03-06,4.6453,0.016137,7609597000575.82,0.0087096774193548,14.874518394470217,14.874518394470217,
2020-03-07,4.675966666666667,0.016137,7609597000575.82,-0.0035483870967741,,,
2020-03-08,4.706633333333333,0.016137,7609597000575.82,-0.0158064516129032,,,12.743518829345703
2020-03-09,4.7373,0.016137,7609597000575.82,-0.0280645161290322,12.743518829345703,12.743518829345703,14.697526931762695
2020-03-10,4.6687,0.016137,7609597000575.82,-0.0403225806451612,14.697526931762695,14.697526931762695,13.437333106994627
2020-03-11,4.6732,0.016137,7609597000575.82,-0.0525806451612903,13.437333106994627,13.437333106994627,11.858552932739258
2020-03-12,4.8825,0.016137,7609597000575.82,-0.0648387096774193,11.858552932739258,11.858552932739258,14.775403022766112
2020-03-13,4.7355,0.016137,7609597000575.82,-0.0770967741935483,14.775403022766112,14.775403022766112,
2020-03-14,4.8058,0.016137,7609597000575.82,-0.0893548387096774,,,
2020-03-15,4.8761,0.016137,7609597000575.82,-0.1016129032258064,,,12.665642738342283
2020-03-16,4.9464,0.016137,7609597000575.82,-0.1138709677419354,12.665642738342283,12.665642738342283,13.189542770385742
2020-03-17,5.0489,0.016137,7609597000575.82,-0.1261290322580645,13.189542770385742,13.189542770385742,11.929350852966309
2020-03-18,5.1101,0.016137,7609597000575.82,-0.1383870967741935,11.929350852966309,11.929350852966309,14.159466743469238
2020-03-19,5.1437,0.014227,7609597000575.82,-0.1506451612903225,14.159466743469238,14.159466743469238,13.578927993774414
2020-03-20,5.0241,0.014227,7609597000575.82,-0.1629032258064516,13.578927993774414,13.578927993774414,
2020-03-21,5.042666666666666,0.014227,7609597000575.82,-0.1751612903225806,,,
2020-03-22,5.061233333333333,0.014227,7609597000575.82,-0.1874193548387097,,,13.692204475402832
2020-03-23,5.0798,0.014227,7609597000575.82,-0.1996774193548387,13.692204475402832,13.692204475402832,15.023193359375
2020-03-24,5.0707,0.014227,7609597000575.82,-0.2119354838709677,15.023193359375,15.023193359375,15.610810279846191
2020-03-25,5.07,0.014227,7609597000575.82,-0.2241935483870967,15.610810279846191,15.610810279846191,15.483376502990724
2020-03-26,5.0004,0.014227,7609597000575.82,-0.2364516129032258,15.483376502990724,15.483376502990724,14.789562225341797
2020-03-27,5.1103,0.014227,7609597000575.82,-0.2487096774193548,14.789562225341797,14.789562225341797,
2020-03-28,5.1264666666666665,0.014227,7609597000575.82,-0.2609677419354839,,,
2020-03-29,5.142633333333333,0.014227,7609597000575.82,-0.2732258064516129,,,15.27098560333252
2020-03-30,5.1588,0.014227,7609597000575.82,-0.2854838709677419,15.27098560333252,15.27098560333252,14.400179862976074
2020-03-31,5.1981,0.014227,7609597000575.82,-0.2977419354838709,14.400179862976074,14.400179862976074,15.412579536437988
2020-04-01,5.2399,0.014227,7609597000575.82,-0.31,15.412579536437988,15.412579536437988,14.796642303466797
2020-04-02,5.2645,0.014227,7609597000575.82,-0.3123333333333333,14.796642303466797,14.796642303466797,14.442654609680176
2020-04-03,5.2991,0.014227,7609597000575.82,-0.3146666666666666,14.442654609680176,14.442654609680176,
2020-04-04,5.2815666666666665,0.014227,7609597000575.82,-0.317,,,
2020-04-05,5.264033333333334,0.014227,7609597000575.82,-0.3193333333333333,,,14.931156158447266
2020-04-06,5.2465,0.014227,7609597000575.82,-0.3216666666666666,14.931156158447266,14.931156158447266,14.053269386291504
2020-04-07,5.2211,0.014227,7609597000575.82,-0.324,14.053269386291504,14.053269386291504,13.706363677978516
2020-04-08,5.2117,0.014227,7609597000575.82,-0.3263333333333333,13.706363677978516,13.706363677978516,13.451493263244627
2020-04-09,5.0773,0.014227,7609597000575.82,-0.3286666666666666,13.451493263244627,13.451493263244627,
2020-04-10,5.103425,0.014227,7609597000575.82,-0.331,,,
2020-04-11,5.12955,0.014227,7609597000575.82,-0.3333333333333333,,,
2020-04-12,5.1556750000000005,0.014227,7609597000575.82,-0.3356666666666666,,,13.989553451538086
2020-04-13,5.1818,0.014227,7609597000575.82,-0.338,13.989553451538086,13.989553451538086,14.230264663696287
2020-04-14,5.1852,0.014227,7609597000575.82,-0.3403333333333333,14.230264663696287,14.230264663696287,14.697526931762695
2020-04-15,5.2573,0.014227,7609597000575.82,-0.3426666666666667,14.697526931762695,14.697526931762695,14.73292350769043
2020-04-16,5.2371,0.014227,7609597000575.82,-0.345,14.73292350769043,14.73292350769043,15.086912155151367
2020-04-17,5.2567,0.014227,7609597000575.82,-0.3473333333333333,15.086912155151367,15.086912155151367,
2020-04-18,5.2655,0.014227,7609597000575.82,-0.3496666666666667,,,
2020-04-19,5.2743,0.014227,7609597000575.82,-0.352,,,15.115230560302734
2020-04-20,5.2831,0.014227,7609597000575.82,-0.3543333333333333,15.115230560302734,15.115230560302734,
2020-04-21,5.333600000000001,0.014227,7609597000575.82,-0.3566666666666667,,,15.433817863464355
2020-04-22,5.3841,0.014227,7609597000575.82,-0.359,15.433817863464355,15.433817863464355,15.433817863464355
2020-04-23,5.4461,0.014227,7609597000575.82,-0.3613333333333333,15.433817863464355,15.433817863464355,15.249744415283203
2020-04-24,5.6504,0.014227,7609597000575.82,-0.3636666666666667,15.249744415283203,15.249744415283203,
2020-04-25,5.645333333333333,0.014227,7609597000575.82,-0.366,,,
2020-04-26,5.640266666666667,0.014227,7609597000575.82,-0.3683333333333333,,,16.552413940429688
2020-04-27,5.6352,0.014227,7609597000575.82,-0.3706666666666667,16.552413940429688,16.552413940429688,16.934722900390625
2020-04-28,5.5677,0.014227,7609597000575.82,-0.373,16.934722900390625,16.934722900390625,17.384244918823242
2020-04-29,5.4285,0.014227,7609597000575.82,-0.3753333333333333,17.384244918823242,17.384244918823242,17.268348693847656
2020-04-30,5.4264,0.014227,7609597000575.82,-0.3776666666666666,17.268348693847656,17.268348693847656,
2020-05-01,5.465075000000001,0.014227,7609597000575.82,-0.38,,,
2020-05-02,5.50375,0.014227,7609597000575.82,-0.3593548387096774,,,
2020-05-03,5.542425,0.014227,7609597000575.82,-0.3387096774193548,,,16.493303298950195
2020-05-04,5.5811,0.014227,7609597000575.82,-0.3180645161290322,16.493303298950195,16.493303298950195,16.486061096191406
2020-05-05,5.5348,0.014227,7609597000575.82,-0.2974193548387097,16.486061096191406,16.486061096191406,16.717851638793945
2020-05-06,5.667,0.014227,7609597000575.82,-0.2767741935483871,16.717851638793945,16.717851638793945,17.66674041748047
2020-05-07,5.8359,0.011345,7609597000575.82,-0.2561290322580645,17.66674041748047,17.66674041748047,16.985857009887695
2020-05-08,5.7647,0.011345,7609597000575.82,-0.2354838709677419,16.985857009887695,16.985857009887695,
2020-05-09,5.774733333333334,0.011345,7609597000575.82,-0.2148387096774193,,,
2020-05-10,5.784766666666667,0.011345,7609597000575.82,-0.1941935483870968,,,16.77579689025879
2020-05-11,5.7948,0.011345,7609597000575.82,-0.1735483870967742,16.77579689025879,16.77579689025879,17.1959171295166
2020-05-12,5.7717,0.011345,7609597000575.82,-0.1529032258064516,17.1959171295166,17.1959171295166,18.289674758911133
2020-05-13,5.9016,0.011345,7609597000575.82,-0.132258064516129,18.289674758911133,18.289674758911133,17.7101993560791
2020-05-14,5.9366,0.011345,7609597000575.82,-0.1116129032258064,17.7101993560791,17.7101993560791,16.898937225341797
2020-05-15,5.8223,0.011345,7609597000575.82,-0.0909677419354838,16.898937225341797,16.898937225341797,
2020-05-16,5.793833333333334,0.011345,7609597000575.82,-0.0703225806451612,,,
2020-05-17,5.765366666666667,0.011345,7609597000575.82,-0.0496774193548387,,,15.783448219299316
2020-05-18,5.7369,0.011345,7609597000575.82,-0.0290322580645161,15.783448219299316,15.783448219299316,15.428515434265137
2020-05-19,5.721,0.011345,7609597000575.82,-0.0083870967741935,15.428515434265137,15.428515434265137,15.247431755065918
2020-05-20,5.6962,0.011345,7609597000575.82,0.012258064516129,15.247431755065918,15.247431755065918,14.776609420776367
2020-05-21,5.6013,0.011345,7609597000575.82,0.0329032258064516,14.776609420776367,14.776609420776367,14.95769214630127
2020-05-22,5.5802,0.011345,7609597000575.82,0.0535483870967741,14.95769214630127,14.95769214630127,
2020-05-23,5.5456666666666665,0.011345,7609597000575.82,0.0741935483870968,,,
2020-05-24,5.511133333333333,0.011345,7609597000575.82,0.0948387096774193,,,15.051857948303224
2020-05-25,5.4766,0.011345,7609597000575.82,0.1154838709677419,15.051857948303224,15.051857948303224,14.972182273864746
2020-05-26,5.3701,0.011345,7609597000575.82,0.1361290322580645,14.972182273864746,14.972182273864746,15.761716842651367
2020-05-27,5.2986,0.011345,7609597000575.82,0.156774193548387,15.761716842651367,15.761716842651367,15.935559272766112
2020-05-28,5.3399,0.011345,7609597000575.82,0.1774193548387096,15.935559272766112,15.935559272766112,15.91382884979248
2020-05-29,5.4257,0.011345,7609597000575.82,0.1980645161290323,15.91382884979248,15.91382884979248,
2020-05-30,5.4049,0.011345,7609597000575.82,0.2187096774193548,,,
2020-05-31,5.3841,0.011345,7609597000575.82,0.2393548387096774,,,15.906583786010742
2020-06-01,5.3633,0.011345,7609597000575.82,0.26,15.906583786010742,15.906583786010742,15.797931671142578
2020-06-02,5.2595,0.011345,7609597000575.82,0.2633333333333333,15.797931671142578,15.797931671142578,14.921476364135742
2020-06-03,5.051,0.011345,7609597000575.82,0.2666666666666666,14.921476364135742,14.921476364135742,15.551655769348145
2020-06-04,5.1035,0.011345,7609597000575.82,0.27,15.551655769348145,15.551655769348145,15.17499828338623
2020-06-05,4.9769,0.011345,7609597000575.82,0.2733333333333333,15.17499828338623,15.17499828338623,
2020-06-06,4.9621,0.011345,7609597000575.82,0.2766666666666666,,,
2020-06-07,4.9473,0.011345,7609597000575.82,0.28,,,15.855881690979004
2020-06-08,4.9325,0.011345,7609597000575.82,0.2833333333333333,15.855881690979004,15.855881690979004,15.97901725769043
2020-06-09,4.9051,0.011345,7609597000575.82,0.2866666666666667,15.97901725769043,15.97901725769043,16.000749588012695
2020-06-10,4.8888,0.011345,7609597000575.82,0.29,16.000749588012695,16.000749588012695,
2020-06-11,4.96275,0.011345,7609597000575.82,0.2933333333333333,,,15.921072006225586
2020-06-12,5.0367,0.011345,7609597000575.82,0.2966666666666667,15.921072006225586,15.921072006225586,
2020-06-13,5.087033333333333,0.011345,7609597000575.82,0.3,,,
2020-06-14,5.137366666666667,0.011345,7609597000575.82,0.3033333333333333,,,15.566142082214355
2020-06-15,5.1877,0.011345,7609597000575.82,0.3066666666666666,15.566142082214355,15.566142082214355,15.609604835510254
2020-06-16,5.1279,0.011345,7609597000575.82,0.31,15.609604835510254,15.609604835510254,16.21080780029297
2020-06-17,5.2492,0.011345,7609597000575.82,0.3133333333333333,16.21080780029297,16.21080780029297,16.26151466369629
2020-06-18,5.3462,0.008442,7609597000575.82,0.3166666666666666,16.26151466369629,16.26151466369629,16.196321487426758
2020-06-19,5.346,0.008442,7609597000575.82,0.32,16.196321487426758,16.196321487426758,
2020-06-20,5.304666666666667,0.008442,7609597000575.82,0.3233333333333333,,,
2020-06-21,5.263333333333334,0.008442,7609597000575.82,0.3266666666666666,,,15.682036399841309
2020-06-22,5.222,0.008442,7609597000575.82,0.33,15.682036399841309,15.682036399841309,15.595115661621094
2020-06-23,5.1699,0.008442,7609597000575.82,0.3333333333333333,15.595115661621094,15.595115661621094,15.812419891357422
2020-06-24,5.2429,0.008442,7609597000575.82,0.3366666666666666,15.812419891357422,15.812419891357422,15.72549819946289
2020-06-25,5.3281,0.008442,7609597000575.82,0.3399999999999999,15.72549819946289,15.72549819946289,15.341597557067873
2020-06-26,5.4623,0.008442,7609597000575.82,0.3433333333333333,15.341597557067873,15.341597557067873,
2020-06-27,5.4552,0.008442,7609597000575.82,0.3466666666666667,,,
2020-06-28,5.4481,0.008442,7609597000575.82,0.35,,,15.276406288146973
2020-06-29,5.441,0.008442,7609597000575.82,0.3533333333333333,15.276406288146973,15.276406288146973,15.319865226745604
2020-06-30,5.4754,0.008442,7609597000575.82,0.3566666666666667,15.319865226745604,15.319865226745604,15.131537437438965
2020-07-01,5.3646,0.008442,7609597000575.82,0.36,15.131537437438965,15.131537437438965,15.428515434265137
2020-07-02,5.3022,0.008442,7609597000575.82,0.3561290322580645,15.428515434265137,15.428515434265137,15.899340629577637
2020-07-03,5.3368,0.008442,7609597000575.82,0.352258064516129,15.899340629577637,15.899340629577637,
2020-07-04,5.327166666666667,0.008442,7609597000575.82,0.3483870967741935,,,
2020-07-05,5.317533333333333,0.008442,7609597000575.82,0.344516129032258,,,16.167346954345703
2020-07-06,5.3079,0.008442,7609597000575.82,0.3406451612903226,16.167346954345703,16.167346954345703,16.623685836791992
2020-07-07,5.3312,0.008442,7609597000575.82,0.3367741935483871,16.623685836791992,16.623685836791992,16.384653091430664
2020-07-08,5.3476,0.008442,7609597000575.82,0.3329032258064516,16.384653091430664,16.384653091430664,16.109397888183594
2020-07-09,5.2972,0.008442,7609597000575.82,0.3290322580645161,16.109397888183594,16.109397888183594,16.544008255004883
2020-07-10,5.3434,0.008442,7609597000575.82,0.3251612903225806,16.544008255004883,16.544008255004883,
2020-07-11,5.3449333333333335,0.008442,7609597000575.82,0.3212903225806451,,,
2020-07-12,5.346466666666666,0.008442,7609597000575.82,0.3174193548387096,,,16.109397888183594
2020-07-13,5.348,0.008442,7609597000575.82,0.3135483870967742,16.109397888183594,16.109397888183594,15.942804336547852
2020-07-14,5.4282,0.008442,7609597000575.82,0.3096774193548387,15.942804336547852,15.942804336547852,16.04421043395996
2020-07-15,5.3485,0.008442,7609597000575.82,0.3058064516129032,16.04421043395996,16.04421043395996,15.515439987182615
2020-07-16,5.3554,0.008442,7609597000575.82,0.3019354838709677,15.515439987182615,15.515439987182615,16.14561653137207
2020-07-17,5.3504,0.008442,7609597000575.82,0.2980645161290322,16.14561653137207,16.14561653137207,
2020-07-18,5.354566666666666,0.008442,7609597000575.82,0.2941935483870967,,,
2020-07-19,5.358733333333333,0.008442,7609597000575.82,0.2903225806451612,,,16.413625717163086
2020-07-20,5.3629,0.008442,7609597000575.82,0.2864516129032258,16.413625717163086,16.413625717163086,16.13113021850586
2020-07-21,5.2277,0.008442,7609597000575.82,0.2825806451612903,16.13113021850586,16.13113021850586,15.97901725769043
2020-07-22,5.1105,0.008442,7609597000575.82,0.2787096774193548,15.97901725769043,15.97901725769043,16.196321487426758
2020-07-23,5.1641,0.008442,7609597000575.82,0.2748387096774193,16.196321487426758,16.196321487426758,15.986262321472168
2020-07-24,5.214,0.008442,7609597000575.82,0.2709677419354838,15.986262321472168,15.986262321472168,
2020-07-25,5.205433333333334,0.008442,7609597000575.82,0.2670967741935484,,,
2020-07-26,5.196866666666667,0.008442,7609597000575.82,0.2632258064516128,,,15.921072006225586
2020-07-27,5.1883,0.008442,7609597000575.82,0.2593548387096774,15.921072006225586,15.921072006225586,16.11664581298828
2020-07-28,5.1771,0.008442,7609597000575.82,0.2554838709677419,16.11664581298828,16.11664581298828,16.058696746826172
2020-07-29,5.1389,0.008442,7609597000575.82,0.2516129032258064,16.058696746826172,16.058696746826172,15.91382884979248
2020-07-30,5.1831,0.008442,7609597000575.82,0.2477419354838709,15.91382884979248,15.91382884979248,15.602362632751465
2020-07-31,5.2027,0.008442,7609597000575.82,0.2438709677419354,15.602362632751465,15.602362632751465,
2020-08-01,5.237433333333334,0.008442,7609597000575.82,0.24,,,
2020-08-02,5.272166666666666,0.008442,7609597000575.82,0.2529032258064516,,,16.297731399536133
2020-08-03,5.3069,0.008442,7609597000575.82,0.2658064516129032,16.297731399536133,16.297731399536133,15.906583786010742
2020-08-04,5.3323,0.008442,7609597000575.82,0.2787096774193548,15.906583786010742,15.906583786010742,15.797931671142578
2020-08-05,5.2754,0.008442,7609597000575.82,0.2916129032258064,15.797931671142578,15.797931671142578,15.971776008605955
2020-08-06,5.3425,0.007469,7609597000575.82,0.304516129032258,15.971776008605955,15.971776008605955,15.696524620056152
2020-08-07,5.4221,0.007469,7609597000575.82,0.3174193548387096,15.696524620056152,15.696524620056152,
2020-08-08,5.4123,0.007469,7609597000575.82,0.3303225806451613,,,
2020-08-09,5.4025,0.007469,7609597000575.82,0.3432258064516129,,,15.899340629577637
2020-08-10,5.3927,0.007469,7609597000575.82,0.3561290322580645,15.899340629577637,15.899340629577637,15.797931671142578
2020-08-11,5.4279,0.007469,7609597000575.82,0.3690322580645161,15.797931671142578,15.797931671142578,16.20356559753418
2020-08-12,5.4545,0.007469,7609597000575.82,0.3819354838709677,16.20356559753418,16.20356559753418,16.04421043395996
2020-08-13,5.3795,0.007469,7609597000575.82,0.3948387096774193,16.04421043395996,16.04421043395996,16.87720489501953
2020-08-14,5.3846,0.007469,7609597000575.82,0.4077419354838709,16.87720489501953,16.87720489501953,
2020-08-15,5.4061,0.007469,7609597000575.82,0.4206451612903226,,,
2020-08-16,5.4276,0.007469,7609597000575.82,0.4335483870967742,,,17.304567337036133
2020-08-17,5.4491,0.007469,7609597000575.82,0.4464516129032257,17.304567337036133,17.304567337036133,17.2828369140625
2020-08-18,5.4653,0.007469,7609597000575.82,0.4593548387096774,17.2828369140625,17.2828369140625,17.826095581054688
2020-08-19,5.49,0.007469,7609597000575.82,0.472258064516129,17.826095581054688,17.826095581054688,17.69571304321289
2020-08-20,5.6504,0.007469,7609597000575.82,0.4851612903225806,17.69571304321289,17.69571304321289,17.65949821472168
2020-08-21,5.6058,0.007469,7609597000575.82,0.4980645161290322,17.65949821472168,17.65949821472168,
2020-08-22,5.602133333333334,0.007469,7609597000575.82,0.5109677419354839,,,
2020-08-23,5.598466666666667,0.007469,7609597000575.82,0.5238709677419355,,,17.760902404785156
2020-08-24,5.5948,0.007469,7609597000575.82,0.5367741935483871,17.760902404785156,17.760902404785156,17.224891662597656
2020-08-25,5.5991,0.007469,7609597000575.82,0.5496774193548387,17.224891662597656,17.224891662597656,16.913421630859375
2020-08-26,5.5674,0.007469,7609597000575.82,0.5625806451612902,16.913421630859375,16.913421630859375,16.732336044311523
2020-08-27,5.595,0.007469,7609597000575.82,0.5754838709677419,16.732336044311523,16.732336044311523,16.572978973388672
2020-08-28,5.4673,0.007469,7609597000575.82,0.5883870967741935,16.572978973388672,16.572978973388672,
2020-08-29,5.4684333333333335,0.007469,7609597000575.82,0.6012903225806452,,,
2020-08-30,5.469566666666666,0.007469,7609597000575.82,0.6141935483870968,,,16.254270553588867
2020-08-31,5.4707,0.007469,7609597000575.82,0.6270967741935484,16.254270553588867,16.254270553588867,16.152862548828125
2020-09-01,5.3726,0.007469,7609597000575.82,0.64,16.152862548828125,16.152862548828125,16.341190338134766
2020-09-02,5.3735,0.007469,7609597000575.82,0.6473333333333333,16.341190338134766,16.341190338134766,15.942804336547852
2020-09-03,5.3073,0.007469,7609597000575.82,0.6546666666666667,15.942804336547852,15.942804336547852,15.84139347076416
2020-09-04,5.2842,0.007469,7609597000575.82,0.662,15.84139347076416,15.84139347076416,
2020-09-05,5.30545,0.007469,7609597000575.82,0.6693333333333333,,,
2020-09-06,5.326700000000001,0.007469,7609597000575.82,0.6766666666666666,,,
2020-09-07,5.34795,0.007469,7609597000575.82,0.684,,,15.82690715789795
2020-09-08,5.3692,0.007469,7609597000575.82,0.6913333333333334,15.82690715789795,15.82690715789795,15.935559272766112
2020-09-09,5.3018,0.007469,7609597000575.82,0.6986666666666667,15.935559272766112,15.935559272766112,16.319461822509766
2020-09-10,5.293,0.007469,7609597000575.82,0.706,16.319461822509766,16.319461822509766,16.319461822509766
2020-09-11,5.2848,0.007469,7609597000575.82,0.7133333333333334,16.319461822509766,16.319461822509766,
2020-09-12,5.289133333333333,0.007469,7609597000575.82,0.7206666666666667,,,
2020-09-13,5.293466666666666,0.007469,7609597000575.82,0.728,,,16.812013626098633
2020-09-14,5.2978,0.007469,7609597000575.82,0.7353333333333334,16.812013626098633,16.812013626098633,17.456680297851562
2020-09-15,5.2722,0.007469,7609597000575.82,0.7426666666666667,17.456680297851562,17.456680297851562,16.906179428100586
2020-09-16,5.2526,0.007469,7609597000575.82,0.75,16.906179428100586,16.906179428100586,16.869958877563477
2020-09-17,5.2587,0.007469,7609597000575.82,0.7573333333333333,16.869958877563477,16.869958877563477,16.8554744720459
2020-09-18,5.2883,0.007469,7609597000575.82,0.7646666666666666,16.8554744720459,16.8554744720459,
2020-09-19,5.34,0.007469,7609597000575.82,0.772,,,
2020-09-20,5.391699999999999,0.007469,7609597000575.82,0.7793333333333333,,,16.65265655517578
2020-09-21,5.4434,0.007469,7609597000575.82,0.7866666666666666,16.65265655517578,16.65265655517578,16.297731399536133
2020-09-22,5.4323,0.007469,7609597000575.82,0.794,16.297731399536133,16.297731399536133,15.660307884216309
2020-09-23,5.5305,0.007469,7609597000575.82,0.8013333333333333,15.660307884216309,15.660307884216309,15.689281463623049
2020-09-24,5.5708,0.007469,7609597000575.82,0.8086666666666666,15.689281463623049,15.689281463623049,15.645821571350098
