Data,TaxaCambio,Selic,PIB,IPCA,"('BRFS3.SA_Close', 'BRFS3.SA')",Close_Feature,Close_Target
2020-03-30,5.1588,0.014227,7609597000575.82,-0.2854838709677419,13.440183639526367,13.440183639526367,13.97741985321045
2020-03-31,5.1981,0.014227,7609597000575.82,-0.2977419354838709,13.97741985321045,13.97741985321045,14.459080696105955
2020-04-01,5.2399,0.014227,7609597000575.82,-0.31,14.459080696105955,14.459080696105955,15.051894187927246
2020-04-02,5.2645,0.014227,7609597000575.82,-0.3123333333333333,15.051894187927246,15.051894187927246,14.134885787963867
2020-04-03,5.2991,0.014227,7609597000575.82,-0.3146666666666666,14.134885787963867,14.134885787963867,
2020-04-04,5.2815666666666665,0.014227,7609597000575.82,-0.317,,,
2020-04-05,5.264033333333334,0.014227,7609597000575.82,-0.3193333333333333,,,16.3764591217041
2020-04-06,5.2465,0.014227,7609597000575.82,-0.3216666666666666,16.3764591217041,16.3764591217041,16.237518310546875
2020-04-07,5.2211,0.014227,7609597000575.82,-0.324,16.237518310546875,16.237518310546875,16.11710548400879
2020-04-08,5.2117,0.014227,7609597000575.82,-0.3263333333333333,16.11710548400879,16.11710548400879,16.709917068481445
2020-04-09,5.0773,0.014227,7609597000575.82,-0.3286666666666666,16.709917068481445,16.709917068481445,
2020-04-10,5.103425,0.014227,7609597000575.82,-0.331,,,
2020-04-11,5.12955,0.014227,7609597000575.82,-0.3333333333333333,,,
2020-04-12,5.1556750000000005,0.014227,7609597000575.82,-0.3356666666666666,,,16.506139755249023
2020-04-13,5.1818,0.014227,7609597000575.82,-0.338,16.506139755249023,16.506139755249023,17.46946144104004
2020-04-14,5.1852,0.014227,7609597000575.82,-0.3403333333333333,17.46946144104004,17.46946144104004,17.645450592041016
2020-04-15,5.2573,0.014227,7609597000575.82,-0.3426666666666667,17.645450592041016,17.645450592041016,17.84922981262207
2020-04-16,5.2371,0.014227,7609597000575.82,-0.345,17.84922981262207,17.84922981262207,17.645450592041016
2020-04-17,5.2567,0.014227,7609597000575.82,-0.3473333333333333,17.645450592041016,17.645450592041016,
2020-04-18,5.2655,0.014227,7609597000575.82,-0.3496666666666667,,,
2020-04-19,5.2743,0.014227,7609597000575.82,-0.352,,,17.525035858154297
2020-04-20,5.2831,0.014227,7609597000575.82,-0.3543333333333333,17.525035858154297,17.525035858154297,
2020-04-21,5.333600000000001,0.014227,7609597000575.82,-0.3566666666666667,,,18.01595687866211
2020-04-22,5.3841,0.014227,7609597000575.82,-0.359,18.01595687866211,18.01595687866211,18.07153511047364
2020-04-23,5.4461,0.014227,7609597000575.82,-0.3613333333333333,18.07153511047364,18.07153511047364,17.182313919067383
2020-04-24,5.6504,0.014227,7609597000575.82,-0.3636666666666667,17.182313919067383,17.182313919067383,
2020-04-25,5.645333333333333,0.014227,7609597000575.82,-0.366,,,
2020-04-26,5.640266666666667,0.014227,7609597000575.82,-0.3683333333333333,,,19.04411697387696
2020-04-27,5.6352,0.014227,7609597000575.82,-0.3706666666666667,19.04411697387696,19.04411697387696,18.81255340576172
2020-04-28,5.5677,0.014227,7609597000575.82,-0.373,18.81255340576172,18.81255340576172,18.87738990783692
2020-04-29,5.4285,0.014227,7609597000575.82,-0.3753333333333333,18.87738990783692,18.87738990783692,17.96038246154785
2020-04-30,5.4264,0.014227,7609597000575.82,-0.3776666666666666,17.96038246154785,17.96038246154785,
2020-05-01,5.465075000000001,0.014227,7609597000575.82,-0.38,,,
2020-05-02,5.50375,0.014227,7609597000575.82,-0.3593548387096774,,,
2020-05-03,5.542425,0.014227,7609597000575.82,-0.3387096774193548,,,17.04337501525879
2020-05-04,5.5811,0.014227,7609597000575.82,-0.3180645161290322,17.04337501525879,17.04337501525879,16.9877986907959
2020-05-05,5.5348,0.014227,7609597000575.82,-0.2974193548387097,16.9877986907959,16.9877986907959,16.960010528564453
2020-05-06,5.667,0.014227,7609597000575.82,-0.2767741935483871,16.960010528564453,16.960010528564453,17.05263900756836
2020-05-07,5.8359,0.011345,7609597000575.82,-0.2561290322580645,17.05263900756836,17.05263900756836,17.358308792114258
2020-05-08,5.7647,0.011345,7609597000575.82,-0.2354838709677419,17.358308792114258,17.358308792114258,
2020-05-09,5.774733333333334,0.011345,7609597000575.82,-0.2148387096774193,,,
2020-05-10,5.784766666666667,0.011345,7609597000575.82,-0.1941935483870968,,,19.31273651123047
2020-05-11,5.7948,0.011345,7609597000575.82,-0.1735483870967742,19.31273651123047,19.31273651123047,18.868127822875977
2020-05-12,5.7717,0.011345,7609597000575.82,-0.1529032258064516,18.868127822875977,18.868127822875977,21.1652774810791
2020-05-13,5.9016,0.011345,7609597000575.82,-0.132258064516129,21.1652774810791,21.1652774810791,21.35979652404785
2020-05-14,5.9366,0.011345,7609597000575.82,-0.1116129032258064,21.35979652404785,21.35979652404785,20.989288330078125
2020-05-15,5.8223,0.011345,7609597000575.82,-0.0909677419354838,20.989288330078125,20.989288330078125,
2020-05-16,5.793833333333334,0.011345,7609597000575.82,-0.0703225806451612,,,
2020-05-17,5.765366666666667,0.011345,7609597000575.82,-0.0496774193548387,,,20.13711929321289
2020-05-18,5.7369,0.011345,7609597000575.82,-0.0290322580645161,20.13711929321289,20.13711929321289,20.377948760986328
2020-05-19,5.721,0.011345,7609597000575.82,-0.0083870967741935,20.377948760986328,20.377948760986328,20.813295364379883
2020-05-20,5.6962,0.011345,7609597000575.82,0.012258064516129,20.813295364379883,20.813295364379883,20.19269371032715
2020-05-21,5.6013,0.011345,7609597000575.82,0.0329032258064516,20.19269371032715,20.19269371032715,20.155641555786133
2020-05-22,5.5802,0.011345,7609597000575.82,0.0535483870967741,20.155641555786133,20.155641555786133,
2020-05-23,5.5456666666666665,0.011345,7609597000575.82,0.0741935483870968,,,
2020-05-24,5.511133333333333,0.011345,7609597000575.82,0.0948387096774193,,,20.146381378173828
2020-05-25,5.4766,0.011345,7609597000575.82,0.1154838709677419,20.146381378173828,20.146381378173828,20.841083526611328
2020-05-26,5.3701,0.011345,7609597000575.82,0.1361290322580645,20.841083526611328,20.841083526611328,21.535785675048828
2020-05-27,5.2986,0.011345,7609597000575.82,0.156774193548387,21.535785675048828,21.535785675048828,21.49873733520508
2020-05-28,5.3399,0.011345,7609597000575.82,0.1774193548387096,21.49873733520508,21.49873733520508,21.42463493347168
2020-05-29,5.4257,0.011345,7609597000575.82,0.1980645161290323,21.42463493347168,21.42463493347168,
2020-05-30,5.4049,0.011345,7609597000575.82,0.2187096774193548,,,
2020-05-31,5.3841,0.011345,7609597000575.82,0.2393548387096774,,,21.924819946289062
2020-06-01,5.3633,0.011345,7609597000575.82,0.26,21.924819946289062,21.924819946289062,21.6284122467041
2020-06-02,5.2595,0.011345,7609597000575.82,0.2633333333333333,21.6284122467041,21.6284122467041,20.980024337768555
2020-06-03,5.051,0.011345,7609597000575.82,0.2666666666666666,20.980024337768555,20.980024337768555,21.721040725708008
2020-06-04,5.1035,0.011345,7609597000575.82,0.27,21.721040725708008,21.721040725708008,21.02634048461914
2020-06-05,4.9769,0.011345,7609597000575.82,0.2733333333333333,21.02634048461914,21.02634048461914,
2020-06-06,4.9621,0.011345,7609597000575.82,0.2766666666666666,,,
2020-06-07,4.9473,0.011345,7609597000575.82,0.28,,,21.535785675048828
2020-06-08,4.9325,0.011345,7609597000575.82,0.2833333333333333,21.535785675048828,21.535785675048828,21.36905860900879
2020-06-09,4.9051,0.011345,7609597000575.82,0.2866666666666667,21.36905860900879,21.36905860900879,20.859607696533203
2020-06-10,4.8888,0.011345,7609597000575.82,0.29,20.859607696533203,20.859607696533203,
2020-06-11,4.96275,0.011345,7609597000575.82,0.2933333333333333,,,19.970388412475582
2020-06-12,5.0367,0.011345,7609597000575.82,0.2966666666666667,19.970388412475582,19.970388412475582,
2020-06-13,5.087033333333333,0.011345,7609597000575.82,0.3,,,
2020-06-14,5.137366666666667,0.011345,7609597000575.82,0.3033333333333333,,,19.636932373046875
2020-06-15,5.1877,0.011345,7609597000575.82,0.3066666666666666,19.636932373046875,19.636932373046875,20.4705753326416
2020-06-16,5.1279,0.011345,7609597000575.82,0.31,20.4705753326416,20.4705753326416,20.83182144165039
2020-06-17,5.2492,0.011345,7609597000575.82,0.3133333333333333,20.83182144165039,20.83182144165039,20.711406707763672
2020-06-18,5.3462,0.008442,7609597000575.82,0.3166666666666666,20.711406707763672,20.711406707763672,20.794771194458008
2020-06-19,5.346,0.008442,7609597000575.82,0.32,20.794771194458008,20.794771194458008,
2020-06-20,5.304666666666667,0.008442,7609597000575.82,0.3233333333333333,,,
2020-06-21,5.263333333333334,0.008442,7609597000575.82,0.3266666666666666,,,20.387210845947266
2020-06-22,5.222,0.008442,7609597000575.82,0.33,20.387210845947266,20.387210845947266,20.544677734375
2020-06-23,5.1699,0.008442,7609597000575.82,0.3333333333333333,20.544677734375,20.544677734375,20.25753593444824
2020-06-24,5.2429,0.008442,7609597000575.82,0.3366666666666666,20.25753593444824,20.25753593444824,20.36868667602539
2020-06-25,5.3281,0.008442,7609597000575.82,0.3399999999999999,20.36868667602539,20.36868667602539,19.86849975585937
2020-06-26,5.4623,0.008442,7609597000575.82,0.3433333333333333,19.86849975585937,19.86849975585937,
2020-06-27,5.4552,0.008442,7609597000575.82,0.3466666666666667,,,
2020-06-28,5.4481,0.008442,7609597000575.82,0.35,,,19.331262588500977
2020-06-29,5.441,0.008442,7609597000575.82,0.3533333333333333,19.331262588500977,19.331262588500977,19.692506790161133
2020-06-30,5.4754,0.008442,7609597000575.82,0.3566666666666667,19.692506790161133,19.692506790161133,18.98854255676269
2020-07-01,5.3646,0.008442,7609597000575.82,0.36,18.98854255676269,18.98854255676269,18.895915985107425
2020-07-02,5.3022,0.008442,7609597000575.82,0.3561290322580645,18.895915985107425,18.895915985107425,18.701398849487305
2020-07-03,5.3368,0.008442,7609597000575.82,0.352258064516129,18.701398849487305,18.701398849487305,
2020-07-04,5.327166666666667,0.008442,7609597000575.82,0.3483870967741935,,,
2020-07-05,5.317533333333333,0.008442,7609597000575.82,0.344516129032258,,,19.59061813354492
2020-07-06,5.3079,0.008442,7609597000575.82,0.3406451612903226,19.59061813354492,19.59061813354492,18.98854255676269
2020-07-07,5.3312,0.008442,7609597000575.82,0.3367741935483871,18.98854255676269,18.98854255676269,19.368314743041992
2020-07-08,5.3476,0.008442,7609597000575.82,0.3329032258064516,19.368314743041992,19.368314743041992,19.173797607421875
2020-07-09,5.2972,0.008442,7609597000575.82,0.3290322580645161,19.173797607421875,19.173797607421875,19.081167221069336
2020-07-10,5.3434,0.008442,7609597000575.82,0.3251612903225806,19.081167221069336,19.081167221069336,
2020-07-11,5.3449333333333335,0.008442,7609597000575.82,0.3212903225806451,,,
2020-07-12,5.346466666666666,0.008442,7609597000575.82,0.3174193548387096,,,18.599510192871094
2020-07-13,5.348,0.008442,7609597000575.82,0.3135483870967742,18.599510192871094,18.599510192871094,18.61803436279297
2020-07-14,5.4282,0.008442,7609597000575.82,0.3096774193548387,18.61803436279297,18.61803436279297,18.81255340576172
2020-07-15,5.3485,0.008442,7609597000575.82,0.3058064516129032,18.81255340576172,18.81255340576172,18.66434669494629
2020-07-16,5.3554,0.008442,7609597000575.82,0.3019354838709677,18.66434669494629,18.66434669494629,19.155271530151367
2020-07-17,5.3504,0.008442,7609597000575.82,0.2980645161290322,19.155271530151367,19.155271530151367,
2020-07-18,5.354566666666666,0.008442,7609597000575.82,0.2941935483870967,,,
2020-07-19,5.358733333333333,0.008442,7609597000575.82,0.2903225806451612,,,19.683246612548828
2020-07-20,5.3629,0.008442,7609597000575.82,0.2864516129032258,19.683246612548828,19.683246612548828,19.349788665771484
2020-07-21,5.2277,0.008442,7609597000575.82,0.2825806451612903,19.349788665771484,19.349788665771484,19.062644958496094
2020-07-22,5.1105,0.008442,7609597000575.82,0.2787096774193548,19.062644958496094,19.062644958496094,18.895915985107425
2020-07-23,5.1641,0.008442,7609597000575.82,0.2748387096774193,18.895915985107425,18.895915985107425,18.8310775756836
2020-07-24,5.214,0.008442,7609597000575.82,0.2709677419354838,18.8310775756836,18.8310775756836,
2020-07-25,5.205433333333334,0.008442,7609597000575.82,0.2670967741935484,,,
2020-07-26,5.196866666666667,0.008442,7609597000575.82,0.2632258064516128,,,18.63656044006348
2020-07-27,5.1883,0.008442,7609597000575.82,0.2593548387096774,18.63656044006348,18.63656044006348,19.72955894470215
2020-07-28,5.1771,0.008442,7609597000575.82,0.2554838709677419,19.72955894470215,19.72955894470215,20.248271942138672
2020-07-29,5.1389,0.008442,7609597000575.82,0.2516129032258064,20.248271942138672,20.248271942138672,19.636932373046875
2020-07-30,5.1831,0.008442,7609597000575.82,0.2477419354838709,19.636932373046875,19.636932373046875,19.173797607421875
2020-07-31,5.2027,0.008442,7609597000575.82,0.2438709677419354,19.173797607421875,19.173797607421875,
2020-08-01,5.237433333333334,0.008442,7609597000575.82,0.24,,,
2020-08-02,5.272166666666666,0.008442,7609597000575.82,0.2529032258064516,,,19.108959197998047
2020-08-03,5.3069,0.008442,7609597000575.82,0.2658064516129032,19.108959197998047,19.108959197998047,18.886653900146484
2020-08-04,5.3323,0.008442,7609597000575.82,0.2787096774193548,18.886653900146484,18.886653900146484,19.13674545288086
2020-08-05,5.2754,0.008442,7609597000575.82,0.2916129032258064,19.13674545288086,19.13674545288086,20.294584274291992
2020-08-06,5.3425,0.007469,7609597000575.82,0.304516129032258,20.294584274291992,20.294584274291992,20.76698112487793
2020-08-07,5.4221,0.007469,7609597000575.82,0.3174193548387096,20.76698112487793,20.76698112487793,
2020-08-08,5.4123,0.007469,7609597000575.82,0.3303225806451613,,,
2020-08-09,5.4025,0.007469,7609597000575.82,0.3432258064516129,,,20.30384635925293
2020-08-10,5.3927,0.007469,7609597000575.82,0.3561290322580645,20.30384635925293,20.30384635925293,20.72066879272461
2020-08-11,5.4279,0.007469,7609597000575.82,0.3690322580645161,20.72066879272461,20.72066879272461,21.02634048461914
2020-08-12,5.4545,0.007469,7609597000575.82,0.3819354838709677,21.02634048461914,21.02634048461914,19.386837005615234
2020-08-13,5.3795,0.007469,7609597000575.82,0.3948387096774193,19.386837005615234,19.386837005615234,19.173797607421875
2020-08-14,5.3846,0.007469,7609597000575.82,0.4077419354838709,19.173797607421875,19.173797607421875,
2020-08-15,5.4061,0.007469,7609597000575.82,0.4206451612903226,,,
2020-08-16,5.4276,0.007469,7609597000575.82,0.4335483870967742,,,19.433151245117188
2020-08-17,5.4491,0.007469,7609597000575.82,0.4464516129032257,19.433151245117188,19.433151245117188,19.535043716430664
2020-08-18,5.4653,0.007469,7609597000575.82,0.4593548387096774,19.535043716430664,19.535043716430664,19.2942123413086
2020-08-19,5.49,0.007469,7609597000575.82,0.472258064516129,19.2942123413086,19.2942123413086,19.071908950805664
2020-08-20,5.6504,0.007469,7609597000575.82,0.4851612903225806,19.071908950805664,19.071908950805664,19.007068634033203
2020-08-21,5.6058,0.007469,7609597000575.82,0.4980645161290322,19.007068634033203,19.007068634033203,
2020-08-22,5.602133333333334,0.007469,7609597000575.82,0.5109677419354839,,,
2020-08-23,5.598466666666667,0.007469,7609597000575.82,0.5238709677419355,,,18.868127822875977
2020-08-24,5.5948,0.007469,7609597000575.82,0.5367741935483871,18.868127822875977,18.868127822875977,18.52540779113769
2020-08-25,5.5991,0.007469,7609597000575.82,0.5496774193548387,18.52540779113769,18.52540779113769,18.15489959716797
2020-08-26,5.5674,0.007469,7609597000575.82,0.5625806451612902,18.15489959716797,18.15489959716797,18.24752426147461
2020-08-27,5.595,0.007469,7609597000575.82,0.5754838709677419,18.24752426147461,18.24752426147461,18.451305389404297
2020-08-28,5.4673,0.007469,7609597000575.82,0.5883870967741935,18.451305389404297,18.451305389404297,
2020-08-29,5.4684333333333335,0.007469,7609597000575.82,0.6012903225806452,,,
2020-08-30,5.469566666666666,0.007469,7609597000575.82,0.6141935483870968,,,18.1456356048584
2020-08-31,5.4707,0.007469,7609597000575.82,0.6270967741935484,18.1456356048584,18.1456356048584,18.41425514221192
2020-09-01,5.3726,0.007469,7609597000575.82,0.64,18.41425514221192,18.41425514221192,18.94223022460937
2020-09-02,5.3735,0.007469,7609597000575.82,0.6473333333333333,18.94223022460937,18.94223022460937,18.395729064941406
2020-09-03,5.3073,0.007469,7609597000575.82,0.6546666666666667,18.395729064941406,18.395729064941406,18.506881713867188
2020-09-04,5.2842,0.007469,7609597000575.82,0.662,18.506881713867188,18.506881713867188,
2020-09-05,5.30545,0.007469,7609597000575.82,0.6693333333333333,,,
2020-09-06,5.326700000000001,0.007469,7609597000575.82,0.6766666666666666,,,
2020-09-07,5.34795,0.007469,7609597000575.82,0.684,,,18.38646697998047
2020-09-08,5.3692,0.007469,7609597000575.82,0.6913333333333334,18.38646697998047,18.38646697998047,18.41425514221192
2020-09-09,5.3018,0.007469,7609597000575.82,0.6986666666666667,18.41425514221192,18.41425514221192,19.09969520568848
2020-09-10,5.293,0.007469,7609597000575.82,0.706,19.09969520568848,19.09969520568848,18.61803436279297
2020-09-11,5.2848,0.007469,7609597000575.82,0.7133333333333334,18.61803436279297,18.61803436279297,
2020-09-12,5.289133333333333,0.007469,7609597000575.82,0.7206666666666667,,,
2020-09-13,5.293466666666666,0.007469,7609597000575.82,0.728,,,19.21084785461425
2020-09-14,5.2978,0.007469,7609597000575.82,0.7353333333333334,19.21084785461425,19.21084785461425,20.01670455932617
2020-09-15,5.2722,0.007469,7609597000575.82,0.7426666666666667,20.01670455932617,20.01670455932617,19.7758731842041
2020-09-16,5.2526,0.007469,7609597000575.82,0.75,19.7758731842041,19.7758731842041,19.785133361816406
2020-09-17,5.2587,0.007469,7609597000575.82,0.7573333333333333,19.785133361816406,19.785133361816406,19.396100997924805
2020-09-18,5.2883,0.007469,7609597000575.82,0.7646666666666666,19.396100997924805,19.396100997924805,
2020-09-19,5.34,0.007469,7609597000575.82,0.772,,,
2020-09-20,5.391699999999999,0.007469,7609597000575.82,0.7793333333333333,,,19.007068634033203
2020-09-21,5.4434,0.007469,7609597000575.82,0.7866666666666666,19.007068634033203,19.007068634033203,18.87738990783692
2020-09-22,5.4323,0.007469,7609597000575.82,0.794,18.87738990783692,18.87738990783692,18.34015274047852
2020-09-23,5.5305,0.007469,7609597000575.82,0.8013333333333333,18.34015274047852,18.34015274047852,18.358678817749023
2020-09-24,5.5708,0.007469,7609597000575.82,0.8086666666666666,18.358678817749023,18.358678817749023,18.1456356048584
