Price,SUZB3.SA_Close
Ticker,SUZB3.SA
Date,
2020-07-08,32.13890075683594
2020-07-09,32.42340087890625
2020-07-10,32.61008834838867
2020-07-13,32.05889129638672
2020-07-14,32.59231185913086
2020-07-15,34.53931427001953
2020-07-16,34.43263244628906
2020-07-17,35.4283561706543
2020-07-20,35.775089263916016
2020-07-21,36.00623321533203
2020-07-22,35.1171989440918
2020-07-23,36.219608306884766
2020-07-24,37.60651397705078
2020-07-27,37.046409606933594
2020-07-28,37.33980178833008
2020-07-29,36.886390686035156
2020-07-30,37.535396575927734
2020-07-31,37.33980178833008
2020-08-03,38.308860778808594
2020-08-04,37.410926818847656
2020-08-05,40.255863189697266
2020-08-06,41.18046569824219
2020-08-07,41.055999755859375
2020-08-10,42.105072021484375
2020-08-11,41.69611358642578
2020-08-12,41.98949432373047
2020-08-13,42.380672454833984
2020-08-14,44.88777542114258
2020-08-17,45.32340621948242
2020-08-18,46.230224609375
2020-08-19,45.01224136352539
2020-08-20,46.452491760253906
2020-08-21,46.363590240478516
2020-08-24,46.363590240478516
2020-08-25,45.430091857910156
2020-08-26,46.01686096191406
2020-08-27,45.7145881652832
2020-08-28,45.33230209350586
2020-08-31,44.62995529174805
2020-09-01,45.44786834716797
2020-09-02,43.571990966796875
2020-09-03,42.67405700683594
2020-09-04,42.265098571777344
2020-09-08,41.58942413330078
2020-09-09,41.8294677734375
2020-09-10,41.20713806152344
2020-09-11,40.540348052978516
2020-09-14,41.00265884399414
2020-09-15,43.46530532836914
2020-09-16,42.3006591796875
2020-09-17,43.58088302612305
2020-09-18,44.49659729003906
2020-09-21,43.1452522277832
2020-09-22,42.11396026611328
2020-09-23,41.45606994628906
2020-09-24,40.895973205566406
2020-09-25,42.798519134521484
2020-09-28,42.318443298339844
2020-09-29,41.84725570678711
2020-09-30,40.495906829833984
2020-10-01,41.34049606323242
2020-10-02,41.18935775756836
2020-10-05,42.14063262939453
2020-10-06,42.6207160949707
2020-10-07,43.02078628540039
2020-10-08,43.80314254760742
2020-10-09,43.51865005493164
2020-10-13,43.51865005493164
2020-10-14,42.842979431152344
2020-10-15,42.99411392211914
2020-10-16,44.976680755615234
2020-10-19,44.54994201660156
2020-10-20,45.065582275390625
2020-10-21,44.46992492675781
2020-10-22,45.874610900878906
2020-10-23,45.527889251708984
2020-10-26,45.3411865234375
2020-10-27,44.541046142578125
2020-10-28,43.13636016845703
2020-10-29,44.6032829284668
2020-10-30,44.49659729003906
2020-11-03,46.83477783203125
2020-11-04,45.90128707885742
2020-11-05,45.6078987121582
2020-11-06,44.363243103027344
2020-11-09,43.27860641479492
2020-11-10,42.64739227294922
2020-11-11,42.98522186279297
2020-11-12,43.180816650390625
2020-11-13,46.1768913269043
2020-11-16,47.19928741455078
2020-11-17,45.6078987121582
2020-11-18,45.110042572021484
2020-11-19,44.63884735107422
2020-11-23,45.003353118896484
2020-11-24,44.541046142578125
2020-11-25,44.92333984375
2020-11-26,47.474891662597656
2020-11-27,49.36854934692383
2020-11-30,50.230918884277344
2020-12-01,51.08440399169922
2020-12-02,48.52396011352539
2020-12-03,46.21244812011719
2020-12-04,46.94146728515625
2020-12-07,46.897010803222656
2020-12-08,46.968135833740234
2020-12-09,46.65697479248047
2020-12-10,44.94112014770508
2020-12-11,45.7145881652832
2020-12-14,45.927955627441406
2020-12-15,47.56379699707031
2020-12-16,48.33726119995117
2020-12-17,48.86179733276367
2020-12-18,50.16869354248047
2020-12-21,49.09294891357422
2020-12-22,51.27999496459961
2020-12-23,50.11534881591797
2020-12-28,50.817691802978516
2020-12-29,50.86214065551758
2020-12-30,52.0445671081543
2021-01-04,52.37351989746094
2021-01-05,52.133480072021484
2021-01-06,51.18220138549805
2021-01-07,55.55629348754883
2021-01-08,55.81411361694336
2021-01-11,54.50722122192383
2021-01-12,54.436092376708984
2021-01-13,53.34257507324219
2021-01-14,53.04030227661133
2021-01-15,54.36497116088867
2021-01-18,56.26752853393555
2021-01-19,57.9744873046875
2021-01-20,58.58792495727539
2021-01-21,58.170082092285156
2021-01-22,57.21879959106445
2021-01-26,58.854637145996094
2021-01-27,55.342918395996094
2021-01-28,55.947471618652344
2021-01-29,55.16511154174805
2021-02-01,57.10322952270508
2021-02-02,56.08082580566406
2021-02-03,56.76538848876953
2021-02-04,57.48551940917969
2021-02-05,59.12135314941406
2021-02-08,58.65016174316406
2021-02-09,59.299163818359375
2021-02-10,60.632728576660156
2021-02-11,62.81977462768555
2021-02-12,62.87311935424805
2021-02-17,64.35781860351562
2021-02-18,65.82473754882812
2021-02-19,66.70488739013672
2021-02-22,68.34961700439453
2021-02-23,68.10957336425781
2021-02-24,67.35389709472656
2021-02-25,65.886962890625
2021-02-26,65.05126953125
2021-03-01,66.22480010986328
2021-03-02,65.37132263183594
2021-03-03,65.34465026855469
2021-03-04,65.43355560302734
2021-03-05,67.65616607666016
2021-03-08,67.00717163085938
2021-03-09,70.39441680908203
2021-03-10,66.55374908447266
2021-03-11,65.93142700195312
2021-03-12,66.01143646240234
2021-03-15,64.76677703857422
2021-03-16,66.90047454833984
2021-03-17,68.05623626708984
2021-03-18,66.9449462890625
2021-03-19,65.78917694091797
2021-03-22,64.37560272216797
2021-03-23,63.80661392211914
2021-03-24,65.48690032958984
2021-03-25,65.07793426513672
2021-03-26,64.5267333984375
2021-03-29,64.9356918334961
2021-03-30,62.78421401977539
2021-03-31,60.94389343261719
2021-04-01,61.56622314453125
2021-04-05,61.56622314453125
2021-04-06,62.455257415771484
2021-04-07,62.09964370727539
2021-04-08,62.615291595458984
2021-04-09,63.45988082885742
2021-04-12,64.01107788085938
2021-04-13,64.36670684814453
2021-04-14,63.4332160949707
2021-04-15,64.09999084472656
2021-04-16,63.228736877441406
2021-04-19,64.09999084472656
2021-04-20,64.26890563964844
2021-04-22,61.83293533325195
2021-04-23,62.2774658203125
2021-04-26,61.66401290893555
2021-04-27,63.006465911865234
2021-04-28,60.045955657958984
2021-04-29,60.13486099243164
2021-04-30,61.050575256347656
2021-05-03,60.18819808959961
2021-05-04,60.10818862915039
2021-05-05,60.161529541015625
2021-05-06,59.974830627441406
2021-05-07,59.93927001953125
2021-05-10,60.87277603149414
2021-05-11,60.739410400390625
2021-05-12,60.828311920166016
2021-05-13,59.3969612121582
2021-05-14,57.921146392822266
2021-05-17,59.139129638671875
2021-05-18,59.085792541503906
2021-05-19,58.62348556518555
2021-05-20,56.169734954833984
2021-05-21,57.6544303894043
2021-05-24,57.165462493896484
2021-05-25,57.48551940917969
2021-05-26,55.31624984741211
2021-05-27,55.654083251953125
2021-05-28,54.71170425415039
2021-05-31,53.991573333740234
2021-06-01,52.7380256652832
2021-06-02,52.70246124267578
2021-06-04,52.0979118347168
2021-06-07,52.89805221557617
2021-06-08,51.6356086730957
2021-06-09,53.07586669921875
2021-06-10,52.18681716918945
2021-06-11,52.41796875
2021-06-14,51.973445892333984
2021-06-15,51.71562576293945
2021-06-16,51.6356086730957
2021-06-17,50.1064567565918
2021-06-18,50.675445556640625
2021-06-21,52.00900650024414
2021-06-22,52.18681716918945
2021-06-23,51.66228485107422
2021-06-24,53.2092170715332
2021-06-25,51.928993225097656
2021-06-28,52.9869499206543
2021-06-29,53.573726654052734
2021-06-30,53.17365646362305
2021-07-01,53.63595962524414
2021-07-02,52.63134765625
2021-07-05,52.89805221557617
2021-07-06,52.782470703125
2021-07-07,54.18716812133789
2021-07-08,54.213836669921875
2021-07-12,53.74264144897461
2021-07-13,52.87138748168945
2021-07-14,52.25794219970703
2021-07-15,50.97772216796875
2021-07-16,50.097564697265625
2021-07-19,49.66193771362305
2021-07-20,50.31982421875
2021-07-21,50.41762161254883
2021-07-22,50.675445556640625
2021-07-23,50.1064567565918
2021-07-26,50.35539245605469
2021-07-27,49.866416931152344
2021-07-28,49.5374755859375
2021-07-29,49.56414031982422
2021-07-30,48.07054901123047
2021-08-02,48.470619201660156
2021-08-03,48.852909088134766
2021-08-04,48.98625946044922
2021-08-05,48.51507568359375
2021-08-06,48.275028228759766
2021-08-09,50.11534881591797
2021-08-10,50.52431106567383
2021-08-11,50.230918884277344
2021-08-12,49.5285758972168
2021-08-13,50.506526947021484
2021-08-16,51.306663513183594
2021-08-17,50.94215393066406
2021-08-18,49.9019775390625
2021-08-19,49.50191116333008
2021-08-20,50.542083740234375
2021-08-23,51.1021842956543
2021-08-24,52.497982025146484
2021-08-25,55.351810455322266
2021-08-26,54.84505081176758
2021-08-27,55.03175354003906
2021-08-30,54.69392013549805
2021-08-31,54.23161697387695
2021-09-01,54.409427642822266
2021-09-02,54.000465393066406
2021-09-03,54.86283493041992
2021-09-06,54.658355712890625
2021-09-08,55.64519500732422
2021-09-09,55.342918395996094
2021-09-10,53.92933654785156
2021-09-13,53.27145004272461
2021-09-14,53.38702392578125
2021-09-15,51.67116928100586
2021-09-16,48.7017707824707
2021-09-17,46.77254867553711
2021-09-20,45.6612434387207
2021-09-21,46.18578338623047
2021-09-22,47.86606979370117
2021-09-23,49.63526916503906
2021-09-24,49.341880798339844
2021-09-27,48.88846969604492
2021-09-28,47.608245849609375
2021-09-29,48.00831604003906
2021-09-30,48.470619201660156
2021-10-01,46.64808654785156
2021-10-04,45.62568283081055
2021-10-05,44.763309478759766
2021-10-06,44.17654037475586
2021-10-07,43.94538879394531
2021-10-08,43.83869934082031
2021-10-11,44.62995529174805
2021-10-13,45.33230209350586
2021-10-14,44.32768249511719
2021-10-15,45.261173248291016
2021-10-18,44.27433395385742
2021-10-19,43.323062896728516
2021-10-20,43.12746810913086
2021-10-21,43.740909576416016
2021-10-22,46.94146728515625
2021-10-25,45.75904083251953
2021-10-26,44.85221481323242
2021-10-27,43.011898040771484
2021-10-28,43.483089447021484
2021-10-29,43.767581939697266
2021-11-01,43.483089447021484
2021-11-03,44.24766159057617
2021-11-04,43.82981872558594
2021-11-05,43.874263763427734
2021-11-08,44.11430358886719
2021-11-09,43.563106536865234
2021-11-10,43.34083938598633
2021-11-11,45.065582275390625
2021-11-12,45.67013168334961
2021-11-16,47.270408630371094
2021-11-17,46.59473419189453
2021-11-18,46.399147033691406
2021-11-19,47.634918212890625
2021-11-22,46.63918685913086
2021-11-23,47.26152038574219
2021-11-24,48.470619201660156
2021-11-25,48.657318115234375
2021-11-26,48.72844314575195
2021-11-29,49.49301528930664
2021-11-30,49.928646087646484
2021-12-01,51.60894012451172
2021-12-02,51.56448745727539
2021-12-03,50.76434326171875
2021-12-06,51.44890594482422
2021-12-07,51.84897994995117
2021-12-08,52.142364501953125
2021-12-09,51.48447036743164
2021-12-10,52.00900650024414
2021-12-13,51.31555938720703
2021-12-14,51.43113327026367
2021-12-15,52.24016189575195
2021-12-16,53.6181755065918
2021-12-17,54.685028076171875
2021-12-20,53.24477767944336
2021-12-21,53.333683013916016
2021-12-22,53.013633728027344
2021-12-23,53.51149368286133
2021-12-27,53.64484786987305
2021-12-28,53.04030227661133
2021-12-29,52.48908996582031
2021-12-30,53.44036865234375
2022-01-03,52.97806930541992
2022-01-04,54.133819580078125
2022-01-05,53.520381927490234
2022-01-06,53.09364318847656
2022-01-07,52.7380256652832
2022-01-10,52.613555908203125
2022-01-11,52.924720764160156
2022-01-12,54.78281784057617
2022-01-13,55.591854095458984
2022-01-14,55.80521774291992
2022-01-17,55.147335052490234
2022-01-18,55.8763427734375
2022-01-19,55.643489837646484
2022-01-20,54.25802230834961
2022-01-21,53.61027526855469
2022-01-24,52.37775802612305
2022-01-25,51.0192756652832
2022-01-26,50.056644439697266
2022-01-27,52.62065505981445
2022-01-28,53.3493766784668
2022-01-31,53.2594108581543
2022-02-01,53.65525817871094
2022-02-02,53.32238006591797
2022-02-03,53.1424560546875
2022-02-04,54.50093078613281
2022-02-07,54.473941802978516
2022-02-08,54.392967224121094
2022-02-09,54.518924713134766
2022-02-10,52.50370407104492
2022-02-11,51.92792510986328
2022-02-14,52.50370407104492
2022-02-15,51.5230827331543
2022-02-16,51.53207778930664
2022-02-17,52.09886169433594
2022-02-18,51.316162109375
2022-02-21,51.217193603515625
2022-02-22,51.24418640136719
2022-02-23,48.1134033203125
2022-02-24,48.51824188232422
2022-02-25,49.543846130371094
2022-03-02,49.48086929321289
2022-03-03,48.338314056396484
2022-03-04,51.57706069946289
2022-03-07,52.251800537109375
2022-03-08,52.12584686279297
2022-03-09,53.151451110839844
2022-03-10,54.72584533691406
2022-03-11,54.95075988769531
2022-03-14,53.817195892333984
2022-03-15,52.683631896972656
2022-03-16,54.52791976928711
2022-03-17,55.40958023071289
2022-03-18,57.80265426635742
2022-03-21,55.661476135253906
2022-03-22,55.1216926574707
2022-03-23,53.808197021484375
2022-03-24,54.3120002746582
2022-03-25,51.055259704589844
2022-03-28,51.730003356933594
2022-03-29,51.010284423828125
2022-03-30,51.4331169128418
2022-03-31,49.61581802368164
2022-04-01,48.770145416259766
2022-04-04,48.689178466796875
2022-04-05,48.73415756225586
2022-04-06,49.78675079345703
2022-04-07,49.00405502319336
2022-04-08,49.031044006347656
2022-04-11,48.75215148925781
2022-04-12,48.13139343261719
2022-04-13,48.39229202270508
2022-04-14,48.2303581237793
2022-04-18,46.87187957763672
2022-04-19,47.222747802734375
2022-04-20,46.77292251586914
2022-04-22,46.39506149291992
2022-04-25,46.5569953918457
2022-04-26,45.61236572265625
2022-04-27,45.6838264465332
2022-04-28,46.02690505981445
2022-04-29,44.79001235961914
2022-05-02,46.1081657409668
2022-05-03,46.279701232910156
2022-05-04,46.91168975830078
2022-05-05,48.17455291748047
2022-05-06,47.30695724487305
2022-05-09,46.00099182128906
2022-05-10,44.79548645019531
2022-05-11,44.9690055847168
2022-05-12,44.521507263183594
2022-05-13,47.106040954589844
2022-05-16,46.88685607910156
2022-05-17,48.04669952392578
2022-05-18,46.50328063964844
2022-05-19,46.34803009033203
2022-05-20,46.89598846435547
2022-05-23,47.571800231933594
2022-05-24,47.608333587646484
2022-05-25,46.74986267089844
2022-05-26,48.69511413574219
2022-05-27,48.93256378173828
2022-05-30,49.005619049072266
2022-05-31,48.859500885009766
2022-06-01,49.115211486816406
2022-06-02,49.33439636230469
2022-06-03,48.247615814208984
2022-06-06,48.777305603027344
2022-06-07,49.58097839355469
2022-06-08,48.01016616821289
2022-06-09,47.35261535644531
2022-06-10,47.20649719238281
2022-06-13,47.53527069091797
2022-06-14,46.3023681640625
2022-06-15,45.76354217529297
2022-06-17,44.83201599121094
2022-06-20,44.75895309448242
2022-06-21,44.41191864013672
2022-06-22,43.03289031982422
2022-06-23,41.67213439941406
2022-06-24,43.69956970214844
2022-06-27,44.64023208618164
2022-06-28,45.14252853393555
2022-06-29,44.61283493041992
2022-06-30,45.379974365234375
2022-07-01,46.07405471801758
2022-07-04,46.00099182128906
2022-07-05,44.65850067138672
2022-07-06,45.051204681396484
2022-07-07,44.74068832397461
2022-07-08,43.46212387084961
2022-07-11,43.52605438232422
2022-07-12,43.47125244140625
2022-07-13,42.24748229980469
2022-07-14,41.096778869628906
2022-07-15,40.128719329833984
2022-07-18,39.96432876586914
2022-07-19,41.964378356933594
2022-07-20,41.096778869628906
2022-07-21,41.6812629699707
2022-07-22,42.84111022949219
2022-07-25,42.13789367675781
2022-07-26,41.57167434692383
2022-07-27,42.78630828857422
2022-07-28,42.87763977050781
2022-07-29,44.10140609741211
2022-08-01,43.352535247802734
2022-08-02,43.70870590209961
2022-08-03,43.224674224853516
2022-08-04,43.08769226074219
2022-08-05,43.644775390625
2022-08-08,44.36625671386719
2022-08-09,44.813751220703125
2022-08-10,44.768089294433594
2022-08-11,45.16079330444336
2022-08-12,45.818336486816406
2022-08-15,44.63109588623047
2022-08-16,45.580894470214844
2022-08-17,46.57634735107422
2022-08-18,46.24757385253906
2022-08-19,45.63568878173828
2022-08-22,44.50324630737305
2022-08-23,45.21558380126953
2022-08-24,43.754364013671875
2022-08-25,43.21554183959961
2022-08-26,41.416419982910156
2022-08-29,41.36162185668945
2022-08-30,41.197235107421875
2022-08-31,40.42095947265625
2022-09-01,40.18351364135742
2022-09-02,39.745147705078125
2022-09-05,40.850196838378906
2022-09-06,41.078514099121094
2022-09-08,40.16524887084961
2022-09-09,41.197235107421875
2022-09-12,41.443817138671875
2022-09-13,40.47575759887695
2022-09-14,40.61274719238281
2022-09-15,40.028263092041016
2022-09-16,39.82734298706055
2022-09-19,40.311370849609375
2022-09-20,40.21091079711914
2022-09-21,39.5625
2022-09-22,40.33877182006836
2022-09-23,38.85015106201172
2022-09-26,38.77709197998047
2022-09-27,39.571632385253906
2022-09-28,39.72688293457031
2022-09-29,39.48030471801758
2022-09-30,40.6401481628418
2022-10-03,41.471214294433594
2022-10-04,41.799983978271484
2022-10-05,42.86850357055664
2022-10-06,42.70411682128906
2022-10-07,42.3662109375
2022-10-10,44.06488037109375
2022-10-11,43.4986572265625
2022-10-13,43.644775390625
2022-10-14,43.644775390625
2022-10-17,45.14252853393555
2022-10-18,45.352577209472656
2022-10-19,44.950740814208984
2022-10-20,45.29777908325195
2022-10-21,45.379974365234375
2022-10-24,46.95991516113281
2022-10-25,47.517005920410156
2022-10-26,48.22021484375
2022-10-27,48.51245880126953
2022-10-28,50.32984924316406
2022-10-31,48.58552169799805
2022-11-01,48.28414535522461
2022-11-03,49.24306869506836
2022-11-04,49.75449752807617
2022-11-07,50.21112823486328
2022-11-08,50.64036178588867
2022-11-09,50.338985443115234
2022-11-10,51.48969268798828
2022-11-11,53.19749450683594
2022-11-14,52.73173522949219
2022-11-16,53.51713562011719
2022-11-17,52.91437911987305
2022-11-18,52.57647705078125
2022-11-21,51.0695915222168
2022-11-22,51.215721130371094
2022-11-23,50.8778076171875
2022-11-24,51.09699249267578
2022-11-25,50.174598693847656
2022-11-28,50.174598693847656
2022-11-29,48.68598175048828
2022-11-30,48.53986358642578
2022-12-01,48.55812072753906
2022-12-02,46.92338562011719
2022-12-05,47.95537185668945
2022-12-06,48.676849365234375
2022-12-07,48.44853210449219
2022-12-08,48.49419403076172
2022-12-09,50.22026062011719
2022-12-12,50.12893295288086
2022-12-13,46.90512466430664
2022-12-14,47.94623947143555
2022-12-15,47.27955627441406
2022-12-16,46.969051361083984
2022-12-19,46.20708465576172
2022-12-20,45.93266296386719
2022-12-21,45.80964279174805
2022-12-22,45.55414581298828
2022-12-23,44.323974609375
2022-12-26,43.69942855834961
2022-12-27,44.948524475097656
2022-12-28,45.54468536376953
2022-12-29,45.64877700805664
2023-01-02,46.34902572631836
2023-01-03,47.17229080200195
2023-01-04,47.26692199707031
2023-01-05,47.56026840209961
2023-01-06,47.2574577331543
2023-01-09,47.89147186279297
2023-01-10,47.29530715942383
2023-01-11,46.604522705078125
2023-01-12,47.56026840209961
2023-01-13,47.72114181518555
2023-01-16,47.89147186279297
2023-01-17,48.46870422363281
2023-01-18,47.18175506591797
2023-01-19,46.68968963623047
2023-01-20,44.60786056518555
2023-01-23,44.456459045410156
2023-01-24,44.95798873901367
2023-01-25,44.25774002075195
2023-01-26,42.96133041381836
2023-01-27,42.65851593017578
2023-01-30,43.7940559387207
2023-01-31,43.8697624206543
2023-02-01,44.23881149291992
2023-02-02,42.60173797607422
2023-02-03,43.822444915771484
2023-02-06,43.49124526977539
2023-02-07,43.58587646484375
2023-02-08,43.48178482055664
2023-02-09,43.81298065185547
2023-02-10,43.90761184692383
2023-02-13,44.200958251953125
2023-02-14,44.42806625366211
2023-02-15,45.59199905395508
2023-02-16,45.194557189941406
2023-02-17,44.437530517578125
2023-02-22,43.566951751708984
2023-02-23,43.671043395996094
2023-02-24,43.671043395996094
2023-02-27,43.85083770751953
2023-02-28,45.175636291503906
2023-03-01,44.25774002075195
2023-03-02,44.191497802734375
2023-03-03,45.610923767089844
2023-03-06,45.21348190307617
2023-03-07,45.185096740722656
2023-03-08,44.891746520996094
2023-03-09,43.973854064941406
2023-03-10,42.649051666259766
2023-03-13,42.18537521362305
2023-03-14,42.55442428588867
2023-03-15,41.84471130371094
2023-03-16,41.62706756591797
2023-03-17,41.24855041503906
2023-03-20,40.90789031982422
2023-03-21,40.64292907714844
2023-03-22,40.576690673828125
2023-03-23,39.9710693359375
2023-03-24,40.340118408203125
2023-03-27,39.7344970703125
2023-03-28,40.00891876220703
2023-03-29,40.7564811706543
2023-03-30,40.73755645751953
2023-03-31,39.36544418334961
2023-04-03,40.444210052490234
2023-04-04,40.075157165527344
2023-04-05,38.77874755859375
2023-04-06,38.19205093383789
2023-04-10,38.930152893066406
2023-04-11,40.2644157409668
2023-04-12,39.9332160949707
2023-04-13,39.09102249145508
2023-04-14,38.315067291259766
2023-04-17,38.286678314208984
2023-04-18,38.95854187011719
2023-04-19,38.97746658325195
2023-04-20,38.135276794433594
2023-04-24,37.53911590576172
2023-04-25,36.71584701538086
2023-04-26,36.20485305786133
2023-04-27,35.95882034301758
2023-04-28,37.662132263183594
2023-05-02,38.4948616027832
2023-05-03,37.94601821899414
2023-05-04,37.47287368774414
2023-05-05,39.374908447265625
2023-05-08,39.620941162109375
2023-05-09,39.270816802978516
2023-05-10,39.45061111450195
2023-05-11,39.33705520629883
2023-05-12,40.16032409667969
2023-05-15,40.605079650878906
2023-05-16,41.36210250854492
2023-05-17,41.38103103637695
2023-05-18,42.91401290893555
2023-05-19,42.98025131225586
2023-05-22,42.753143310546875
2023-05-23,43.3966178894043
2023-05-24,42.1948356628418
2023-05-25,41.75008010864258
2023-05-26,42.91401290893555
2023-05-29,42.94240188598633
2023-05-30,42.69636535644531
2023-05-31,42.374629974365234
2023-06-01,42.58281326293945
2023-06-02,43.92653274536133
2023-06-05,44.295589447021484
2023-06-06,44.418601989746094
2023-06-07,43.36823272705078
2023-06-09,42.80992126464844
2023-06-12,44.191497802734375
2023-06-13,44.5226936340332
2023-06-14,44.144187927246094
2023-06-15,45.743404388427734
2023-06-16,45.70555114746094
2023-06-19,45.13778305053711
2023-06-20,44.891746520996094
2023-06-21,43.983314514160156
2023-06-22,43.3966178894043
2023-06-23,43.472320556640625
2023-06-26,43.16004943847656
2023-06-27,42.4314079284668
2023-06-28,41.79739761352539
2023-06-29,41.683841705322266
2023-06-30,41.84471130371094
2023-07-03,41.84471130371094
2023-07-04,42.32731628417969
2023-07-05,42.062355041503906
2023-07-06,41.74061965942383
2023-07-07,42.11913299560547
2023-07-10,41.664913177490234
2023-07-11,41.683841705322266
2023-07-12,41.806861877441406
2023-07-13,41.98665237426758
2023-07-14,42.156982421875
2023-07-17,42.015045166015625
2023-07-18,42.17591094970703
2023-07-19,41.1349983215332
2023-07-20,41.30533218383789
2023-07-21,41.69330978393555
2023-07-24,42.60173797607422
2023-07-25,42.80045700073242
2023-07-26,43.973854064941406
2023-07-27,44.664642333984375
2023-07-28,44.674102783203125
2023-07-31,45.48790740966797
2023-08-01,45.78125762939453
2023-08-02,45.31757354736328
2023-08-03,46.97357177734375
2023-08-04,47.569732666015625
2023-08-07,47.806304931640625
2023-08-08,47.07766342163086
2023-08-09,46.65183639526367
2023-08-10,46.69915008544922
2023-08-11,47.475101470947266
2023-08-14,48.184818267822266
2023-08-15,47.352088928222656
2023-08-16,47.22907257080078
2023-08-17,47.692752838134766
2023-08-18,47.95771026611328
2023-08-21,47.38993835449219
2023-08-22,47.17229080200195
2023-08-23,46.82217025756836
2023-08-24,46.69915008544922
2023-08-25,47.21961212158203
2023-08-28,47.598121643066406
2023-08-29,48.4024658203125
2023-08-30,48.09965515136719
2023-08-31,47.456180572509766
2023-09-01,48.35514831542969
2023-09-04,48.23213577270508
2023-09-05,47.948246002197266
2023-09-06,47.18175506591797
2023-09-08,46.17869186401367
2023-09-11,47.28584671020508
2023-09-12,47.569732666015625
2023-09-13,47.55080795288086
2023-09-14,48.47816467285156
2023-09-15,49.708335876464844
2023-09-18,49.254119873046875
2023-09-19,49.94490432739258
2023-09-20,51.94157028198242
2023-09-21,53.00140380859375
2023-09-22,52.40524673461914
2023-09-25,52.244380950927734
2023-09-26,51.440040588378906
