Price,JBSS3.SA_Close
Ticker,JBSS3.SA
Date,
2020-10-22,15.957289695739746
2020-10-23,15.428516387939453
2020-10-26,15.276407241821289
2020-10-27,14.791096687316895
2020-10-28,14.472382545471191
2020-10-29,14.23335075378418
2020-10-30,14.088481903076172
2020-11-03,13.842206954956055
2020-11-04,14.110214233398438
2020-11-05,14.479628562927246
2020-11-06,14.566550254821777
2020-11-09,14.667956352233887
2020-11-10,15.167757034301758
2020-11-11,15.276407241821289
2020-11-12,15.203969955444336
2020-11-13,15.341597557067871
2020-11-16,15.312621116638184
2020-11-17,15.356084823608398
2020-11-18,15.667552947998047
2020-11-19,15.819664001464844
2020-11-23,16.174589157104492
2020-11-24,16.355676651000977
2020-11-25,16.428115844726562
2020-11-26,16.594711303710938
2020-11-27,16.710603713989258
2020-11-30,16.768552780151367
2020-12-01,17.01483154296875
2020-12-02,17.007585525512695
2020-12-03,16.84823226928711
2020-12-04,16.645416259765625
2020-12-07,16.551250457763672
2020-12-08,16.659902572631836
2020-12-09,16.370162963867188
2020-12-10,16.138376235961914
2020-12-11,16.20356559753418
2020-12-14,16.138376235961914
2020-12-15,16.522275924682617
2020-12-16,17.058292388916016
2020-12-17,17.03656005859375
2020-12-18,17.145214080810547
2020-12-21,16.826501846313477
2020-12-22,17.42770767211914
2020-12-23,17.224891662597656
2020-12-28,17.275592803955078
2020-12-29,17.391489028930664
2020-12-30,17.137968063354492
2021-01-04,16.956880569458008
2021-01-05,17.20315933227539
2021-01-06,17.05104637145996
2021-01-07,17.261110305786133
2021-01-08,17.673982620239258
2021-01-11,17.565330505371094
2021-01-12,17.8405818939209
2021-01-13,18.00718116760254
2021-01-14,17.789878845214844
2021-01-15,17.68846893310547
2021-01-18,17.565330505371094
2021-01-19,17.724685668945312
2021-01-20,17.927501678466797
2021-01-21,17.724685668945312
2021-01-22,17.753662109375
2021-01-26,17.485652923583984
2021-01-27,17.275592803955078
2021-01-28,17.60154914855957
2021-01-29,17.514625549316406
2021-02-01,17.550846099853516
2021-02-02,17.76090431213379
2021-02-03,17.98545265197754
2021-02-04,18.1810245513916
2021-02-05,18.21723747253418
2021-02-08,18.543193817138672
2021-02-09,18.586654663085938
2021-02-10,18.434547424316406
2021-02-11,19.180618286132812
2021-02-12,19.43413734436035
2021-02-17,20.020854949951172
2021-02-18,19.60797882080078
2021-02-19,19.2095890045166
2021-02-22,18.499736785888672
2021-02-23,18.557680130004883
2021-02-24,19.028505325317383
2021-02-25,18.746009826660156
2021-02-26,18.702550888061523
2021-03-01,19.43413734436035
2021-03-02,19.586252212524414
2021-03-03,19.557275772094727
2021-03-04,20.143991470336914
2021-03-05,20.028099060058594
2021-03-08,19.702146530151367
2021-03-09,20.028099060058594
2021-03-10,19.448623657226562
2021-03-11,19.180618286132812
2021-03-12,19.057477951049805
2021-03-15,19.303756713867188
2021-03-16,19.303756713867188
2021-03-17,19.644197463989258
2021-03-18,19.332731246948242
2021-03-19,20.136751174926758
2021-03-22,19.868743896484375
2021-03-23,19.95566177368164
2021-03-24,19.93393325805664
2021-03-25,20.259889602661133
2021-03-26,20.795902252197266
2021-03-29,21.331918716430664
2021-03-30,21.58544158935547
2021-03-31,21.933124542236328
2021-04-01,22.056264877319336
2021-04-05,21.96933937072754
2021-04-06,22.273561477661133
2021-04-07,22.585031509399414
2021-04-08,22.91098403930664
2021-04-09,22.708173751831055
2021-04-12,23.360082626342773
2021-04-13,23.425270080566406
2021-04-14,24.12063980102539
2021-04-15,24.997095108032227
2021-04-16,24.200315475463867
2021-04-19,25.10574722290039
2021-04-20,25.388242721557617
2021-04-22,25.5910587310791
2021-04-23,25.352025985717773
2021-04-26,25.620031356811523
2021-04-27,24.40313148498535
2021-04-28,22.903743743896484
2021-04-29,23.050935745239258
2021-04-30,22.542020797729492
2021-05-03,22.257627487182617
2021-05-04,22.796478271484375
2021-05-05,23.238039016723633
2021-05-06,22.93119239807129
2021-05-07,23.33533477783203
2021-05-10,23.604761123657227
2021-05-11,23.874187469482422
2021-05-12,23.410175323486328
2021-05-13,22.908742904663086
2021-05-14,22.99106788635254
2021-05-17,22.796478271484375
2021-05-18,22.152851104736328
2021-05-19,22.369890213012695
2021-05-20,22.6318302154541
2021-05-21,22.519569396972656
2021-05-24,22.48963165283203
2021-05-25,22.736608505249023
2021-05-26,22.75157356262207
2021-05-27,22.52705192565918
2021-05-28,22.542020797729492
2021-05-31,22.63931655883789
2021-06-01,23.080875396728516
2021-06-02,22.729124069213867
2021-06-04,22.257627487182617
2021-06-07,22.26511001586914
2021-06-08,21.883424758911133
2021-06-09,22.09297752380371
2021-06-10,21.93581199645996
2021-06-11,21.928327560424805
2021-06-14,22.07801055908203
2021-06-15,21.681354522705078
2021-06-16,21.494251251220703
2021-06-17,21.09011459350586
2021-06-18,21.037721633911133
2021-06-21,21.08262825012207
2021-06-22,21.157472610473633
2021-06-23,21.367023468017578
2021-06-24,21.823551177978516
2021-06-25,21.359539031982422
2021-06-28,21.628965377807617
2021-06-29,21.546640396118164
2021-06-30,21.77864646911621
2021-07-01,21.80109977722168
2021-07-02,22.1004638671875
2021-07-05,21.890905380249023
2021-07-06,21.464319229125977
2021-07-07,21.703807830810547
2021-07-08,21.711294174194336
2021-07-12,21.890905380249023
2021-07-13,21.950782775878906
2021-07-14,22.01813507080078
2021-07-15,21.658899307250977
2021-07-16,21.41941261291504
2021-07-19,21.471799850463867
2021-07-20,22.908742904663086
2021-07-21,22.788997650146484
2021-07-22,22.908742904663086
2021-07-23,22.946163177490234
2021-07-26,23.52992057800293
2021-07-27,23.52992057800293
2021-07-28,23.889158248901367
2021-07-29,23.90412139892578
2021-07-30,23.986446380615234
2021-08-02,24.847116470336914
2021-08-03,24.615110397338867
2021-08-04,24.405553817749023
2021-08-05,23.93406105041504
2021-08-06,24.3980712890625
2021-08-09,24.66001319885254
2021-08-10,24.338197708129883
2021-08-11,24.704917907714844
2021-08-12,23.2604923248291
2021-08-13,23.447593688964844
2021-08-16,23.717021942138672
2021-08-17,23.215723037719727
2021-08-18,23.385744094848633
2021-08-19,24.274494171142578
2021-08-20,24.50634002685547
2021-08-23,25.348724365234375
2021-08-24,24.52179718017578
2021-08-25,24.56043815612793
2021-08-26,24.251304626464844
2021-08-27,23.996274948120117
2021-08-30,24.096744537353516
2021-08-31,24.089017868041992
2021-09-01,24.089017868041992
2021-09-02,23.362558364868164
2021-09-03,24.0349178314209
2021-09-06,24.807741165161133
2021-09-08,24.16629981994629
2021-09-09,24.985496520996094
2021-09-10,24.923667907714844
2021-09-13,25.634668350219727
2021-09-14,25.719680786132812
2021-09-15,25.24052619934082
2021-09-16,25.526470184326172
2021-09-17,25.194156646728516
2021-09-20,25.17097282409668
2021-09-21,25.317808151245117
2021-09-22,25.572843551635742
2021-09-23,26.17564582824707
2021-09-24,27.149410247802734
2021-09-27,27.342613220214844
2021-09-28,27.19577980041504
2021-09-29,28.88827133178711
2021-09-30,28.648691177368164
2021-10-01,28.08452796936035
2021-10-04,28.393661499023438
2021-10-05,29.035104751586914
2021-10-06,29.16649055480957
2021-10-07,28.362749099731445
2021-10-08,28.89599609375
2021-10-11,29.066020965576172
2021-10-13,29.58381462097168
2021-10-14,29.359695434570312
2021-10-15,29.359695434570312
2021-10-18,29.761564254760742
2021-10-19,29.313322067260742
2021-10-20,29.49107551574707
2021-10-21,28.89599609375
2021-10-22,28.84189796447754
2021-10-25,28.725975036621094
2021-10-26,28.509584426879883
2021-10-27,28.9964656829834
2021-10-28,28.965553283691406
2021-10-29,30.17888641357422
2021-11-01,28.718246459960938
2021-11-03,28.409116744995117
2021-11-04,29.274682998657227
2021-11-05,29.962493896484375
2021-11-08,29.336509704589844
2021-11-09,29.16649055480957
2021-11-10,29.25922966003418
2021-11-11,29.514259338378906
2021-11-12,29.53744888305664
2021-11-16,29.359695434570312
2021-11-17,28.85171127319336
2021-11-18,29.629560470581055
2021-11-19,29.59781265258789
2021-11-22,29.089832305908203
2021-11-23,29.256505966186523
2021-11-24,28.7802791595459
2021-11-25,28.073869705200195
2021-11-26,27.2880859375
2021-11-29,27.565885543823242
2021-11-30,28.296112060546875
2021-12-01,26.970598220825195
2021-12-02,27.867502212524414
2021-12-03,26.518177032470703
2021-12-06,26.780105590820312
2021-12-07,27.3118953704834
2021-12-08,27.502391815185547
2021-12-09,27.557950973510742
2021-12-10,27.930999755859375
2021-12-13,28.08974266052246
2021-12-14,29.589874267578125
2021-12-15,30.312156677246094
2021-12-16,29.89148712158203
2021-12-17,30.201326370239258
2021-12-20,30.63347625732422
2021-12-21,30.796546936035156
2021-12-22,30.380712509155273
2021-12-23,30.755781173706055
2021-12-27,30.55194091796875
2021-12-28,30.894393920898438
2021-12-29,31.024856567382812
2021-12-30,30.943317413330078
2022-01-03,29.63871955871582
2022-01-04,29.549030303955078
2022-01-05,29.483802795410156
2022-01-06,29.500110626220703
2022-01-07,28.733661651611328
2022-01-10,29.271806716918945
2022-01-11,29.11688232421875
2022-01-12,29.703950881958008
2022-01-13,30.21763801574707
2022-01-14,30.486705780029297
2022-01-17,30.15240478515625
2022-01-18,29.84256362915039
2022-01-19,29.850717544555664
2022-01-20,29.6142578125
2022-01-21,29.606107711791992
2022-01-24,29.288110733032227
2022-01-25,29.46749496459961
2022-01-26,28.546125411987305
2022-01-27,28.76627540588379
2022-01-28,29.402265548706055
2022-01-31,28.61135482788086
2022-02-01,28.521663665771484
2022-02-02,28.37489891052246
2022-02-03,27.616601943969727
2022-02-04,27.918292999267578
2022-02-07,29.288110733032227
2022-02-08,30.641630172729492
2022-02-09,31.122699737548828
2022-02-10,31.179773330688477
2022-02-11,31.4080753326416
2022-02-14,31.424386978149414
2022-02-15,31.53853416442871
2022-02-16,30.31547737121582
2022-02-17,30.388866424560547
2022-02-18,29.597949981689453
2022-02-21,29.23919105529785
2022-02-22,29.997488021850586
2022-02-23,29.834413528442383
2022-02-24,29.761024475097656
2022-02-25,29.263652801513672
2022-03-02,29.80179786682129
2022-03-03,29.304418563842773
2022-03-04,29.21472930908203
2022-03-07,28.6195068359375
2022-03-08,28.725507736206055
2022-03-09,29.516414642333984
2022-03-10,28.807044982910156
2022-03-11,28.6195068359375
2022-03-14,28.709199905395508
2022-03-15,29.07611656188965
2022-03-16,29.671335220336914
2022-03-17,30.14425277709961
2022-03-18,30.42963218688965
2022-03-21,30.68239974975586
2022-03-22,30.127944946289062
2022-03-23,29.646873474121094
2022-03-24,29.997488021850586
2022-03-25,28.880428314208984
2022-03-28,29.35334587097168
2022-03-29,29.671335220336914
2022-03-30,30.054561614990234
2022-03-31,30.356246948242188
2022-04-01,30.584548950195312
2022-04-04,30.984086990356445
2022-04-05,30.81285858154297
2022-04-06,30.6497802734375
2022-04-07,30.657934188842773
2022-04-08,31.6037654876709
2022-04-11,31.065622329711914
2022-04-12,30.462247848510742
2022-04-13,30.535633087158203
2022-04-14,31.375459671020508
2022-04-18,31.457002639770508
2022-04-19,30.666091918945312
2022-04-20,31.285770416259766
2022-04-22,31.2450008392334
2022-04-25,31.049314498901367
2022-04-26,30.666091918945312
2022-04-27,31.823917388916016
2022-04-28,31.677146911621094
2022-04-29,30.861778259277344
2022-05-02,30.731319427490234
2022-05-03,30.331789016723633
2022-05-04,29.410419464111328
2022-05-05,28.74996566772461
2022-05-06,28.888582229614258
2022-05-09,29.44303321838379
2022-05-10,29.11688232421875
2022-05-11,29.149497985839844
2022-05-12,29.793643951416016
2022-05-13,30.127944946289062
2022-05-16,30.127944946289062
2022-05-17,30.018997192382812
2022-05-18,29.323415756225586
2022-05-19,28.97981834411621
2022-05-20,28.96305274963379
2022-05-23,29.07200050354004
2022-05-24,29.71729850769043
2022-05-25,29.608354568481445
2022-05-26,29.566452026367188
2022-05-27,29.449121475219727
2022-05-30,29.51616859436035
2022-05-31,29.834625244140625
2022-06-01,30.077661514282227
2022-06-02,29.834625244140625
2022-06-03,29.105520248413086
2022-06-06,28.904390335083008
2022-06-07,29.382080078125
2022-06-08,29.021717071533203
2022-06-09,29.122283935546875
2022-06-10,29.14742088317871
2022-06-13,27.949010848999023
2022-06-14,27.65569496154785
2022-06-15,27.840065002441406
2022-06-17,27.437803268432617
2022-06-20,27.395896911621094
2022-06-21,27.1361026763916
2022-06-22,27.571889877319336
2022-06-23,27.44618034362793
2022-06-24,27.68921661376953
2022-06-27,27.65569496154785
2022-06-28,27.75625991821289
2022-06-29,27.278568267822266
2022-06-30,26.474040985107422
2022-07-01,26.582988739013672
2022-07-04,26.817642211914062
2022-07-05,26.742218017578125
2022-07-06,26.89306640625
2022-07-07,26.566226959228516
2022-07-08,26.02987289428711
2022-07-11,26.080158233642578
2022-07-12,25.736555099487305
2022-07-13,25.510284423828125
2022-07-14,25.644371032714844
2022-07-15,25.158300399780273
2022-07-18,24.957168579101562
2022-07-19,24.83146095275879
2022-07-20,25.2002010345459
2022-07-21,25.87064552307129
2022-07-22,25.75331687927246
2022-07-25,26.49918556213379
2022-07-26,27.286951065063477
2022-07-27,27.806543350219727
2022-07-28,26.884687423706055
2022-07-29,26.767358779907227
2022-08-01,26.658411026000977
2022-08-02,27.018775939941406
2022-08-03,26.566226959228516
2022-08-04,26.37347412109375
2022-08-05,26.0466365814209
2022-08-08,25.099637985229492
2022-08-09,24.630327224731445
2022-08-10,25.602466583251953
2022-08-11,26.180723190307617
2022-08-12,25.493520736694336
2022-08-15,25.183443069458008
2022-08-16,26.415376663208008
2022-08-17,27.203144073486328
2022-08-18,27.03553581237793
2022-08-19,27.127721786499023
2022-08-22,26.633272171020508
2022-08-23,26.289670944213867
2022-08-24,25.694652557373047
2022-08-25,25.744935989379883
2022-08-26,25.099637985229492
2022-08-29,25.2253475189209
2022-08-30,25.133159637451172
2022-08-31,24.79793930053711
2022-09-01,24.370532989501953
2022-09-02,24.42081642150879
2022-09-05,24.30348777770996
2022-09-06,24.328630447387695
2022-09-08,23.11345672607422
2022-09-09,23.41515350341797
2022-09-12,23.800655364990234
2022-09-13,23.41515350341797
2022-09-14,23.398393630981445
2022-09-15,23.40677261352539
2022-09-16,23.264305114746094
2022-09-19,23.172117233276367
2022-09-20,23.08831214904785
2022-09-21,22.426254272460938
2022-09-22,22.47653579711914
2022-09-23,22.023988723754883
2022-09-26,21.546297073364258
2022-09-27,21.7222900390625
2022-09-28,21.26974105834961
2022-09-29,21.219459533691406
2022-09-30,21.051847457885742
2022-10-03,21.58820152282715
2022-10-04,21.13565444946289
2022-10-05,20.61606216430664
2022-10-06,20.741771697998047
2022-10-07,20.532257080078125
2022-10-10,21.521160125732422
2022-10-11,20.641202926635742
2022-10-13,20.758529663085938
2022-10-14,20.31436538696289
2022-10-17,20.741771697998047
2022-10-18,21.320026397705078
2022-10-19,21.521160125732422
2022-10-20,21.353548049926758
2022-10-21,21.579822540283203
2022-10-24,21.797714233398438
2022-10-25,21.705530166625977
2022-10-26,20.775293350219727
2022-10-27,20.892621994018555
2022-10-28,21.613346099853516
2022-10-31,20.91775894165039
2022-11-01,20.867475509643555
2022-11-03,20.892621994018555
2022-11-04,21.42059326171875
2022-11-07,21.286502838134766
2022-11-08,21.34516716003418
2022-11-09,21.22783851623535
2022-11-10,20.81719398498535
2022-11-11,23.29782485961914
2022-11-14,22.577104568481445
2022-11-16,21.546297073364258
2022-11-17,20.87488555908203
2022-11-18,20.107555389404297
2022-11-21,20.47378158569336
2022-11-22,20.299386978149414
2022-11-23,20.264507293701172
2022-11-24,20.60457420349121
2022-11-25,20.334264755249023
2022-11-28,19.837244033813477
2022-11-29,19.584373474121094
2022-11-30,19.22686767578125
2022-12-01,18.80832290649414
2022-12-02,19.37510108947754
2022-12-05,18.616493225097656
2022-12-06,18.119470596313477
2022-12-07,18.712406158447266
2022-12-08,18.476974487304688
2022-12-09,18.40721893310547
2022-12-12,18.21538543701172
2022-12-13,17.98867416381836
2022-12-14,17.892759323120117
2022-12-15,17.901479721069336
2022-12-16,17.805561065673828
2022-12-19,17.788122177124023
2022-12-20,18.023555755615234
2022-12-21,17.648609161376953
2022-12-22,18.21538543701172
2022-12-23,18.40721893310547
2022-12-26,18.346181869506836
2022-12-27,18.36362075805664
2022-12-28,18.869361877441406
2022-12-29,19.174551010131836
2023-01-02,18.70368766784668
2023-01-03,18.302583694458008
2023-01-04,18.572893142700195
2023-01-05,19.27046775817871
2023-01-06,19.36638069152832
2023-01-09,19.950599670410156
2023-01-10,19.75004768371582
2023-01-11,19.540775299072266
2023-01-12,19.209430694580078
2023-01-13,18.747285842895508
2023-01-16,18.633930206298828
2023-01-17,18.895519256591797
2023-01-18,18.799604415893555
2023-01-19,18.921680450439453
2023-01-20,18.834482192993164
2023-01-23,18.991437911987305
2023-01-24,19.27046775817871
2023-01-25,19.244306564331055
2023-01-26,19.11351203918457
2023-01-27,18.686248779296875
2023-01-30,18.232824325561523
2023-01-31,17.509092330932617
2023-02-01,17.535253524780273
2023-02-02,17.308542251586914
2023-02-03,17.16902732849121
2023-02-06,16.67200469970703
2023-02-07,16.384258270263672
2023-02-08,16.410415649414062
2023-02-09,16.218582153320312
2023-02-10,16.427852630615234
2023-02-13,16.90743637084961
2023-02-14,16.724321365356445
2023-02-15,17.134145736694336
2023-02-16,16.576087951660156
2023-02-17,16.323217391967773
2023-02-22,15.616924285888672
2023-02-23,16.48017120361328
2023-02-24,16.401695251464844
2023-02-27,16.34937858581543
2023-02-28,16.733041763305664
2023-03-01,16.741764068603516
2023-03-02,16.87255859375
2023-03-03,17.142866134643555
2023-03-06,17.456775665283203
2023-03-07,17.09054946899414
2023-03-08,17.317262649536133
2023-03-09,17.116708755493164
2023-03-10,16.663286209106445
2023-03-13,16.384258270263672
2023-03-14,16.576087951660156
2023-03-15,16.78536033630371
2023-03-16,17.42189598083496
2023-03-17,17.866600036621094
2023-03-20,16.56736946105957
2023-03-21,16.689443588256836
2023-03-22,16.148826599121094
2023-03-23,15.895955085754395
2023-03-24,15.791319847106934
2023-03-27,15.939554214477539
2023-03-28,15.616924285888672
2023-03-29,15.65180492401123
2023-03-30,15.87851333618164
2023-03-31,15.564607620239258
2023-04-03,15.0850248336792
2023-04-04,15.2158203125
2023-04-05,15.015267372131348
2023-04-06,14.640323638916016
2023-04-10,14.97166919708252
2023-04-11,15.259418487548828
2023-04-12,15.189661979675293
2023-04-13,14.744958877563477
2023-04-14,14.46592903137207
2023-04-17,14.85831356048584
2023-04-18,15.111184120178223
2023-04-19,14.85831356048584
2023-04-20,14.954231262207031
2023-04-24,14.91063117980957
2023-04-25,14.69264030456543
2023-04-26,14.483368873596191
2023-04-27,14.840875625610352
2023-04-28,15.60820484161377
2023-05-02,15.163500785827637
2023-05-03,15.372774124145508
2023-05-04,15.65180492401123
2023-05-05,15.939554214477539
2023-05-08,15.521007537841797
2023-05-09,15.512289047241211
2023-05-10,15.0850248336792
2023-05-11,15.0850248336792
2023-05-12,14.073542594909668
2023-05-15,14.099702835083008
2023-05-16,14.143301010131836
2023-05-17,14.125863075256348
2023-05-18,14.300254821777344
2023-05-19,14.823434829711914
2023-05-22,14.945510864257812
2023-05-23,14.805996894836426
2023-05-24,14.082263946533203
2023-05-25,14.326415061950684
2023-05-26,14.300254821777344
2023-05-29,14.308975219726562
2023-05-30,14.308975219726562
2023-05-31,14.649041175842285
2023-06-01,14.308975219726562
2023-06-02,14.622883796691895
2023-06-05,14.718799591064453
2023-06-06,15.364054679870605
2023-06-07,15.398933410644531
2023-06-09,15.468689918518066
2023-06-12,15.695402145385742
2023-06-13,15.773879051208496
2023-06-14,15.765158653259277
2023-06-15,15.887234687805176
2023-06-16,15.590765953063965
2023-06-19,16.19242286682129
2023-06-20,16.863840103149414
2023-06-21,16.471450805664062
2023-06-22,16.37553596496582
2023-06-23,15.822931289672852
2023-06-26,15.334794998168945
2023-06-27,15.712409973144531
2023-06-28,15.049283981323242
2023-06-29,16.05318260192871
2023-06-30,16.080812454223633
2023-07-03,16.218965530395508
2023-07-04,16.15449333190918
2023-07-05,16.743938446044922
2023-07-06,16.24659538269043
2023-07-07,16.3479061126709
2023-07-10,16.1821231842041
2023-07-11,15.878190040588379
2023-07-12,17.314964294433594
2023-07-13,17.79388999938965
2023-07-14,17.508377075195312
2023-07-17,17.25970458984375
2023-07-18,16.780778884887695
2023-07-19,16.771568298339844
2023-07-20,16.62420654296875
2023-07-21,16.670259475708008
2023-07-24,16.47684669494629
2023-07-25,16.513687133789062
2023-07-26,16.80841064453125
2023-07-27,16.661048889160156
2023-07-28,17.029451370239258
2023-07-31,17.296545028686523
2023-08-01,17.517587661743164
2023-08-02,17.959671020507812
2023-08-03,18.107032775878906
2023-08-04,18.30965232849121
2023-08-07,17.91362190246582
2023-08-08,17.93204116821289
2023-08-09,17.738628387451172
2023-08-10,17.84914779663086
2023-08-11,17.82151985168457
2023-08-14,17.84914779663086
2023-08-15,18.088611602783203
2023-08-16,17.85835838317871
2023-08-17,17.91362190246582
2023-08-18,17.69257926940918
2023-08-21,17.213653564453125
2023-08-22,17.066293716430664
2023-08-23,17.17681312561035
2023-08-24,17.112342834472656
2023-08-25,17.066293716430664
2023-08-28,17.2504940032959
2023-08-29,17.425485610961914
2023-08-30,17.314964294433594
2023-08-31,16.946561813354492
2023-09-01,17.04787254333496
2023-09-04,17.13076400756836
2023-09-05,17.213653564453125
2023-09-06,17.084712982177734
2023-09-08,16.974191665649414
2023-09-11,17.241283416748047
2023-09-12,17.462324142456055
2023-09-13,17.526798248291016
2023-09-14,17.480745315551758
2023-09-15,17.425485610961914
2023-09-18,17.195234298706055
2023-09-19,17.1676025390625
2023-09-20,17.14918327331543
2023-09-21,16.872879028320312
2023-09-22,16.780778884887695
2023-09-25,16.67947006225586
