Price,SOJA3.SA_Close
2021-10-01,12.66171646118164
2021-10-04,12.933040618896484
2021-10-05,12.444658279418945
2021-10-06,12.426570892333984
2021-10-07,12.372305870056152
2021-10-08,12.453702926635742
2021-10-11,12.66171646118164
2021-10-13,13.132010459899902
2021-10-14,13.032524108886719
2021-10-15,13.204361915588379
2021-10-18,13.285758972167969
2021-10-19,13.186274528503418
2021-10-20,12.88782024383545
2021-10-21,12.933040618896484
2021-10-22,12.480835914611816
2021-10-25,13.566125869750977
2021-10-26,13.385245323181152
2021-10-27,13.159143447875977
2021-10-28,12.66171646118164
2021-10-29,12.480835914611816
2021-11-01,12.57127571105957
2021-11-03,13.113922119140625
2021-11-04,12.860686302185059
2021-11-05,12.526056289672852
2021-11-08,12.761200904846191
2021-11-09,13.159143447875977
2021-11-10,13.358112335205078
2021-11-11,13.312891960144043
2021-11-12,12.978259086608887
2021-11-16,13.285758972167969
2021-11-17,13.159143447875977
2021-11-18,13.46664047241211
2021-11-19,13.493772506713867
2021-11-22,14.181124687194824
2021-11-23,13.973109245300293
2021-11-24,13.584213256835938
2021-11-25,14.009285926818848
2021-11-26,13.837449073791504
2021-11-29,13.837449073791504
2021-11-30,13.511859893798828
2021-12-01,12.57127571105957
2021-12-02,12.281865119934082
2021-12-03,12.652673721313477
2021-12-06,12.851643562316895
2021-12-07,13.113922119140625
2021-12-08,13.358112335205078
2021-12-09,13.385245323181152
2021-12-10,13.430464744567871
2021-12-13,13.457597732543945
2021-12-14,13.385245323181152
2021-12-15,13.701786041259766
2021-12-16,13.575169563293457
2021-12-17,14.135902404785156
2021-12-20,14.262520790100098
2021-12-21,13.89171314239502
2021-12-22,14.00024127960205
2021-12-23,14.018329620361328
2021-12-27,14.289652824401855
2021-12-28,14.289652824401855
2021-12-29,14.289652824401855
2021-12-30,14.343915939331055
2022-01-03,14.117814064025879
2022-01-04,13.48472785949707
2022-01-05,12.679805755615234
2022-01-06,12.8335542678833
2022-01-07,12.770247459411621
2022-01-10,12.933040618896484
2022-01-11,12.8335542678833
2022-01-12,12.8335542678833
2022-01-13,12.72502613067627
2022-01-14,12.8335542678833
2022-01-17,12.643628120422363
2022-01-18,12.553189277648926
2022-01-19,12.761200904846191
2022-01-20,12.842597961425781
2022-01-21,12.761200904846191
2022-01-24,12.6345853805542
2022-01-25,12.923995018005371
2022-01-26,12.028632164001465
2022-01-27,12.39039421081543
2022-01-28,12.598409652709961
2022-01-31,12.752158164978027
2022-02-01,12.842597961425781
2022-02-02,12.761200904846191
2022-02-03,12.544144630432129
2022-02-04,12.345173835754395
2022-02-07,12.842597961425781
2022-02-08,12.66171646118164
2022-02-09,12.933040618896484
2022-02-10,12.91495132446289
2022-02-11,12.607453346252441
2022-02-14,12.670761108398438
2022-02-15,12.761200904846191
2022-02-16,12.770247459411621
2022-02-17,12.842597961425781
2022-02-18,13.023478507995605
2022-02-21,12.553189277648926
2022-02-22,12.607453346252441
2022-02-23,12.8335542678833
2022-02-24,13.258626937866211
2022-02-25,13.095831871032715
2022-03-02,14.289652824401855
2022-03-03,13.873624801635742
2022-03-04,14.018329620361328
2022-03-07,13.909801483154297
2022-03-08,13.276715278625488
2022-03-09,13.566125869750977
2022-03-10,13.566125869750977
2022-03-11,13.005392074584961
2022-03-14,12.526056289672852
2022-03-15,12.58031940460205
2022-03-16,12.878774642944336
2022-03-17,12.57127571105957
2022-03-18,12.73406982421875
2022-03-21,12.752158164978027
2022-03-22,12.8335542678833
2022-03-23,13.068700790405273
2022-03-24,12.72502613067627
2022-03-25,12.670761108398438
2022-03-28,12.842597961425781
2022-03-29,12.842597961425781
2022-03-30,12.526056289672852
2022-03-31,12.462746620178223
2022-04-01,12.462746620178223
2022-04-04,12.526056289672852
2022-04-05,12.218558311462402
2022-04-06,12.037676811218262
2022-04-07,11.883927345275879
2022-04-08,11.892970085144043
2022-04-11,11.838705062866211
2022-04-12,11.703043937683105
2022-04-13,11.802529335021973
2022-04-14,11.63973617553711
2022-04-18,11.757308959960938
2022-04-19,11.757308959960938
2022-04-20,11.630691528320312
2022-04-22,11.178486824035645
2022-04-25,11.458853721618652
2022-04-26,11.305106163024902
2022-04-27,11.296061515808105
2022-04-28,11.332236289978027
2022-04-29,11.829660415649414
2022-05-02,11.720741271972656
2022-05-03,11.675383567810059
2022-05-04,11.902177810668945
2022-05-05,11.811460494995117
2022-05-06,11.847747802734375
2022-05-09,11.675383567810059
2022-05-10,11.457660675048828
2022-05-11,11.60280990600586
2022-05-12,11.702598571777344
2022-05-13,11.865890502929688
2022-05-16,12.192474365234375
2022-05-17,12.128972053527832
2022-05-18,12.138043403625488
2022-05-19,12.319479942321777
2022-05-20,12.128972053527832
2022-05-23,11.974752426147461
2022-05-24,12.192474365234375
2022-05-25,12.00196647644043
2022-05-26,12.21968936920166
2022-05-27,12.10175609588623
2022-05-30,12.29226303100586
2022-05-31,12.38298225402832
2022-06-01,12.39205265045166
2022-06-02,12.246904373168945
2022-06-03,11.920321464538574
2022-06-06,11.7842435836792
2022-06-07,11.99289608001709
2022-06-08,11.766100883483887
2022-06-09,11.675383567810059
2022-06-10,11.348798751831055
2022-06-13,11.194579124450684
2022-06-14,11.149218559265137
2022-06-15,11.239938735961914
2022-06-17,11.112933158874512
2022-06-20,11.004071235656738
2022-06-21,10.822635650634766
2022-06-22,10.740988731384277
2022-06-23,10.52326774597168
2022-06-24,10.251112937927246
2022-06-27,10.214825630187988
2022-06-28,10.00617504119873
2022-06-29,9.90638542175293
2022-06-30,9.534442901611328
2022-07-01,9.715877532958984
2022-07-04,10.06967830657959
2022-07-05,9.861026763916016
2022-07-06,9.915457725524902
2022-07-07,9.888239860534668
2022-07-08,9.734021186828613
2022-07-11,9.652376174926758
2022-07-12,9.489084243774414
2022-07-13,9.389294624328613
2022-07-14,9.280430793762207
2022-07-15,9.280430793762207
2022-07-18,9.362078666687012
2022-07-19,9.343935012817383
2022-07-20,9.679591178894043
2022-07-21,9.634231567382812
2022-07-22,9.661447525024414
2022-07-25,9.870099067687988
2022-07-26,9.561656951904297
2022-07-27,9.879171371459961
2022-07-28,9.879171371459961
2022-07-29,9.734021186828613
2022-08-01,9.743091583251953
2022-08-02,9.951745986938477
2022-08-03,9.761238098144531
2022-08-04,10.115036964416504
2022-08-05,10.24204158782959
2022-08-08,10.52326774597168
2022-08-09,10.115036964416504
2022-08-10,10.387188911437988
2022-08-11,10.659343719482422
2022-08-12,10.668415069580078
2022-08-15,10.86799430847168
2022-08-16,11.466732025146484
2022-08-17,11.6118803024292
2022-08-18,11.503020286560059
2022-08-19,11.457660675048828
2022-08-22,11.348798751831055
2022-08-23,11.448588371276855
2022-08-24,11.766100883483887
2022-08-25,11.7842435836792
2022-08-26,11.738884925842285
2022-08-29,11.648167610168457
2022-08-30,11.348798751831055
2022-08-31,11.339727401733398
2022-09-01,11.385086059570312
2022-09-02,11.167364120483398
2022-09-05,11.657238960266113
2022-09-06,11.54837703704834
2022-09-08,11.747957229614258
2022-09-09,12.065469741821289
2022-09-12,12.156187057495117
2022-09-13,12.165260314941406
2022-09-14,12.156187057495117
2022-09-15,12.319479942321777
2022-09-16,12.428340911865234
2022-09-19,12.319479942321777
2022-09-20,12.183403015136719
2022-09-21,11.747957229614258
2022-09-22,11.6118803024292
2022-09-23,11.6118803024292
2022-09-26,11.385086059570312
2022-09-27,11.230864524841309
2022-09-28,11.149218559265137
2022-09-29,11.058502197265625
2022-09-30,11.122004508972168
2022-10-03,11.230864524841309
2022-10-04,11.702598571777344
2022-10-05,11.648167610168457
2022-10-06,11.884034156799316
2022-10-07,11.6118803024292
2022-10-10,11.99289608001709
2022-10-11,12.083613395690918
2022-10-13,11.974752426147461
2022-10-14,11.874960899353027
2022-10-17,11.965679168701172
2022-10-18,11.747957229614258
2022-10-19,11.802388191223145
2022-10-20,11.702598571777344
2022-10-21,11.666311264038086
2022-10-24,11.838674545288086
2022-10-25,11.630024909973145
2022-10-26,11.702598571777344
2022-10-27,11.856818199157715
2022-10-28,11.965679168701172
2022-10-31,11.566521644592285
2022-11-01,11.711670875549316
2022-11-03,12.020111083984375
2022-11-04,12.228760719299316
2022-11-07,11.865890502929688
2022-11-08,11.766100883483887
2022-11-09,11.675383567810059
2022-11-10,11.648167610168457
2022-11-11,11.158291816711426
2022-11-14,11.013143539428711
2022-11-16,9.507226943969727
2022-11-17,9.570730209350586
2022-11-18,9.343935012817383
2022-11-21,9.743091583251953
2022-11-22,9.349420547485352
2022-11-23,9.586808204650879
2022-11-24,9.915498733520508
2022-11-25,9.63245964050293
2022-11-28,9.322030067443848
2022-11-29,9.504636764526367
2022-11-30,9.468114852905273
2022-12-01,9.778544425964355
2022-12-02,9.769413948059082
2022-12-05,9.550287246704102
2022-12-06,9.550287246704102
2022-12-07,9.495504379272461
2022-12-08,9.2124662399292
2022-12-09,8.664648056030273
2022-12-12,8.68290901184082
2022-12-13,8.765081405639648
2022-12-14,8.883773803710938
2022-12-15,9.01159954071045
2022-12-16,8.765081405639648
2022-12-19,8.91116714477539
2022-12-20,9.203336715698242
2022-12-21,9.230725288391113
2022-12-22,9.267247200012207
2022-12-23,9.48637580871582
2022-12-26,9.495504379272461
2022-12-27,9.541157722473145
2022-12-28,9.550287246704102
2022-12-29,9.495504379272461
2023-01-02,9.312899589538574
2023-01-03,8.847253799438477
2023-01-04,9.093772888183594
2023-01-05,9.166814804077148
2023-01-06,9.769413948059082
2023-01-09,9.623329162597656
2023-01-10,9.751153945922852
2023-01-11,9.787674903869629
2023-01-12,9.970280647277832
2023-01-13,9.796805381774902
2023-01-16,9.796805381774902
2023-01-17,9.796805381774902
2023-01-18,9.897237777709961
2023-01-19,9.970280647277832
2023-01-20,10.225929260253906
2023-01-23,10.44505500793457
2023-01-24,10.344622611999512
2023-01-25,10.682443618774414
2023-01-26,10.591141700744629
2023-01-27,10.591141700744629
2023-01-30,10.499837875366211
2023-01-31,10.317232131958008
2023-02-01,10.682443618774414
2023-02-02,10.554618835449219
2023-02-03,10.563750267028809
2023-02-06,10.490707397460938
2023-02-07,10.627662658691406
2023-02-08,11.020263671875
2023-02-09,10.928961753845215
2023-02-10,10.235058784484863
2023-02-13,10.463315963745117
2023-02-14,10.819397926330566
2023-02-15,11.166348457336426
2023-02-16,11.184609413146973
2023-02-17,11.303303718566895
2023-02-22,11.184609413146973
2023-02-23,11.02939510345459
2023-02-24,10.919830322265625
2023-02-27,10.865049362182617
2023-02-28,10.956352233886719
2023-03-01,11.184609413146973
2023-03-02,11.440258026123047
2023-03-03,11.27591323852539
2023-03-06,11.613734245300293
2023-03-07,11.641124725341797
2023-03-08,11.732428550720215
2023-03-09,11.686777114868164
2023-03-10,11.814599990844727
2023-03-13,11.120698928833008
2023-03-14,10.801137924194336
2023-03-15,10.65505313873291
2023-03-16,11.084177017211914
2023-03-17,10.85591983795166
2023-03-20,10.40853500366211
2023-03-21,10.308101654052734
2023-03-22,10.317232131958008
2023-03-23,10.189409255981445
2023-03-24,10.527228355407715
2023-03-27,11.43112850189209
2023-03-28,11.686777114868164
2023-03-29,11.705036163330078
2023-03-30,12.015466690063477
2023-03-31,10.901570320129395
2023-04-03,10.591141700744629
2023-04-04,10.481576919555664
2023-04-05,10.499837875366211
2023-04-06,10.417664527893066
2023-04-10,10.27157974243164
2023-04-11,10.591141700744629
2023-04-12,10.454185485839844
2023-04-13,10.572880744934082
2023-04-14,10.463315963745117
2023-04-17,10.536358833312988
2023-04-18,10.591141700744629
2023-04-19,10.545489311218262
2023-04-20,10.481576919555664
2023-04-24,10.390275001525879
2023-04-25,10.098105430603027
2023-04-26,10.134625434875488
2023-04-27,10.171146392822266
2023-04-28,10.019003868103027
2023-05-02,9.945871353149414
2023-05-03,9.991578102111816
2023-05-04,10.055569648742676
2023-05-05,10.284103393554688
2023-05-08,10.247537612915039
2023-05-09,10.375518798828125
2023-05-10,10.46693229675293
2023-05-11,10.768600463867188
2023-05-12,11.006277084350586
2023-05-15,11.115973472595215
2023-05-16,10.750316619873047
2023-05-17,10.68632698059082
2023-05-18,10.777742385864258
2023-05-19,10.69546890258789
2023-05-22,10.81430721282959
2023-05-23,10.48521614074707
2023-05-24,10.210972785949707
2023-05-25,10.156124114990234
2023-05-26,10.238397598266602
2023-05-29,10.302388191223145
2023-05-30,10.055569648742676
2023-05-31,9.918447494506836
2023-06-01,9.854456901550293
2023-06-02,9.753902435302734
2023-06-05,9.689911842346191
2023-06-06,9.781325340270996
2023-06-07,9.955013275146484
2023-06-09,10.00986099243164
2023-06-12,10.028144836425781
2023-06-13,9.982438087463379
2023-06-14,9.93673038482666
2023-06-15,10.046426773071289
2023-06-16,10.00071907043457
2023-06-19,9.763043403625488
2023-06-20,9.817891120910645
2023-06-21,9.827032089233398
2023-06-22,9.772184371948242
2023-06-23,9.808749198913574
2023-06-26,9.781325340270996
2023-06-27,9.598496437072754
2023-06-28,9.452234268188477
2023-06-29,9.589356422424316
2023-06-30,9.881882667541504
2023-07-03,10.274962425231934
2023-07-04,10.46693229675293
2023-07-05,10.585771560668945
2023-07-06,10.284103393554688
2023-07-07,10.512639999389648
2023-07-10,10.503498077392578
2023-07-11,10.594913482666016
2023-07-12,10.677186012268066
2023-07-13,10.521781921386719
2023-07-14,10.329812049865723
2023-07-17,10.238397598266602
2023-07-18,10.69546890258789
2023-07-19,10.47607421875
2023-07-20,10.39380168914795
2023-07-21,10.631479263305664
2023-07-24,10.832590103149414
2023-07-25,10.668045043945312
2023-07-26,10.421224594116211
2023-07-27,10.613195419311523
2023-07-28,10.40294361114502
2023-07-31,10.622336387634277
2023-08-01,10.80516529083252
2023-08-02,10.69546890258789
2023-08-03,10.768600463867188
2023-08-04,10.914862632751465
2023-08-07,10.786882400512695
2023-08-08,10.576629638671875
2023-08-09,10.45779037475586
2023-08-10,10.677186012268066
2023-08-11,11.417641639709473
2023-08-14,11.728449821472168
2023-08-15,12.121530532836914
2023-08-16,11.956985473632812
2023-08-17,12.112388610839844
2023-08-18,12.432339668273926
2023-08-21,12.194663047790527
2023-08-22,12.596884727478027
2023-08-23,12.743147850036621
2023-08-24,12.834561347961426
2023-08-25,12.743147850036621
2023-08-28,13.008249282836914
2023-08-29,13.639007568359375
2023-08-30,13.611583709716797
2023-08-31,13.392189025878906
2023-09-01,13.236783981323242
2023-09-04,12.861985206604004
2023-09-05,12.77971363067627
2023-09-06,12.825420379638672
2023-09-08,12.852846145629883
2023-09-11,12.861985206604004
2023-09-12,13.40132999420166
2023-09-13,13.611583709716797
2023-09-14,13.474461555480957
2023-09-15,13.145371437072754
2023-09-18,12.770572662353516
2023-09-19,12.77971363067627
2023-09-20,12.925976753234863
2023-09-21,12.496330261230469
2023-09-22,12.606026649475098
2023-09-25,12.139813423156738
2023-09-26,12.112388610839844
2023-09-27,11.755873680114746
2023-09-28,12.121530532836914
2023-09-29,12.139813423156738
2023-10-02,11.801581382751465
2023-10-03,11.554762840270996
2023-10-04,11.472489356994629
2023-10-05,11.554762840270996
2023-10-06,11.445066452026367
2023-10-09,11.125115394592285
2023-10-10,11.956985473632812
2023-10-11,12.176380157470703
2023-10-13,12.148954391479492
2023-10-16,12.039258003234863
2023-10-17,11.545621871948242
2023-10-18,11.189105033874512
2023-10-19,11.29880142211914
2023-10-20,11.874711990356445
2023-10-23,12.002692222595215
2023-10-24,12.340925216674805
2023-10-25,12.286075592041016
2023-10-26,12.368349075317383
2023-10-27,11.993551254272461
2023-10-30,11.390215873718262
2023-10-31,11.668967247009277
2023-11-01,11.770597457885742
2023-11-03,12.241790771484375
2023-11-06,12.21407413482666
2023-11-07,12.251029968261719
2023-11-08,12.454289436340332
2023-11-09,12.371137619018555
2023-11-10,13.248851776123047
2023-11-13,13.498306274414062
2023-11-14,13.396677017211914
2023-11-16,13.858631134033203
2023-11-17,14.034173011779785
2023-11-20,14.191238403320312
2023-11-21,13.729284286499023
2023-11-22,13.535263061523438
2023-11-23,13.627654075622559
2023-11-24,13.8124361038208
2023-11-27,14.422215461730957
2023-11-28,14.4314546585083
2023-11-29,14.117324829101562
2023-11-30,14.597758293151855
2023-12-01,14.440693855285645
2023-12-04,13.932543754577637
2023-12-05,14.015695571899414
2023-12-06,13.073307991027832
2023-12-07,13.664610862731934
2023-12-08,14.089608192443848
2023-12-11,13.904827117919922
2023-12-12,14.542323112487793
2023-12-13,14.49612808227539
2023-12-14,14.551563262939453
2023-12-15,13.94178295135498
2023-12-18,14.376020431518555
2023-12-19,14.625475883483887
2023-12-20,14.690149307250977
2023-12-21,15.08992862701416
2023-12-22,15.158077239990234
2023-12-26,15.47934627532959
2023-12-27,15.878499031066895
2023-12-28,15.800615310668945
