Price,GGBR3.SA_Close
Ticker,GGBR3.SA
Date,
2020-06-29,6.753210067749023
2020-06-30,6.944240093231201
2020-07-01,6.711905479431152
2020-07-02,6.866796970367432
2020-07-03,6.944240093231201
2020-07-06,7.124948024749756
2020-07-07,7.07331657409668
2020-07-08,7.099132061004639
2020-07-09,7.07331657409668
2020-07-10,7.119782447814941
2020-07-13,7.166249752044678
2020-07-14,7.274672985076904
2020-07-15,7.346953868865967
2020-07-16,7.166249752044678
2020-07-17,7.279836654663086
2020-07-20,7.248858451843262
2020-07-21,7.145596981048584
2020-07-22,7.372769832611084
2020-07-23,7.233368873596191
2020-07-24,7.455377578735352
2020-07-27,7.806461811065674
2020-07-28,7.806461811065674
2020-07-29,7.899396896362305
2020-07-30,7.821951866149902
2020-07-31,7.605104923248291
2020-08-03,7.713526248931885
2020-08-04,7.682549953460693
2020-08-05,8.043961524963379
2020-08-06,7.85809326171875
2020-08-07,7.816790580749512
2020-08-10,8.028471946716309
2020-08-11,7.961354732513428
2020-08-12,7.909723281860352
2020-08-13,7.780647277832031
2020-08-14,7.821951866149902
2020-08-17,7.785810470581055
2020-08-18,8.477653503417969
2020-08-19,8.653194427490234
2020-08-20,8.777108192443848
2020-08-21,8.49830436706543
2020-08-24,8.420859336853027
2020-08-25,8.482815742492676
2020-08-26,8.415695190429688
2020-08-27,8.40020751953125
2020-08-28,8.487979888916016
2020-08-31,8.281458854675293
2020-09-01,8.596403121948242
2020-09-02,8.462163925170898
2020-09-03,8.358904838562012
2020-09-04,8.596403121948242
2020-09-08,8.462163925170898
2020-09-09,8.771942138671875
2020-09-10,8.49830436706543
2020-09-11,8.503467559814453
2020-09-14,8.704824447631836
2020-09-15,9.112703323364258
2020-09-16,9.066234588623047
2020-09-17,9.179821014404297
2020-09-18,8.859716415405273
2020-09-21,8.782269477844238
2020-09-22,8.844226837158203
2020-09-23,8.797759056091309
2020-09-24,8.699661254882812
2020-09-25,8.694499015808105
2020-09-28,8.72547721862793
2020-09-29,8.555097579956055
2020-09-30,8.782269477844238
2020-10-01,8.802923202514648
2020-10-02,8.73580265045166
2020-10-05,9.138518333435059
2020-10-06,9.05074691772461
2020-10-07,9.350201606750488
2020-10-08,9.298569679260254
2020-10-09,9.200472831726074
2020-10-13,9.231452941894531
2020-10-14,9.319223403930664
2020-10-15,9.422484397888184
2020-10-16,9.59286117553711
2020-10-19,9.649657249450684
2020-10-20,9.778731346130371
2020-10-21,9.799383163452148
2020-10-22,9.856176376342773
2020-10-23,9.907806396484375
2020-10-26,9.768404960632324
2020-10-27,10.005901336669922
2020-10-28,9.468950271606445
2020-10-29,9.59802532196045
2020-10-30,9.345039367675781
2020-11-03,9.804545402526855
2020-11-04,9.381178855895996
2020-11-05,9.437972068786621
2020-11-06,9.70644760131836
2020-11-09,9.508994102478027
2020-11-10,9.056927680969238
2020-11-11,9.14526081085205
2020-11-12,8.947806358337402
2020-11-13,9.14006519317627
2020-11-16,9.1868314743042
2020-11-17,9.12447738647461
2020-11-18,9.119279861450195
2020-11-19,9.150459289550781
2020-11-23,9.4154634475708
2020-11-24,9.581741333007812
2020-11-25,9.644095420837402
2020-11-26,9.773998260498047
2020-11-27,9.701252937316895
2020-11-30,9.664877891540527
2020-12-01,10.10655403137207
2020-12-02,10.039003372192383
2020-12-03,9.820764541625977
2020-12-04,10.111749649047852
2020-12-07,10.236456871032715
2020-12-08,10.059788703918457
2020-12-09,9.831158638000488
2020-12-10,10.168907165527344
2020-12-11,10.127338409423828
2020-12-14,10.059788703918457
2020-12-15,10.163712501525879
2020-12-16,10.231263160705566
2020-12-17,10.449502944946289
2020-12-18,10.756075859069824
2020-12-21,10.657347679138184
2020-12-22,10.453003883361816
2020-12-23,10.531598091125488
2020-12-28,10.610191345214844
2020-12-29,10.631150245666504
2020-12-30,10.625911712646484
2021-01-04,11.107954025268555
2021-01-05,11.432808876037598
2021-01-06,11.87817668914795
2021-01-07,12.83178424835205
2021-01-08,12.706033706665039
2021-01-11,12.313060760498047
2021-01-12,12.024887084960938
2021-01-13,11.684308052062988
2021-01-14,11.914854049682617
2021-01-15,11.516643524169922
2021-01-18,11.584759712219238
2021-01-19,11.307058334350586
2021-01-20,11.081754684448242
2021-01-21,10.976963996887207
2021-01-22,11.102714538574219
2021-01-26,10.56303596496582
2021-01-27,10.510640144348145
2021-01-28,10.872171401977539
2021-01-29,10.348210334777832
2021-02-01,10.269618034362793
2021-02-02,10.18054485321045
2021-02-03,10.432045936584473
2021-02-04,10.322012901306152
2021-02-05,10.68354606628418
2021-02-08,10.767379760742188
2021-02-09,10.746421813964844
2021-02-10,10.463483810424805
2021-02-11,10.583995819091797
2021-02-12,10.615432739257812
2021-02-17,10.66258716583252
2021-02-18,10.652108192443848
2021-02-19,10.845974922180176
2021-02-22,11.05031681060791
2021-02-23,11.464248657226562
2021-02-24,11.741947174072266
2021-02-25,11.265143394470215
2021-02-26,11.123673439025879
2021-03-01,11.464248657226562
2021-03-02,11.569040298461914
2021-03-03,11.479964256286621
2021-03-04,11.432808876037598
2021-03-05,11.799580574035645
2021-03-08,11.605717658996582
2021-03-09,11.626672744750977
2021-03-10,11.626672744750977
2021-03-11,11.909614562988281
2021-03-12,11.73044204711914
2021-03-15,12.120402336120605
2021-03-16,12.262683868408203
2021-03-17,12.447127342224121
2021-03-18,12.178370475769043
2021-03-19,12.246877670288086
2021-03-22,11.91488265991211
2021-03-23,11.519655227661133
2021-03-24,11.540732383728027
2021-03-25,11.67247486114502
2021-03-26,12.225797653198242
2021-03-29,12.45766830444336
2021-03-30,12.615758895874023
2021-03-31,12.77385139465332
2021-04-01,12.58414077758789
2021-04-05,12.673727035522461
2021-04-06,12.979371070861816
2021-04-07,13.200701713562012
2021-04-08,13.35879135131836
2021-04-09,13.548503875732422
2021-04-12,13.50634479522705
2021-04-13,13.754020690917969
2021-04-14,14.054398536682129
2021-04-15,14.249380111694336
2021-04-16,14.307348251342773
2021-04-19,14.296805381774902
2021-04-20,14.112364768981934
2021-04-22,14.570836067199707
2021-04-23,14.655149459838867
2021-04-26,14.944982528686523
2021-04-27,15.0451078414917
2021-04-28,15.240091323852539
2021-04-29,15.002952575683594
2021-04-30,14.560294151306152
2021-05-03,14.22829818725586
2021-05-04,14.254648208618164
2021-05-05,15.12415885925293
2021-05-06,15.793411254882812
2021-05-07,15.814492225646973
2021-05-10,15.898811340332031
2021-05-11,16.330930709838867
2021-05-12,15.893536567687988
2021-05-13,15.44560718536377
2021-05-14,15.01876163482666
2021-05-17,15.542545318603516
2021-05-18,15.809786796569824
2021-05-19,15.665474891662598
2021-05-20,15.269963264465332
2021-05-21,15.232550621032715
2021-05-24,14.724801063537598
2021-05-25,14.617902755737305
2021-05-26,14.708765983581543
2021-05-27,14.97600269317627
2021-05-28,14.687386512756348
2021-05-31,14.826349258422852
2021-06-01,15.323413848876953
2021-06-02,15.141687393188477
2021-06-04,14.746176719665527
2021-06-07,14.521699905395508
2021-06-08,14.409459114074707
2021-06-09,14.644625663757324
2021-06-10,14.692728996276855
2021-06-11,14.885139465332031
2021-06-14,14.698075294494629
2021-06-15,14.537731170654297
2021-06-16,13.864293098449707
2021-06-17,13.228267669677734
2021-06-18,13.367233276367188
2021-06-21,13.682570457458496
2021-06-22,13.714641571044922
2021-06-23,13.639813423156738
2021-06-24,13.997909545898438
2021-06-25,14.051362037658691
2021-06-28,14.040669441223145
2021-06-29,13.912395477294922
2021-06-30,13.591710090637207
2021-07-01,13.468781471252441
2021-07-02,13.789466857910156
2021-07-05,13.789466857910156
2021-07-06,13.736021041870117
2021-07-07,14.040669441223145
2021-07-08,13.671883583068848
2021-07-12,14.051362037658691
2021-07-13,14.019294738769531
2021-07-14,13.939118385314941
2021-07-15,13.848257064819336
2021-07-16,13.69326114654541
2021-07-19,13.581022262573242
2021-07-20,13.736021041870117
2021-07-21,14.003257751464844
2021-07-22,14.126185417175293
2021-07-23,14.126185417175293
2021-07-26,14.494976043701172
2021-07-27,13.939118385314941
2021-07-28,13.981881141662598
2021-07-29,14.211702346801758
2021-07-30,13.976533889770508
2021-08-02,13.939118385314941
2021-08-03,14.131528854370117
2021-08-04,14.120841026306152
2021-08-05,13.736021041870117
2021-08-06,14.040669441223145
2021-08-09,13.896361351013184
2021-08-10,14.0941162109375
2021-08-11,14.270496368408203
2021-08-12,14.0941162109375
2021-08-13,13.923084259033203
2021-08-16,13.468781471252441
2021-08-17,13.059146881103516
2021-08-18,12.960832595825195
2021-08-19,12.512969017028809
2021-08-20,12.50750732421875
2021-08-23,12.562122344970703
2021-08-24,12.982681274414062
2021-08-25,13.075531959533691
2021-08-26,12.85159683227539
2021-08-27,12.999066352844238
2021-08-30,13.037301063537598
2021-08-31,12.747825622558594
2021-09-01,12.671358108520508
2021-09-02,12.31634521484375
2021-09-03,12.272647857666016
2021-09-06,12.45288372039795
2021-09-08,12.152486801147461
2021-09-09,12.474733352661133
2021-09-10,12.272647857666016
2021-09-13,12.381884574890137
2021-09-14,12.365496635437012
2021-09-15,12.239876747131348
2021-09-16,11.797472953796387
2021-09-17,11.098363876342773
2021-09-20,10.885354042053223
2021-09-21,10.803425788879395
2021-09-22,11.469765663146973
2021-09-23,12.16887378692627
2021-09-24,11.961326599121094
2021-09-27,11.988636016845703
2021-09-28,11.638480186462402
2021-09-29,11.777430534362793
2021-09-30,12.349905967712402
2021-10-01,12.549995422363281
2021-10-04,12.2720947265625
2021-10-05,12.172049522399902
2021-10-06,11.944170951843262
2021-10-07,12.23874568939209
2021-10-08,12.266535758972168
2021-10-11,12.305440902709961
2021-10-13,12.438834190368652
2021-10-14,12.700060844421387
2021-10-15,12.777872085571289
2021-10-18,12.68338680267334
2021-10-19,12.383252143859863
2021-10-20,12.23874568939209
2021-10-21,11.866358757019043
2021-10-22,11.888591766357422
2021-10-25,12.48885440826416
2021-10-26,12.499972343444824
2021-10-27,12.372138023376465
2021-10-28,12.46662425994873
2021-10-29,12.36102294921875
2021-11-01,12.283210754394531
2021-11-03,11.860800743103027
2021-11-04,11.788543701171875
2021-11-05,11.477298736572266
2021-11-08,11.989944458007812
2021-11-09,12.104536056518555
2021-11-10,11.953758239746094
2021-11-11,12.46640682220459
2021-11-12,12.5508451461792
2021-11-16,12.406095504760742
2021-11-17,12.424190521240234
2021-11-18,11.947726249694824
2021-11-19,12.068349838256836
2021-11-22,12.339752197265625
2021-11-23,12.39403247833252
2021-11-24,12.62321662902832
2021-11-25,12.780028343200684
2021-11-26,12.514655113220215
2021-11-29,12.599093437194824
2021-11-30,12.689558982849121
2021-12-01,12.780028343200684
2021-12-02,13.443456649780273
2021-12-03,13.60026741027832
2021-12-06,13.865635871887207
2021-12-07,14.064663887023926
2021-12-08,14.070695877075195
2021-12-09,14.052603721618652
2021-12-10,14.354159355163574
2021-12-13,14.462719917297363
2021-12-14,14.293848991394043
2021-12-15,14.227505683898926
2021-12-16,14.456690788269043
2021-12-17,14.082758903503418
2021-12-20,13.38314437866211
2021-12-21,13.564078330993652
2021-12-22,13.334895133972168
2021-12-23,13.22030258178711
2021-12-27,13.280613899230957
2021-12-28,13.346955299377441
2021-12-29,13.365049362182617
2021-12-30,13.552014350891113
2022-01-03,13.497735977172852
2022-01-04,13.545984268188477
2022-01-05,13.37711238861084
2022-01-06,13.491704940795898
2022-01-07,13.564078330993652
2022-01-10,13.407265663146973
2022-01-11,13.745013236999512
2022-01-12,14.161163330078125
2022-01-13,13.871667861938477
2022-01-14,13.811357498168945
2022-01-17,13.576142311096191
2022-01-18,13.919914245605469
2022-01-19,14.221474647521973
2022-01-20,14.022444725036621
2022-01-21,13.479641914367676
2022-01-24,13.630419731140137
2022-01-25,13.479641914367676
2022-01-26,13.654542922973633
2022-01-27,13.467576026916504
2022-01-28,13.630419731140137
2022-01-31,13.630419731140137
2022-02-01,13.88372802734375
2022-02-02,13.998321533203125
2022-02-03,13.841511726379395
2022-02-04,14.052603721618652
2022-02-07,14.052603721618652
2022-02-08,13.962133407592773
2022-02-09,14.004352569580078
2022-02-10,13.992290496826172
2022-02-11,13.60026741027832
2022-02-14,13.437422752380371
2022-02-15,13.286643981933594
2022-02-16,13.316802024841309
2022-02-17,12.72574520111084
2022-02-18,12.490530014038086
2022-02-21,12.357845306396484
2022-02-22,12.430218696594238
2022-02-23,12.243254661560059
2022-02-24,11.851229667663574
2022-02-25,12.261347770690918
2022-03-02,13.105709075927734
2022-03-03,13.696764945983887
2022-03-04,14.112914085388184
2022-03-07,13.871667861938477
2022-03-08,13.567463874816895
2022-03-09,13.79257583618164
2022-03-10,14.36447811126709
2022-03-11,14.236711502075195
2022-03-14,13.66480827331543
2022-03-15,13.263259887695312
2022-03-16,13.579630851745605
2022-03-17,14.157613754272461
2022-03-18,14.297553062438965
2022-03-21,14.358392715454102
2022-03-22,14.224541664123535
2022-03-23,14.291467666625977
2022-03-24,14.668681144714355
2022-03-25,14.540914535522461
2022-03-28,14.571334838867188
2022-03-29,14.279298782348633
2022-03-30,14.559165000915527
2022-03-31,14.638260841369629
2022-04-01,14.60175609588623
2022-04-04,14.437485694885254
2022-04-05,14.206293106079102
2022-04-06,14.230627059936523
2022-04-07,13.944677352905273
2022-04-08,13.993348121643066
2022-04-11,13.932510375976562
2022-04-12,13.87166690826416
2022-04-13,13.993348121643066
2022-04-14,13.79257583618164
2022-04-18,13.896005630493164
2022-04-19,14.267132759094238
2022-04-20,13.749985694885254
2022-04-22,13.305848121643066
2022-04-25,13.092906951904297
2022-04-26,12.472332000732422
2022-04-27,13.403194427490234
2022-04-28,13.786489486694336
2022-04-29,13.378856658935547
2022-05-02,12.995559692382812
2022-05-03,13.123329162597656
2022-05-04,12.95905590057373
2022-05-05,13.506624221801758
2022-05-06,13.451868057250977
2022-05-09,13.190251350402832
2022-05-10,12.65485668182373
2022-05-11,13.03206729888916
2022-05-12,13.232841491699219
2022-05-13,13.293680191040039
2022-05-16,13.652639389038086
2022-05-17,13.858649253845215
2022-05-18,13.171957015991211
2022-05-19,13.296809196472168
2022-05-20,13.758766174316406
2022-05-23,14.002228736877441
2022-05-24,14.058409690856934
2022-05-25,14.220722198486328
2022-05-26,14.3268461227417
2022-05-27,14.564064979553223
2022-05-30,14.239449501037598
2022-05-31,14.295634269714355
2022-06-01,14.364301681518555
2022-06-02,14.81377124786377
2022-06-03,14.713890075683594
2022-06-06,14.832497596740723
2022-06-07,14.957351684570312
2022-06-08,14.364301681518555
2022-06-09,13.752523422241211
2022-06-10,13.602699279785156
2022-06-13,12.766185760498047
2022-06-14,12.59139347076416
2022-06-15,12.553936958312988
2022-06-17,11.798579216003418
2022-06-20,11.861005783081055
2022-06-21,11.75487995147705
2022-06-22,11.436504364013672
2022-06-23,11.180557250976562
2022-06-24,11.573843955993652
2022-06-27,11.686209678649902
2022-06-28,11.748635292053223
2022-06-29,11.548873901367188
2022-06-30,11.136859893798828
2022-07-01,10.98703670501709
2022-07-04,11.018248558044434
2022-07-05,10.918367385864258
2022-07-06,11.111888885498047
2022-07-07,11.511417388916016
2022-07-08,11.536388397216797
2022-07-11,11.267951965332031
2022-07-12,11.411534309387207
2022-07-13,11.605056762695312
2022-07-14,11.105646133422852
2022-07-15,11.592572212219238
2022-07-18,11.611299514770508
2022-07-19,11.817306518554688
2022-07-20,11.767364501953125
2022-07-21,11.811063766479492
2022-07-22,11.9796142578125
2022-07-25,12.054524421691895
2022-07-26,11.923432350158691
2022-07-27,11.885974884033203
2022-07-28,11.89846134185791
2022-07-29,12.235563278198242
2022-08-01,11.829791069030762
2022-08-02,12.166894912719727
2022-08-03,11.892217636108398
2022-08-04,12.304231643676758
2022-08-05,12.585151672363281
2022-08-08,12.841097831726074
2022-08-09,12.866067886352539
2022-08-10,13.028377532958984
2022-08-11,13.228141784667969
2022-08-12,13.452876091003418
2022-08-15,13.44039249420166
2022-08-16,13.136981964111328
2022-08-17,13.169257164001465
2022-08-18,12.788383483886719
2022-08-19,12.788383483886719
2022-08-22,12.394598007202148
2022-08-23,12.904582977294922
2022-08-24,12.99496078491211
2022-08-25,13.046603202819824
2022-08-26,12.833572387695312
2022-08-29,12.769017219543457
2022-08-30,12.588260650634766
2022-08-31,12.71737289428711
2022-09-01,12.594717979431152
2022-09-02,12.982049942016602
2022-09-05,13.143437385559082
2022-09-06,12.956226348876953
2022-09-08,12.665729522705078
2022-09-09,13.111159324645996
2022-09-12,13.19508171081543
2022-09-13,12.827116966247559
2022-09-14,12.330041885375977
2022-09-15,12.355866432189941
2022-09-16,12.43978500366211
2022-09-19,13.059515953063965
2022-09-20,12.988505363464355
2022-09-21,13.027237892150879
2022-09-22,13.136981964111328
2022-09-23,13.098249435424805
2022-09-26,12.781926155090332
2022-09-27,12.626995086669922
2022-09-28,12.672184944152832
2022-09-29,12.704462051391602
2022-09-30,12.962681770324707
2022-10-03,13.324193000793457
2022-10-04,13.5888671875
2022-10-05,13.530768394470215
2022-10-06,13.659879684448242
2022-10-07,13.492034912109375
2022-10-10,13.776077270507812
2022-10-11,13.782532691955566
2022-10-13,13.937466621398926
2022-10-14,13.595325469970703
2022-10-17,13.847088813781738
2022-10-18,13.950377464294434
2022-10-19,13.956830978393555
2022-10-20,14.144044876098633
2022-10-21,14.344164848327637
2022-10-24,14.331254005432129
2022-10-25,14.460363388061523
2022-10-26,14.292519569396973
2022-10-27,14.499095916748047
2022-10-28,13.879366874694824
2022-10-31,14.092397689819336
2022-11-01,14.085942268371582
2022-11-03,13.937466621398926
2022-11-04,14.40871810913086
2022-11-07,14.331254005432129
2022-11-08,14.440997123718262
2022-11-09,15.17047119140625
2022-11-10,15.557804107666016
2022-11-11,16.564865112304688
2022-11-14,16.978012084960938
2022-11-16,16.965103149414062
2022-11-17,16.842449188232422
2022-11-18,16.82953643798828
2022-11-21,17.223323822021484
2022-11-22,17.103961944580078
2022-11-23,17.033748626708984
2022-11-24,16.94948959350586
2022-11-25,16.8511962890625
2022-11-28,16.795024871826172
2022-11-29,17.735883712768555
2022-11-30,17.911415100097656
2022-12-01,17.412900924682617
2022-12-02,17.834182739257812
2022-12-05,17.799074172973633
2022-12-06,17.85524559020996
2022-12-07,17.813114166259766
2022-12-08,17.462051391601562
2022-12-09,17.7850341796875
2022-12-12,17.714818954467773
2022-12-13,17.581411361694336
2022-12-14,17.567371368408203
2022-12-15,17.223323822021484
2022-12-16,17.132049560546875
2022-12-19,17.019704818725586
2022-12-20,17.574392318725586
2022-12-21,17.462051391601562
2022-12-22,17.25843620300293
2022-12-23,16.703746795654297
2022-12-26,16.570341110229492
2022-12-27,17.2443904876709
2022-12-28,17.2443904876709
2022-12-29,17.20928192138672
2023-01-02,17.286518096923828
2023-01-03,17.06183433532715
2023-01-04,16.984600067138672
2023-01-05,17.679710388183594
2023-01-06,17.56035041809082
2023-01-09,17.827157974243164
2023-01-10,18.23439598083496
2023-01-11,18.304607391357422
2023-01-12,18.395889282226562
2023-01-13,18.452054977416992
2023-01-16,18.06588363647461
2023-01-17,18.33269500732422
2023-01-18,18.69078254699707
2023-01-19,18.901424407958984
2023-01-20,18.866317749023438
2023-01-23,18.459081649780273
2023-01-24,18.494184494018555
2023-01-25,18.571422576904297
2023-01-26,18.782058715820312
2023-01-27,18.571422576904297
2023-01-30,18.508224487304688
2023-01-31,18.943552017211914
2023-02-01,18.711849212646484
2023-02-02,17.9605655670166
2023-02-03,18.04482078552246
2023-02-06,18.10099220275879
2023-02-07,18.255462646484375
2023-02-08,18.318653106689453
2023-02-09,16.8511962890625
2023-02-10,16.83013153076172
2023-02-13,16.893320083618164
2023-02-14,17.019704818725586
2023-02-15,16.886301040649414
2023-02-16,16.998641967773438
2023-02-17,16.773962020874023
2023-02-22,16.69672393798828
2023-02-23,16.605445861816406
2023-02-24,16.675661087036133
2023-02-27,16.8511962890625
2023-02-28,16.956514358520508
2023-03-01,17.553325653076172
2023-03-02,17.637584686279297
2023-03-03,17.77098846435547
2023-03-06,17.25843620300293
2023-03-07,17.132049560546875
2023-03-08,17.30758285522461
2023-03-09,16.78097915649414
2023-03-10,16.429914474487305
2023-03-13,16.366722106933594
2023-03-14,16.633533477783203
2023-03-15,15.974989891052246
2023-03-16,16.18742561340332
2023-03-17,15.939583778381348
2023-03-20,16.05288314819336
2023-03-21,16.05996322631836
2023-03-22,16.21609878540039
2023-03-23,15.822038650512695
2023-03-24,16.0822696685791
2023-03-27,16.01535415649414
2023-03-28,16.067398071289062
2023-03-29,16.05996322631836
2023-03-30,16.73656463623047
2023-03-31,16.602731704711914
2023-04-03,16.506074905395508
2023-04-04,16.283016204833984
2023-04-05,15.94843864440918
2023-04-06,16.045095443725586
2023-04-10,16.37224006652832
2023-04-11,17.167804718017578
2023-04-12,17.100889205932617
2023-04-13,16.95218276977539
2023-04-14,16.840656280517578
2023-04-17,16.86296272277832
2023-04-18,16.877832412719727
2023-04-19,16.7291316986084
2023-04-20,16.922441482543945
2023-04-24,16.59529685974121
2023-04-25,16.0004825592041
2023-04-26,15.978177070617676
2023-04-27,16.335065841674805
2023-04-28,16.721694946289062
2023-05-02,16.178926467895508
2023-05-03,16.543251037597656
2023-05-04,15.836908340454102
2023-05-05,16.20866584777832
2023-05-08,16.35736846923828
2023-05-09,16.37224006652832
2023-05-10,16.037656784057617
2023-05-11,16.097139358520508
2023-05-12,16.20866584777832
2023-05-15,16.283016204833984
2023-05-16,15.98613452911377
2023-05-17,16.366756439208984
2023-05-18,16.40481948852539
2023-05-19,16.343917846679688
2023-05-22,16.671253204345703
2023-05-23,16.572290420532227
2023-05-24,16.23734474182129
2023-05-25,16.283016204833984
2023-05-26,16.40481948852539
2023-05-29,16.23734474182129
2023-05-30,16.047033309936523
2023-05-31,16.085098266601562
2023-06-01,16.260181427001953
2023-06-02,16.595129013061523
2023-06-05,16.777828216552734
2023-06-06,16.930076599121094
2023-06-07,16.89201545715332
2023-06-09,17.2421875
2023-06-12,17.128002166748047
2023-06-13,17.097549438476562
2023-06-14,17.531457901000977
2023-06-15,17.462949752807617
2023-06-16,17.73699378967285
2023-06-19,17.881633758544922
2023-06-20,17.539073944091797
2023-06-21,17.45533561706543
2023-06-22,17.082324981689453
2023-06-23,17.150836944580078
2023-06-26,17.27263641357422
2023-06-27,17.234575271606445
2023-06-28,17.150836944580078
2023-06-29,17.386823654174805
2023-06-30,17.20412254333496
2023-07-03,17.74460792541504
2023-07-04,17.775056838989258
2023-07-05,17.874021530151367
2023-07-06,17.691322326660156
2023-07-07,18.216577529907227
2023-07-10,18.559139251708984
2023-07-11,18.414505004882812
2023-07-12,18.711389541625977
2023-07-13,19.015884399414062
2023-07-14,18.787511825561523
2023-07-17,18.886472702026367
2023-07-18,19.031112670898438
2023-07-19,18.97782325744629
2023-07-20,19.03872299194336
2023-07-21,18.985435485839844
2023-07-24,19.396507263183594
2023-07-25,19.76951789855957
2023-07-26,19.80757713317871
2023-07-27,19.556371688842773
2023-07-28,19.50308609008789
2023-07-31,20.06640625
2023-08-01,20.051177978515625
2023-08-02,19.89131736755371
2023-08-03,19.82280731201172
2023-08-04,19.701005935668945
2023-08-07,19.34322166442871
2023-08-08,18.84079933166504
2023-08-09,17.927305221557617
2023-08-10,18.292705535888672
2023-08-11,17.95775604248047
2023-08-14,18.155681610107422
2023-08-15,18.239418029785156
2023-08-16,18.178518295288086
2023-08-17,18.140457153320312
2023-08-18,18.079557418823242
2023-08-21,17.901241302490234
2023-08-22,18.30438804626465
2023-08-23,18.288881301879883
2023-08-24,17.955509185791016
2023-08-25,18.033037185668945
2023-08-28,18.296634674072266
2023-08-29,18.58348846435547
2023-08-30,18.761802673339844
2023-08-31,18.637758255004883
2023-09-01,18.85483741760254
2023-09-04,18.81607437133789
2023-09-05,18.513713836669922
2023-09-06,18.180341720581055
2023-09-08,18.3121395111084
2023-09-11,18.459442138671875
2023-09-12,18.389667510986328
2023-09-13,18.327646255493164
2023-09-14,18.622251510620117
2023-09-15,18.451688766479492
2023-09-18,18.017534255981445
2023-09-19,17.668659210205078
2023-09-20,17.978769302368164
2023-09-21,17.61438751220703
2023-09-22,17.36629867553711
