Price,BRFS3.SA_Close
2020-06-16,20.4705753326416
2020-06-17,20.831819534301758
2020-06-18,20.711406707763672
2020-06-19,20.794771194458008
2020-06-22,20.387210845947266
2020-06-23,20.544677734375
2020-06-24,20.25753402709961
2020-06-25,20.368684768676758
2020-06-26,19.868499755859375
2020-06-29,19.331262588500977
2020-06-30,19.692508697509766
2020-07-01,18.988542556762695
2020-07-02,18.89591407775879
2020-07-03,18.701398849487305
2020-07-06,19.590618133544922
2020-07-07,18.988542556762695
2020-07-08,19.36831283569336
2020-07-09,19.173797607421875
2020-07-10,19.08116912841797
2020-07-13,18.59950828552246
2020-07-14,18.61803436279297
2020-07-15,18.812551498413086
2020-07-16,18.664348602294922
2020-07-17,19.155269622802734
2020-07-20,19.683246612548828
2020-07-21,19.349790573120117
2020-07-22,19.062644958496094
2020-07-23,18.89591407775879
2020-07-24,18.831077575683594
2020-07-27,18.636560440063477
2020-07-28,19.72955894470215
2020-07-29,20.248271942138672
2020-07-30,19.636932373046875
2020-07-31,19.173797607421875
2020-08-03,19.108959197998047
2020-08-04,18.88665199279785
2020-08-05,19.136747360229492
2020-08-06,20.294584274291992
2020-08-07,20.766983032226562
2020-08-10,20.30384635925293
2020-08-11,20.720666885375977
2020-08-12,21.026338577270508
2020-08-13,19.386838912963867
2020-08-14,19.173797607421875
2020-08-17,19.43315315246582
2020-08-18,19.535043716430664
2020-08-19,19.294212341308594
2020-08-20,19.07190704345703
2020-08-21,19.007068634033203
2020-08-24,18.868127822875977
2020-08-25,18.525405883789062
2020-08-26,18.154897689819336
2020-08-27,18.247526168823242
2020-08-28,18.451305389404297
2020-08-31,18.1456356048584
2020-09-01,18.41425323486328
2020-09-02,18.942230224609375
2020-09-03,18.395729064941406
2020-09-04,18.506881713867188
2020-09-08,18.38646697998047
2020-09-09,18.41425323486328
2020-09-10,19.099695205688477
2020-09-11,18.61803436279297
2020-09-14,19.210847854614258
2020-09-15,20.01670265197754
2020-09-16,19.7758731842041
2020-09-17,19.785133361816406
2020-09-18,19.396100997924805
2020-09-21,19.007068634033203
2020-09-22,18.877389907836914
2020-09-23,18.340150833129883
2020-09-24,18.358678817749023
2020-09-25,18.1456356048584
2020-09-28,17.339780807495117
2020-09-29,16.86738395690918
2020-09-30,17.02484893798828
2020-10-01,17.145263671875
2020-10-02,16.709917068481445
2020-10-05,16.69139289855957
2020-10-06,16.589502334594727
2020-10-07,16.39498519897461
2020-10-08,16.6080265045166
2020-10-09,16.163419723510742
2020-10-13,16.7562313079834
2020-10-14,17.25641632080078
2020-10-15,17.20083999633789
2020-10-16,17.349044799804688
2020-10-19,16.811805725097656
2020-10-20,17.210102081298828
2020-10-21,16.9136962890625
2020-10-22,17.432409286499023
2020-10-23,17.061901092529297
2020-10-26,16.617290496826172
2020-10-27,16.144893646240234
2020-10-28,15.746597290039062
2020-10-29,15.672494888305664
2020-10-30,15.542817115783691
2020-11-03,15.820699691772461
2020-11-04,15.968902587890625
2020-11-05,16.404247283935547
2020-11-06,16.487613677978516
2020-11-09,17.136003494262695
2020-11-10,18.154897689819336
2020-11-11,17.85849380493164
2020-11-12,17.812179565429688
2020-11-13,18.330890655517578
2020-11-16,18.506881713867188
2020-11-17,19.155269622802734
2020-11-18,19.748085021972656
2020-11-19,19.257160186767578
2020-11-23,20.405736923217773
2020-11-24,20.720666885375977
2020-11-25,20.65583038330078
2020-11-26,20.331634521484375
2020-11-27,20.276058197021484
2020-11-30,20.405736923217773
2020-12-01,20.044490814208984
2020-12-02,19.822185516357422
2020-12-03,19.914813995361328
2020-12-04,19.636932373046875
2020-12-07,19.71103286743164
2020-12-08,21.42463493347168
2020-12-09,21.0078125
2020-12-10,20.479839324951172
2020-12-11,20.405736923217773
2020-12-14,20.211219787597656
2020-12-15,20.19269371032715
2020-12-16,20.507627487182617
2020-12-17,20.22974395751953
2020-12-18,20.442787170410156
2020-12-21,20.201955795288086
2020-12-22,20.581729888916016
2020-12-23,20.739194869995117
2020-12-28,20.794771194458008
2020-12-29,20.841083526611328
2020-12-30,20.41499900817871
2021-01-04,19.89628791809082
2021-01-05,19.73882293701172
2021-01-06,19.683246612548828
2021-01-07,20.313108444213867
2021-01-08,20.35942268371582
2021-01-11,19.94260025024414
2021-01-12,19.785133361816406
2021-01-13,19.673982620239258
2021-01-14,19.5443058013916
2021-01-15,19.229372024536133
2021-01-18,18.88665199279785
2021-01-19,18.905179977416992
2021-01-20,18.905179977416992
2021-01-21,18.57172203063965
2021-01-22,19.164535522460938
2021-01-26,18.905179977416992
2021-01-27,19.470203399658203
2021-01-28,20.053752899169922
2021-01-29,19.655458450317383
2021-02-01,19.49799156188965
2021-02-02,20.285322189331055
2021-02-03,20.905921936035156
2021-02-04,20.739194869995117
2021-02-05,20.757719039916992
2021-02-08,21.396846771240234
2021-02-09,21.619152069091797
2021-02-10,21.36905860900879
2021-02-11,21.285694122314453
2021-02-12,21.582101821899414
2021-02-17,21.535785675048828
2021-02-18,20.9337100982666
2021-02-19,20.804033279418945
2021-02-22,19.914813995361328
2021-02-23,21.387582778930664
2021-02-24,22.05449867248535
2021-02-25,21.582101821899414
2021-02-26,20.044490814208984
2021-03-01,20.100067138671875
2021-03-02,19.99817657470703
2021-03-03,20.109331130981445
2021-03-04,21.054126739501953
2021-03-05,21.832191467285156
2021-03-08,21.5450496673584
2021-03-09,22.832565307617188
2021-03-10,22.378692626953125
2021-03-11,23.064132690429688
2021-03-12,23.17528533935547
2021-03-15,22.89740562438965
2021-03-16,22.647310256958008
2021-03-17,23.036346435546875
2021-03-18,22.943716049194336
2021-03-19,23.731046676635742
2021-03-22,23.545793533325195
2021-03-23,22.563945770263672
2021-03-24,22.258277893066406
2021-03-25,22.489845275878906
2021-03-26,22.59173583984375
2021-03-29,22.99003028869629
2021-03-30,23.50874137878418
2021-03-31,23.360538482666016
2021-04-01,22.739938735961914
2021-04-05,22.906665802001953
2021-04-06,22.647310256958008
2021-04-07,22.48058319091797
2021-04-08,22.59173583984375
2021-04-09,22.230487823486328
2021-04-12,22.675098419189453
2021-04-13,22.767724990844727
2021-04-14,22.48058319091797
2021-04-15,22.50836944580078
2021-04-16,21.850719451904297
2021-04-19,22.110074996948242
2021-04-20,22.05449867248535
2021-04-22,21.535785675048828
2021-04-23,21.971132278442383
2021-04-26,21.637676239013672
2021-04-27,20.35942268371582
2021-04-28,19.868499755859375
2021-04-29,19.673982620239258
2021-04-30,19.257160186767578
2021-05-03,19.053380966186523
2021-05-04,18.97928237915039
2021-05-05,19.349790573120117
2021-05-06,19.470203399658203
2021-05-07,19.553565979003906
2021-05-10,19.94260025024414
2021-05-11,19.803661346435547
2021-05-12,19.49799156188965
2021-05-13,18.951494216918945
2021-05-14,19.36831283569336
2021-05-17,19.3127384185791
2021-05-18,19.50725555419922
2021-05-19,20.39647674560547
2021-05-20,21.452423095703125
2021-05-21,24.944461822509766
2021-05-24,24.27754783630371
2021-05-25,23.953351974487305
2021-05-26,23.67547035217285
2021-05-27,23.98114013671875
2021-05-28,23.85146141052246
2021-05-31,23.86072540283203
2021-06-01,26.13935089111328
2021-06-02,27.213825225830078
2021-06-04,26.537647247314453
2021-06-07,26.407968521118164
2021-06-08,25.759580612182617
2021-06-09,25.43538475036621
2021-06-10,25.88925552368164
2021-06-11,26.90815544128418
2021-06-14,27.102672576904297
2021-06-15,27.852951049804688
2021-06-16,27.186037063598633
2021-06-17,26.78774070739746
2021-06-18,26.815528869628906
2021-06-21,26.704374313354492
2021-06-22,26.676586151123047
2021-06-23,26.463544845581055
2021-06-24,26.537647247314453
2021-06-25,26.38018035888672
2021-06-28,26.093036651611328
2021-06-29,25.32423210144043
2021-06-30,25.314970016479492
2021-07-01,25.04635238647461
2021-07-02,24.879623413085938
2021-07-05,24.68510627746582
2021-07-06,24.472063064575195
2021-07-07,24.425750732421875
2021-07-08,24.360910415649414
2021-07-12,24.370174407958984
2021-07-13,24.50911521911621
2021-07-14,24.296072006225586
2021-07-15,24.129343032836914
2021-07-16,23.916301727294922
2021-07-19,23.86998748779297
2021-07-20,24.27754783630371
2021-07-21,24.203445434570312
2021-07-22,24.296072006225586
2021-07-23,23.740310668945312
2021-07-26,24.064504623413086
2021-07-27,23.731046676635742
2021-07-28,24.490589141845703
2021-07-29,24.14786720275879
2021-07-30,23.731046676635742
2021-08-02,23.592105865478516
2021-08-03,23.434640884399414
2021-08-04,22.962244033813477
2021-08-05,22.739938735961914
2021-08-06,22.600996017456055
2021-08-09,22.89740562438965
2021-08-10,22.600996017456055
2021-08-11,22.554685592651367
2021-08-12,22.137861251831055
2021-08-13,22.017446517944336
2021-08-16,21.433897018432617
2021-08-17,21.406108856201172
2021-08-18,21.267168045043945
2021-08-19,21.850719451904297
2021-08-20,21.998920440673828
2021-08-23,22.091548919677734
2021-08-24,22.18417739868164
2021-08-25,22.04523468017578
2021-08-26,21.841453552246094
2021-08-27,22.091548919677734
2021-08-30,21.841453552246094
2021-08-31,21.693252563476562
2021-09-01,22.249013900756836
2021-09-02,21.89703369140625
2021-09-03,22.017446517944336
2021-09-06,22.211963653564453
2021-09-08,21.65620231628418
2021-09-09,21.702516555786133
2021-09-10,22.360166549682617
2021-09-13,22.786251068115234
2021-09-14,22.128599166870117
2021-09-15,22.11933708190918
2021-09-16,21.89703369140625
2021-09-17,21.433897018432617
2021-09-20,21.13749122619629
2021-09-21,21.313480377197266
2021-09-22,21.34126853942871
2021-09-23,22.156387329101562
2021-09-24,22.74920082092285
2021-09-27,24.342388153076172
2021-09-28,24.583215713500977
2021-09-29,25.055614471435547
2021-09-30,25.09266471862793
2021-10-01,25.194555282592773
2021-10-04,24.888883590698242
2021-10-05,25.120452880859375
2021-10-06,24.80552101135254
2021-10-07,24.435012817382812
2021-10-08,24.38869857788086
2021-10-11,24.592477798461914
2021-10-13,24.481327056884766
2021-10-14,23.795886993408203
2021-10-15,23.888511657714844
2021-10-18,23.240123748779297
2021-10-19,22.28606414794922
2021-10-20,21.98965835571289
2021-10-21,21.11896324157715
2021-10-22,20.387210845947266
2021-10-25,20.127853393554688
2021-10-26,19.43315315246582
2021-10-27,19.7758731842041
2021-10-28,21.072650909423828
2021-10-29,21.517261505126953
2021-11-01,21.396846771240234
2021-11-03,22.073022842407227
2021-11-04,21.563575744628906
2021-11-05,21.961872100830078
2021-11-08,21.46168327331543
2021-11-09,21.80440330505371
2021-11-10,21.41537094116211
2021-11-11,21.211593627929688
2021-11-12,21.18380355834961
2021-11-16,20.96150016784668
2021-11-17,20.831819534301758
2021-11-18,20.859607696533203
2021-11-19,20.99854850769043
2021-11-22,19.81292152404785
2021-11-23,19.988914489746094
2021-11-24,20.01670265197754
2021-11-25,19.970388412475586
2021-11-26,19.03485679626465
2021-11-29,18.89591407775879
2021-11-30,18.293840408325195
2021-12-01,17.821443557739258
2021-12-02,18.31236457824707
2021-12-03,18.173425674438477
2021-12-06,19.08116912841797
2021-12-07,18.932966232299805
2021-12-08,18.71065902709961
2021-12-09,18.238264083862305
2021-12-10,18.636560440063477
2021-12-13,18.117847442626953
2021-12-14,18.766239166259766
2021-12-15,18.970016479492188
2021-12-16,18.89591407775879
2021-12-17,19.914813995361328
2021-12-20,19.701770782470703
2021-12-21,20.452051162719727
2021-12-22,20.544677734375
2021-12-23,20.952238082885742
2021-12-27,20.590991973876953
2021-12-28,20.924448013305664
2021-12-29,20.711406707763672
2021-12-30,20.859607696533203
2022-01-03,21.507999420166016
2022-01-04,20.766983032226562
2022-01-05,21.026338577270508
2022-01-06,22.50836944580078
2022-01-07,22.786251068115234
2022-01-10,21.785879135131836
2022-01-11,21.507999420166016
2022-01-12,22.082286834716797
2022-01-13,22.23975372314453
2022-01-14,22.50836944580078
2022-01-17,22.925193786621094
2022-01-18,22.691997528076172
2022-01-19,23.071495056152344
2022-01-20,22.730920791625977
2022-01-21,22.078962326049805
2022-01-24,22.82822608947754
2022-01-25,22.623882293701172
2022-01-26,22.205463409423828
2022-01-27,22.477922439575195
2022-01-28,22.234655380249023
2022-01-31,21.72865867614746
2022-02-01,21.047508239746094
2022-02-02,19.412752151489258
2022-02-03,19.315444946289062
2022-02-04,18.245067596435547
2022-02-07,17.875301361083984
2022-02-08,17.855838775634766
2022-02-09,18.39102554321289
2022-02-10,18.624563217163086
2022-02-11,18.303449630737305
2022-02-14,18.449411392211914
2022-02-15,18.48833465576172
2022-02-16,18.48833465576172
2022-02-17,18.439682006835938
2022-02-18,18.313180923461914
2022-02-21,17.846107482910156
2022-02-22,18.828908920288086
2022-02-23,17.962875366210938
2022-02-24,16.873037338256836
2022-02-25,16.26000213623047
2022-03-02,16.07512092590332
2022-03-03,15.588584899902344
2022-03-04,15.014473915100098
2022-03-07,13.973287582397461
2022-03-08,14.95608901977539
2022-03-09,16.094581604003906
2022-03-10,15.481546401977539
2022-03-11,15.014473915100098
2022-03-14,14.839320182800293
2022-03-15,15.053397178649902
2022-03-16,15.802660942077637
2022-03-17,16.14323616027832
2022-03-18,16.347578048706055
2022-03-21,16.182157516479492
2022-03-22,16.76599884033203
2022-03-23,16.1237735748291
2022-03-24,16.513002395629883
2022-03-25,16.542192459106445
2022-03-28,16.921689987182617
2022-03-29,17.680686950683594
2022-03-30,17.67095375061035
2022-03-31,18.089374542236328
2022-04-01,18.332643508911133
2022-04-04,17.875301361083984
2022-04-05,17.36930274963379
2022-04-06,17.37903594970703
2022-04-07,17.340112686157227
2022-04-08,16.970346450805664
2022-04-11,15.763738632202148
2022-04-12,15.471816062927246
2022-04-13,15.355048179626465
2022-04-14,14.81985855102539
2022-04-18,14.839320182800293
2022-04-19,14.878243446350098
2022-04-20,14.362516403198242
2022-04-22,14.11924934387207
2022-04-25,13.603521347045898
2022-04-26,13.07806396484375
2022-04-27,13.56459903717041
2022-04-28,13.613251686096191
2022-04-29,13.214293479919434
2022-05-02,12.922371864318848
2022-05-03,13.00994873046875
2022-05-04,13.292139053344727
2022-05-05,12.426107406616211
2022-05-06,11.667112350463867
2022-05-09,11.988224983215332
2022-05-10,12.241223335266113
2022-05-11,12.056340217590332
2022-05-12,12.241223335266113
2022-05-13,13.506214141845703
2022-05-16,13.554868698120117
2022-05-17,13.924635887145996
2022-05-18,13.214293479919434
2022-05-19,13.087794303894043
2022-05-20,13.204562187194824
2022-05-23,13.846789360046387
2022-05-24,13.963558197021484
2022-05-25,13.837059020996094
2022-05-26,14.138710021972656
2022-05-27,14.81985855102539
2022-05-30,14.644706726074219
2022-05-31,15.228549003601074
2022-06-01,14.926897048950195
2022-06-02,14.995012283325195
2022-06-03,14.790667533874512
2022-06-06,14.742012977600098
2022-06-07,14.742012977600098
2022-06-08,14.48901653289795
2022-06-09,14.557129859924316
2022-06-10,14.596053123474121
2022-06-13,13.525674819946289
2022-06-14,12.805603981018066
2022-06-15,12.630451202392578
2022-06-17,12.484490394592285
2022-06-20,12.09526252746582
2022-06-21,12.134186744689941
2022-06-22,12.71802806854248
2022-06-23,13.710558891296387
2022-06-24,14.148441314697266
2022-06-27,14.362516403198242
2022-06-28,14.090055465698242
2022-06-29,13.7592134475708
2022-06-30,13.224023818969727
2022-07-01,13.895442008972168
2022-07-04,14.33332347869873
2022-07-05,15.432893753051758
2022-07-06,15.238279342651367
2022-07-07,15.25774097442627
2022-07-08,15.25774097442627
2022-07-11,15.072857856750488
2022-07-12,15.38424015045166
2022-07-13,15.802660942077637
2022-07-14,15.81239128112793
2022-07-15,15.111780166625977
2022-07-18,14.255477905273438
2022-07-19,14.557129859924316
2022-07-20,14.576591491699219
2022-07-21,14.946358680725098
2022-07-22,15.637237548828125
2022-07-25,15.861042976379395
2022-07-26,15.851314544677734
2022-07-27,15.919429779052734
2022-07-28,15.909699440002441
2022-07-29,15.530200958251953
2022-08-01,16.269733428955078
2022-08-02,16.07512092590332
2022-08-03,16.571386337280273
2022-08-04,16.240541458129883
2022-08-05,16.298927307128906
2022-08-08,16.76599884033203
2022-08-09,16.230812072753906
2022-08-10,16.69788360595703
2022-08-11,14.586322784423828
2022-08-12,15.170165061950684
2022-08-15,16.094581604003906
2022-08-16,17.145498275756836
2022-08-17,16.50326919555664
2022-08-18,16.240541458129883
2022-08-19,15.968082427978516
2022-08-22,15.831851959228516
2022-08-23,15.919429779052734
2022-08-24,16.162696838378906
2022-08-25,16.026466369628906
2022-08-26,16.084850311279297
2022-08-29,15.929160118103027
2022-08-30,15.754006385803223
2022-08-31,15.423163414001465
2022-09-01,15.432893753051758
2022-09-02,15.627507209777832
2022-09-05,15.861042976379395
2022-09-06,15.938888549804688
2022-09-08,16.036197662353516
2022-09-09,15.637237548828125
2022-09-12,15.851314544677734
2022-09-13,14.946358680725098
2022-09-14,15.150703430175781
2022-09-15,14.644706726074219
2022-09-16,14.440361976623535
2022-09-19,14.430631637573242
2022-09-20,13.934365272521973
2022-09-21,13.837059020996094
2022-09-22,13.7592134475708
2022-09-23,13.301870346069336
2022-09-26,13.097525596618652
2022-09-27,13.175371170043945
2022-09-28,13.039140701293945
2022-09-29,12.698567390441895
2022-09-30,12.5331449508667
2022-10-03,13.301870346069336
2022-10-04,13.477023124694824
2022-10-05,13.204562187194824
2022-10-06,13.6229829788208
2022-10-07,13.467291831970215
2022-10-10,14.158171653747559
2022-10-11,13.944096565246582
2022-10-13,13.963558197021484
2022-10-14,13.467291831970215
2022-10-17,13.807865142822266
2022-10-18,14.313862800598145
2022-10-19,14.70309066772461
2022-10-20,14.47928524017334
2022-10-21,14.537668228149414
2022-10-24,13.418638229370117
2022-10-25,11.910379409790039
2022-10-26,11.628189086914062
2022-10-27,11.997955322265625
2022-10-28,12.017416954040527
2022-10-31,12.221762657165527
2022-11-01,12.192569732666016
2022-11-03,12.250954627990723
2022-11-04,12.357991218566895
2022-11-07,11.939571380615234
2022-11-08,11.774149894714355
2022-11-09,11.657381057739258
2022-11-10,10.70377254486084
2022-11-11,11.024886131286621
2022-11-14,11.112462043762207
2022-11-16,10.878925323486328
2022-11-17,10.168583869934082
2022-11-18,9.944777488708496
2022-11-21,10.275622367858887
2022-11-22,9.886393547058105
2022-11-23,9.896124839782715
2022-11-24,10.275622367858887
2022-11-25,9.9155855178833
2022-11-28,9.828009605407715
2022-11-29,9.740432739257812
2022-11-30,9.166321754455566
2022-12-01,8.339211463928223
2022-12-02,8.39759635925293
2022-12-05,7.881869316101074
2022-12-06,7.755369663238525
2022-12-07,8.076482772827148
2022-12-08,7.599678039550781
2022-12-09,7.317487716674805
2022-12-12,7.259103775024414
2022-12-13,6.967182636260986
2022-12-14,6.947721004486084
2022-12-15,6.723915100097656
2022-12-16,6.68499231338501
2022-12-19,6.714184284210205
2022-12-20,6.947721004486084
2022-12-21,7.006105422973633
2022-12-22,7.06449031829834
2022-12-23,7.317487716674805
2022-12-26,7.23964262008667
2022-12-27,6.996374607086182
2022-12-28,7.551024913787842
2022-12-29,8.057021141052246
2023-01-02,7.745638847351074
2023-01-03,7.356410980224609
2023-01-04,7.502371311187744
2023-01-05,8.154328346252441
2023-01-06,8.407327651977539
2023-01-09,8.455979347229004
2023-01-10,8.81601619720459
2023-01-11,8.232173919677734
2023-01-12,8.32948112487793
2023-01-13,7.784561634063721
2023-01-16,7.3661417961120605
2023-01-17,7.628870487213135
2023-01-18,7.716446876525879
2023-01-19,7.512101650238037
2023-01-20,7.687254905700684
2023-01-23,7.580216884613037
2023-01-24,7.804023742675781
2023-01-25,7.920792102813721
2023-01-26,7.979175567626953
2023-01-27,7.560755252838135
2023-01-30,7.327218532562256
2023-01-31,7.745638847351074
2023-02-01,8.339211463928223
2023-02-02,7.696985244750977
2023-02-03,7.5218329429626465
2023-02-06,6.9769134521484375
2023-02-07,6.5001091957092285
2023-02-08,6.714184284210205
2023-02-09,6.694723129272461
2023-02-10,6.247110843658447
2023-02-13,6.723915100097656
2023-02-14,6.286033630371094
2023-02-15,6.529301166534424
2023-02-16,6.587685585021973
2023-02-17,6.675261974334717
2023-02-22,6.227649688720703
2023-02-23,6.32495641708374
2023-02-24,6.286033630371094
2023-02-27,6.295763969421387
2023-02-28,5.994112491607666
2023-03-01,6.315225601196289
2023-03-02,6.558493137359619
2023-03-03,6.539031982421875
2023-03-06,6.996374607086182
2023-03-07,6.704453468322754
2023-03-08,6.889337062835693
2023-03-09,6.801760673522949
2023-03-10,6.412532806396484
2023-03-13,6.383340358734131
2023-03-14,6.422263145446777
2023-03-15,6.50984001159668
2023-03-16,6.50984001159668
2023-03-17,6.8114914894104
2023-03-20,6.63633918762207
2023-03-21,6.412532806396484
2023-03-22,5.974651336669922
2023-03-23,5.400539875030518
2023-03-24,6.01357364654541
2023-03-27,5.906536102294922
2023-03-28,6.140072822570801
2023-03-29,6.178995609283447
2023-03-30,6.39307165145874
2023-03-31,6.042766094207764
2023-04-03,5.83842134475708
2023-04-04,5.964920520782471
2023-04-05,6.0330352783203125
2023-04-06,5.974651336669922
2023-04-10,6.003843307495117
2023-04-11,6.5779547691345215
2023-04-12,6.626608371734619
2023-04-13,6.120611667633057
2023-04-14,6.003843307495117
2023-04-17,6.0330352783203125
2023-04-18,5.857882499694824
2023-04-19,5.83842134475708
2023-04-20,5.828690528869629
2023-04-24,5.83842134475708
2023-04-25,5.750844955444336
2023-04-26,5.750844955444336
2023-04-27,5.66326904296875
2023-04-28,6.169265270233154
2023-05-02,5.916266918182373
2023-05-03,6.149803638458252
2023-05-04,6.247110843658447
2023-05-05,6.383340358734131
2023-05-08,6.830953121185303
2023-05-09,6.9866437911987305
2023-05-10,6.869875907897949
2023-05-11,7.288295745849609
2023-05-12,7.210450172424316
2023-05-15,7.113143444061279
2023-05-16,6.461185932159424
2023-05-17,6.947721004486084
2023-05-18,7.745638847351074
2023-05-19,7.969444274902344
2023-05-22,7.930521488189697
2023-05-23,7.541294097900391
2023-05-24,7.1228742599487305
2023-05-25,7.327218532562256
2023-05-26,7.395333766937256
2023-05-29,7.181258201599121
2023-05-30,7.074220657348633
2023-05-31,7.911060810089111
2023-06-01,8.241905212402344
2023-06-02,8.358673095703125
2023-06-05,8.417057037353516
2023-06-06,8.426788330078125
2023-06-07,8.475441932678223
2023-06-09,8.592209815979004
2023-06-12,8.631132125854492
2023-06-13,8.601941108703613
2023-06-14,8.893861770629883
2023-06-15,9.059284210205078
2023-06-16,8.961977005004883
2023-06-19,9.000899314880371
2023-06-20,9.438780784606934
2023-06-21,9.253898620605469
2023-06-22,9.10793685913086
2023-06-23,9.24416732788086
2023-06-26,8.670056343078613
2023-06-27,8.436518669128418
2023-06-28,8.076482772827148
2023-06-29,8.39759635925293
2023-06-30,8.670056343078613
2023-07-03,8.670056343078613
2023-07-04,8.708978652954102
2023-07-05,9.604203224182129
2023-07-06,9.146860122680664
2023-07-07,9.808547973632812
2023-07-10,9.613934516906738
2023-07-11,9.438780784606934
2023-07-12,9.399857521057129
2023-07-13,9.283089637756348
2023-07-14,8.660324096679688
2023-07-17,8.426788330078125
2023-07-18,8.514364242553711
2023-07-19,8.485173225402832
2023-07-20,8.348941802978516
2023-07-21,8.543556213378906
2023-07-24,8.348941802978516
2023-07-25,8.16405963897705
2023-07-26,8.339211463928223
2023-07-27,8.348941802978516
2023-07-28,8.94251537322998
2023-07-31,9.497164726257324
2023-08-01,9.50689697265625
2023-08-02,9.487434387207031
2023-08-03,9.419320106506348
2023-08-04,9.99343204498291
2023-08-07,9.808547973632812
2023-08-08,9.584741592407227
2023-08-09,9.399857521057129
2023-08-10,9.565279960632324
2023-08-11,9.682047843933105
2023-08-14,9.584741592407227
2023-08-15,10.246428489685059
2023-08-16,10.022623062133789
2023-08-17,9.7793550491333
2023-08-18,9.925315856933594
2023-08-21,9.66258716583252
2023-08-22,9.682047843933105
2023-08-23,9.458242416381836
2023-08-24,9.467972755432129
2023-08-25,9.156590461730957
2023-08-28,9.399857521057129
2023-08-29,9.36093521118164
2023-08-30,9.166321754455566
2023-08-31,8.796554565429688
2023-09-01,8.825746536254883
2023-09-04,9.117667198181152
2023-09-05,9.127398490905762
2023-09-06,8.796554565429688
2023-09-08,8.6214017868042
2023-09-11,8.504633903503418
2023-09-12,8.689517974853516
2023-09-13,9.000899314880371
2023-09-14,9.000899314880371
2023-09-15,8.718708992004395
2023-09-18,9.098206520080566
2023-09-19,9.214974403381348
2023-09-20,9.205244064331055
2023-09-21,9.10793685913086
2023-09-22,9.399857521057129
2023-09-25,9.42905044555664
