Price,PETR4.SA_Close
Ticker,PETR4.SA
Date,
2020-11-04,6.306687355041504
2020-11-05,6.361057758331299
2020-11-06,6.316282272338867
2020-11-09,6.911133289337158
2020-11-10,7.381257057189941
2020-11-11,7.317293167114258
2020-11-12,7.007076263427734
2020-11-13,7.237339019775391
2020-11-16,7.448416709899902
2020-11-17,7.576341152191162
2020-11-18,7.531567573547363
2020-11-19,7.617917537689209
2020-11-23,8.027275085449219
2020-11-24,8.385464668273926
2020-11-25,8.395059585571289
2020-11-26,8.257539749145508
2020-11-27,8.155200004577637
2020-11-30,7.963314056396484
2020-12-01,8.18718147277832
2020-12-02,8.286322593688965
2020-12-03,8.519784927368164
2020-12-04,8.804420471191406
2020-12-07,8.634918212890625
2020-12-08,8.526182174682617
2020-12-09,8.615728378295898
2020-12-10,8.897164344787598
2020-12-11,8.817209243774414
2020-12-14,8.833203315734863
2020-12-15,8.906758308410645
2020-12-16,9.015496253967285
2020-12-17,9.031484603881836
2020-12-18,8.986711502075195
2020-12-21,8.641313552856445
2020-12-22,8.724462509155273
2020-12-23,8.938739776611328
2020-12-28,9.012296676635742
2020-12-29,9.0410795211792
2020-12-30,9.06346607208252
2021-01-04,9.245758056640625
2021-01-05,9.607147216796875
2021-01-06,9.626335144042969
2021-01-07,9.914162635803223
2021-01-08,9.952543258666992
2021-01-11,9.869390487670898
2021-01-12,9.7958345413208
2021-01-13,9.32251262664795
2021-01-14,9.418458938598633
2021-01-15,8.993107795715332
2021-01-18,8.977115631103516
2021-01-19,9.175399780273438
2021-01-20,9.021889686584473
2021-01-21,8.810815811157227
2021-01-22,8.663701057434082
2021-01-26,8.634918212890625
2021-01-27,8.762843132019043
2021-01-28,8.877975463867188
2021-01-29,8.535774230957031
2021-02-01,8.804420471191406
2021-02-02,9.165804862976074
2021-02-03,9.255352973937988
2021-02-04,9.216975212097168
2021-02-05,9.223373413085938
2021-02-08,8.989909172058105
2021-02-09,8.807619094848633
2021-02-10,8.890767097473145
2021-02-11,8.980314254760742
2021-02-12,9.095446586608887
2021-02-17,9.46323013305664
2021-02-18,9.360892295837402
2021-02-19,8.740456581115723
2021-02-22,6.930319786071777
2021-02-23,7.694672584533691
2021-02-24,7.803407192230225
2021-02-25,7.416435718536377
2021-02-26,7.112614631652832
2021-03-01,7.035858154296875
2021-03-02,7.032660961151123
2021-03-03,6.776810646057129
2021-03-04,7.106217384338379
2021-03-05,7.160585403442383
2021-03-08,6.748027801513672
2021-03-09,6.904737949371338
2021-03-10,7.144594669342041
2021-03-11,7.448416709899902
2021-03-12,7.41003942489624
2021-03-15,7.563549518585205
2021-03-16,7.445218086242676
2021-03-17,7.7010674476623535
2021-03-18,7.432425022125244
2021-03-19,7.675481796264648
2021-03-22,7.52197265625
2021-03-23,7.291707992553711
2021-03-24,7.298105239868164
2021-03-25,7.41963529586792
2021-03-26,7.502784252166748
2021-03-29,7.621115207672119
2021-03-30,7.621115207672119
2021-03-31,7.707463264465332
2021-04-01,7.640302658081055
2021-04-05,7.6882758140563965
2021-04-06,7.681877613067627
2021-04-07,7.675481796264648
2021-04-08,7.579538345336914
2021-04-09,7.563549518585205
2021-04-12,7.640302658081055
2021-04-13,7.665889263153076
2021-04-14,7.787415027618408
2021-04-15,7.63298225402832
2021-04-16,7.586702823638916
2021-04-19,8.0263671875
2021-04-20,7.874303817749023
2021-04-22,7.837939262390137
2021-04-23,7.831328868865967
2021-04-26,7.861081123352051
2021-04-27,7.636289596557617
2021-04-28,7.913973808288574
2021-04-29,7.808187961578369
2021-04-30,7.808187961578369
2021-05-03,7.7453789710998535
2021-05-04,7.566868305206299
2021-05-05,7.8776092529296875
2021-05-06,7.768518924713135
2021-05-07,8.05942440032959
2021-05-10,8.165209770202637
2021-05-11,8.313968658447266
2021-05-12,8.191654205322266
2021-05-13,8.261075973510742
2021-05-14,8.69412899017334
2021-05-17,8.813138008117676
2021-05-18,8.71065902709961
2021-05-19,8.64454460144043
2021-05-20,8.571816444396973
2021-05-21,8.578429222106934
2021-05-24,8.723880767822266
2021-05-25,8.542065620422363
2021-05-26,8.62470817565918
2021-05-27,8.565205574035645
2021-05-28,8.92222785949707
2021-05-31,8.882556915283203
2021-06-01,9.02139949798584
2021-06-02,9.213134765625
2021-06-04,9.421396255493164
2021-06-07,9.351974487304688
2021-06-08,9.474287033081055
2021-06-09,9.474287033081055
2021-06-10,9.4808988571167
2021-06-11,9.444536209106445
2021-06-14,9.504040718078613
2021-06-15,9.596601486206055
2021-06-16,9.632964134216309
2021-06-17,9.299081802368164
2021-06-18,9.361892700195312
2021-06-21,9.57015609741211
2021-06-22,9.619742393493652
2021-06-23,9.685856819152832
2021-06-24,9.801556587219238
2021-06-25,9.619742393493652
2021-06-28,9.603211402893066
2021-06-29,9.646186828613281
2021-06-30,9.72883129119873
2021-07-01,9.606517791748047
2021-07-02,9.646186828613281
2021-07-05,9.537097930908203
2021-07-06,9.147018432617188
2021-07-07,9.272636413574219
2021-07-08,9.087514877319336
2021-07-12,9.166852951049805
2021-07-13,9.223050117492676
2021-07-14,9.147018432617188
2021-07-15,8.95197868347168
2021-07-16,8.819747924804688
2021-07-19,8.674295425415039
2021-07-20,8.789999008178711
2021-07-21,8.912308692932129
2021-07-22,8.892476081848145
2021-07-23,8.839582443237305
2021-07-26,9.080902099609375
2021-07-27,8.975118637084961
2021-07-28,9.16024112701416
2021-07-29,9.193297386169434
2021-07-30,8.895781517028809
2021-08-02,8.730493545532227
2021-08-03,8.875946044921875
2021-08-04,8.687520027160645
2021-08-05,9.371809959411621
2021-08-06,9.385030746459961
2021-08-09,9.31891918182373
2021-08-10,9.348669052124023
2021-08-11,9.477593421936035
2021-08-12,9.619742393493652
2021-08-13,9.702384948730469
2021-08-16,9.467676162719727
2021-08-17,9.467646598815918
2021-08-18,9.383581161499023
2021-08-19,9.33104133605957
2021-08-20,9.317030906677246
2021-08-23,9.464141845703125
2021-08-24,9.660290718078613
2021-08-25,9.712828636169434
2021-08-26,9.628765106201172
2021-08-27,9.979032516479492
2021-08-30,9.912480354309082
2021-08-31,9.523686408996582
2021-09-01,9.471146583557129
2021-09-02,9.317030906677246
2021-09-03,9.222460746765137
2021-09-06,9.26799201965332
2021-09-08,8.746098518371582
2021-09-09,8.931739807128906
2021-09-10,8.875699043273926
2021-09-13,9.187432289123535
2021-09-14,9.064841270446777
2021-09-15,9.222460746765137
2021-09-16,9.141897201538086
2021-09-17,8.732090950012207
2021-09-20,8.634016036987305
2021-09-21,8.83016300201416
2021-09-22,9.054332733154297
2021-09-23,9.401094436645508
2021-09-24,9.422110557556152
2021-09-27,9.506174087524414
2021-09-28,9.443124771118164
2021-09-29,9.59373950958252
2021-09-30,9.537696838378906
2021-10-01,9.807401657104492
2021-10-04,10.084111213684082
2021-10-05,10.304777145385742
2021-10-06,10.031569480895996
2021-10-07,10.017560958862305
2021-10-08,10.199697494506836
2021-10-11,10.26974868774414
2021-10-13,10.378331184387207
2021-10-14,10.395846366882324
2021-10-15,10.36782455444336
2021-10-18,10.315285682678223
2021-10-19,9.810905456542969
2021-10-20,9.982534408569336
2021-10-21,9.61475658416748
2021-10-22,9.520183563232422
2021-10-25,10.171676635742188
2021-10-26,10.073602676391602
2021-10-27,10.049083709716797
2021-10-28,10.143654823303223
2021-10-29,9.509676933288574
2021-11-01,9.807401657104492
2021-11-03,9.404597282409668
2021-11-04,9.106874465942383
2021-11-05,9.054332733154297
2021-11-08,9.148902893066406
2021-11-09,9.33104133605957
2021-11-10,9.257486343383789
2021-11-11,9.264490127563477
2021-11-12,9.453634262084961
2021-11-16,9.551709175109863
2021-11-17,9.310025215148926
2021-11-18,9.296015739440918
2021-11-19,9.141897201538086
2021-11-22,9.232966423034668
2021-11-23,9.737348556518555
2021-11-24,9.936999320983887
2021-11-25,10.37483024597168
2021-11-26,9.972025871276855
2021-11-29,10.322291374206543
2021-11-30,10.308281898498535
2021-12-01,10.36782455444336
2021-12-02,11.158897399902344
2021-12-03,11.31628704071045
2021-12-06,11.367436408996582
2021-12-07,11.55237102508545
2021-12-08,11.54843521118164
2021-12-09,11.524826049804688
2021-12-10,11.666475296020508
2021-12-13,11.595653533935547
2021-12-14,11.45793628692627
2021-12-15,11.52876091003418
2021-12-16,11.68221664428711
2021-12-17,11.40678596496582
2021-12-20,11.080201148986816
2021-12-21,11.095940589904785
2021-12-22,11.080201148986816
2021-12-23,11.14709186553955
2021-12-27,11.312353134155273
2021-12-28,11.3241548538208
2021-12-29,11.229722023010254
2021-12-30,11.194310188293457
2022-01-03,11.446131706237793
2022-01-04,11.489415168762207
2022-01-05,11.044788360595703
2022-01-06,11.036920547485352
2022-01-07,11.088072776794434
2022-01-10,11.021181106567383
2022-01-11,11.34776496887207
2022-01-12,11.694023132324219
2022-01-13,11.93010425567627
2022-01-14,12.374730110168457
2022-01-17,12.394400596618652
2022-01-18,12.449488639831543
2022-01-19,12.390467643737793
2022-01-20,12.480964660644531
2022-01-21,12.500639915466309
2022-01-24,12.571463584899902
2022-01-25,12.98067569732666
2022-01-26,13.32693099975586
2022-01-27,13.330867767333984
2022-01-28,12.803614616394043
2022-01-31,12.728853225708008
2022-02-01,12.984611511230469
2022-02-02,12.795742988586426
2022-02-03,12.618680953979492
2022-02-04,12.839027404785156
2022-02-07,12.65015983581543
2022-02-08,12.524247169494629
2022-02-09,12.571463584899902
2022-02-10,12.764265060424805
2022-02-11,13.283650398254395
2022-02-14,12.984611511230469
2022-02-15,12.780007362365723
2022-02-16,12.957066535949707
2022-02-17,12.905917167663574
2022-02-18,12.984611511230469
2022-02-21,13.319062232971191
2022-02-22,13.27578353881836
2022-02-23,13.46465015411377
2022-02-24,13.138066291809082
2022-02-25,13.378085136413574
2022-03-02,13.641709327697754
2022-03-03,13.472517967224121
2022-03-04,13.468585014343262
2022-03-07,12.512444496154785
2022-03-08,12.772135734558105
2022-03-09,12.811481475830078
2022-03-10,13.260046005249023
2022-03-11,12.783941268920898
2022-03-14,12.539984703063965
2022-03-15,12.23701286315918
2022-03-16,12.13077449798584
2022-03-17,11.808127403259277
2022-03-18,12.044210433959961
2022-03-21,12.496705055236816
2022-03-22,12.441618919372559
2022-03-23,12.610810279846191
2022-03-24,12.756396293640137
2022-03-25,12.709179878234863
2022-03-28,12.433751106262207
2022-03-29,12.709179878234863
2022-03-30,12.98067569732666
2022-03-31,13.161676406860352
2022-04-01,12.988545417785645
2022-04-04,12.866569519042969
2022-04-05,12.744592666625977
2022-04-06,12.732789039611816
2022-04-07,13.393823623657227
2022-04-08,13.460716247558594
2022-04-11,13.358410835266113
2022-04-12,13.319062232971191
2022-04-13,13.602363586425781
2022-04-14,13.460419654846191
2022-04-18,13.223669052124023
2022-04-19,13.623995780944824
2022-04-20,13.688562393188477
2022-04-22,13.154794692993164
2022-04-25,12.961088180541992
2022-04-26,12.939567565917969
2022-04-27,12.939567565917969
2022-04-28,13.02565860748291
2022-04-29,13.034266471862793
2022-05-02,12.905130386352539
2022-05-03,13.021353721618652
2022-05-04,13.804788589477539
2022-05-05,13.77895736694336
2022-05-06,14.230940818786621
2022-05-09,13.84352970123291
2022-05-10,13.964054107666016
2022-05-11,14.450474739074707
2022-05-12,14.562395095825195
2022-05-13,14.751794815063477
2022-05-16,14.898148536682129
2022-05-17,14.704446792602539
2022-05-18,14.463386535644531
2022-05-19,14.708746910095215
2022-05-20,14.992852210998535
2022-05-23,15.5825777053833
2022-05-24,15.158285140991211
2022-05-25,15.3741455078125
2022-05-26,15.41252326965332
2022-05-27,14.678590774536133
2022-05-30,14.385979652404785
2022-05-31,14.419559478759766
2022-06-01,14.400371551513672
2022-06-02,14.275651931762695
2022-06-03,14.525090217590332
2022-06-06,14.534687042236328
2022-06-07,14.70737361907959
2022-06-08,14.635419845581055
2022-06-09,14.424355506896973
2022-06-10,14.222885131835938
2022-06-13,14.04060173034668
2022-06-14,14.198899269104004
2022-06-15,13.94946002960205
2022-06-17,13.100403785705566
2022-06-20,13.249109268188477
2022-06-21,12.985278129577637
2022-06-22,12.946903228759766
2022-06-23,12.70705509185791
2022-06-24,12.611119270324707
2022-06-27,13.421798706054688
2022-06-28,13.589692115783691
2022-06-29,13.469767570495605
2022-06-30,13.397814750671387
2022-07-01,13.685628890991211
2022-07-04,13.978240966796875
2022-07-05,13.445781707763672
2022-07-06,13.273091316223145
2022-07-07,13.661645889282227
2022-07-08,13.815145492553711
2022-07-11,13.747989654541016
2022-07-12,13.541722297668457
2022-07-13,13.551314353942871
2022-07-14,13.186749458312988
2022-07-15,13.41220474243164
2022-07-18,13.719208717346191
2022-07-19,13.997429847717285
2022-07-20,13.992632865905762
2022-07-21,13.920677185058594
2022-07-22,14.069385528564453
2022-07-25,14.72656536102295
2022-07-26,14.87526798248291
2022-07-27,15.038363456726074
2022-07-28,15.489273071289062
2022-07-29,16.381500244140625
2022-08-01,16.156047821044922
2022-08-02,16.22800064086914
2022-08-03,16.237592697143555
2022-08-04,16.410280227661133
2022-08-05,16.726877212524414
2022-08-08,17.571134567260742
2022-08-09,17.85895538330078
2022-08-10,17.8013916015625
2022-08-11,17.388856887817383
2022-08-12,18.68014907836914
2022-08-15,18.686038970947266
2022-08-16,18.85687828063965
2022-08-17,19.298696517944336
2022-08-18,19.687498092651367
2022-08-19,18.691930770874023
2022-08-22,19.092514038085938
2022-08-23,19.699283599853516
2022-08-24,19.817100524902344
2022-08-25,19.605026245117188
2022-08-26,19.817100524902344
2022-08-29,20.31193733215332
2022-08-30,19.104299545288086
2022-08-31,19.575572967529297
2022-09-01,19.94080924987793
2022-09-02,19.687498092651367
2022-09-05,19.64037322998047
2022-09-06,18.909894943237305
2022-09-08,18.733169555664062
2022-09-09,18.727277755737305
2022-09-12,18.544660568237305
2022-09-13,18.055709838867188
2022-09-14,18.332584381103516
2022-09-15,18.2972412109375
2022-09-16,18.132293701171875
2022-09-19,18.420949935913086
2022-09-20,18.314910888671875
2022-09-21,18.36203956604004
2022-09-22,18.81563949584961
2022-09-23,17.6374568939209
2022-09-26,17.254545211791992
2022-09-27,17.4783992767334
2022-09-28,17.24276351928711
2022-09-29,17.266326904296875
2022-09-30,17.554981231689453
2022-10-03,18.9570255279541
2022-10-04,18.4798583984375
2022-10-05,19.17498779296875
2022-10-06,19.828882217407227
2022-10-07,19.811206817626953
2022-10-10,19.587352752685547
2022-10-11,19.440078735351562
2022-10-13,19.99382972717285
2022-10-14,19.687498092651367
2022-10-17,19.66982650756836
2022-10-18,20.152883529663086
2022-10-19,20.865686416625977
2022-10-20,21.484235763549805
2022-10-21,22.22060203552246
2022-10-24,20.176448822021484
2022-10-25,19.75229835510254
2022-10-26,19.269241333007812
2022-10-27,19.41651725769043
2022-10-28,19.186769485473633
2022-10-31,17.560871124267578
2022-11-01,17.590330123901367
2022-11-03,17.64334487915039
2022-11-04,16.671342849731445
2022-11-07,15.99388599395752
2022-11-08,16.111703872680664
2022-11-09,15.846611976623535
2022-11-10,15.387120246887207
2022-11-11,15.899629592895508
2022-11-14,16.31788444519043
2022-11-16,15.99388599395752
2022-11-17,15.999775886535645
2022-11-18,15.728790283203125
2022-11-21,15.775922775268555
2022-11-22,14.70368480682373
2022-11-23,14.773011207580566
2022-11-24,15.283512115478516
2022-11-25,15.037714958190918
2022-11-28,15.352839469909668
2022-11-29,15.99569034576416
2022-11-30,16.802412033081055
2022-12-01,16.12804412841797
2022-12-02,16.329721450805664
2022-12-05,16.146953582763672
2022-12-06,16.159555435180664
2022-12-07,15.976785659790039
2022-12-08,15.61754322052002
2022-12-09,15.573426246643066
2022-12-12,15.069226264953613
2022-12-13,14.697381973266602
2022-12-14,13.53142261505127
2022-12-15,13.890665054321289
2022-12-16,13.896965980529785
2022-12-19,14.10494613647461
2022-12-20,14.53981876373291
2022-12-21,14.854944229125977
2022-12-22,15.119646072387695
2022-12-23,15.831828117370605
2022-12-26,15.7183837890625
2022-12-27,15.825526237487793
2022-12-28,15.630147933959961
2022-12-29,15.441076278686523
2023-01-02,14.445281982421875
2023-01-03,14.079740524291992
2023-01-04,14.527213096618652
2023-01-05,15.05031967163086
2023-01-06,14.962085723876953
2023-01-09,15.044017791748047
2023-01-10,15.182674407958984
2023-01-11,15.30241870880127
2023-01-12,15.523004531860352
2023-01-13,15.485191345214844
2023-01-16,15.151161193847656
2023-01-17,16.08392906188965
2023-01-18,15.800313949584961
2023-01-19,16.317119598388672
2023-01-20,16.61964225769043
2023-01-23,16.88434410095215
2023-01-24,16.764596939086914
2023-01-25,16.978878021240234
2023-01-26,16.54400634765625
2023-01-27,16.146953582763672
2023-01-30,16.228883743286133
2023-01-31,16.430561065673828
2023-02-01,16.20367431640625
2023-02-02,15.4536771774292
2023-02-03,15.623847961425781
2023-02-06,16.247791290283203
2023-02-07,16.146953582763672
2023-02-08,16.41796112060547
2023-02-09,16.342329025268555
2023-02-10,16.84022331237793
2023-02-13,16.890642166137695
2023-02-14,16.827617645263672
2023-02-15,16.85283088684082
2023-02-16,16.922157287597656
2023-02-17,16.663755416870117
2023-02-22,16.235187530517578
2023-02-23,16.73307991027832
2023-02-24,16.323421478271484
2023-02-27,16.48098373413086
2023-02-28,15.907458305358887
2023-03-01,15.945272445678711
2023-03-02,15.529308319091797
2023-03-03,16.197368621826172
2023-03-06,16.36123275756836
2023-03-07,15.819222450256348
2023-03-08,16.020904541015625
2023-03-09,15.95157527923584
2023-03-10,15.7435941696167
2023-03-13,15.245699882507324
2023-03-14,14.974691390991211
2023-03-15,14.70998764038086
2023-03-16,14.659565925598145
2023-03-17,14.817131042480469
2023-03-20,14.451583862304688
2023-03-21,14.74779987335205
2023-03-22,14.70368480682373
2023-03-23,14.369653701782227
2023-03-24,14.363348960876465
2023-03-27,14.609146118164062
2023-03-28,14.86755084991455
2023-03-29,15.062928199768066
2023-03-30,15.10704231262207
2023-03-31,14.779314994812012
2023-04-03,15.434770584106445
2023-04-04,15.296119689941406
2023-04-05,15.346537590026855
2023-04-06,15.125951766967773
2023-04-10,15.447376251220703
2023-04-11,16.172164916992188
2023-04-12,16.291908264160156
2023-04-13,16.405353546142578
2023-04-14,16.57552146911621
2023-04-17,16.83392333984375
2023-04-18,17.26249122619629
2023-04-19,16.70787239074707
2023-04-20,16.821317672729492
2023-04-24,17.142745971679688
2023-04-25,17.073415756225586
2023-04-26,16.859130859375
2023-04-27,16.44947052001953
2023-04-28,16.82586097717285
2023-05-02,16.144309997558594
2023-05-03,16.08751106262207
2023-05-04,16.34309196472168
2023-05-05,17.038848876953125
2023-05-08,17.400920867919922
2023-05-09,17.457719802856445
2023-05-10,17.415124893188477
2023-05-11,18.054079055786133
2023-05-12,18.63623809814453
2023-05-15,18.217369079589844
2023-05-16,18.671737670898438
2023-05-17,18.217369079589844
2023-05-18,18.32386016845703
2023-05-19,18.29546356201172
2023-05-22,18.18897247314453
2023-05-23,18.63623809814453
2023-05-24,18.92021942138672
2023-05-25,18.778228759765625
2023-05-26,19.026710510253906
2023-05-29,18.948617935180664
2023-05-30,18.735631942749023
2023-05-31,18.543947219848633
2023-06-01,19.140304565429688
2023-06-02,19.296493530273438
2023-06-05,19.502378463745117
2023-06-06,19.914152145385742
2023-06-07,20.496313095092773
2023-06-09,21.497344970703125
2023-06-12,21.873620986938477
2023-06-13,21.83094024658203
2023-06-14,22.7689266204834
2023-06-15,22.231853485107422
2023-06-16,22.420963287353516
2023-06-19,23.010990142822266
2023-06-20,23.124454498291016
2023-06-21,24.092700958251953
2023-06-22,23.790124893188477
2023-06-23,22.814311981201172
2023-06-26,23.32869529724121
2023-06-27,23.14714813232422
2023-06-28,23.366518020629883
2023-06-29,23.472421646118164
2023-06-30,22.33775520324707
2023-07-03,22.75379753112793
2023-07-04,22.80674934387207
2023-07-05,22.776491165161133
2023-07-06,22.42852783203125
2023-07-07,22.315059661865234
2023-07-10,22.35288429260254
2023-07-11,22.050308227539062
2023-07-12,22.065433502197266
2023-07-13,22.41339874267578
2023-07-14,21.974660873413086
2023-07-17,21.929275512695312
2023-07-18,21.808244705200195
2023-07-19,22.012483596801758
2023-07-20,22.035175323486328
2023-07-21,22.451223373413086
2023-07-24,22.920215606689453
2023-07-25,23.449724197387695
2023-07-26,23.449724197387695
2023-07-27,22.231853485107422
2023-07-28,22.511737823486328
2023-07-31,23.532936096191406
2023-08-01,23.14714813232422
2023-08-02,23.094196319580078
2023-08-03,23.389211654663086
2023-08-04,22.693281173706055
2023-08-07,22.83700942993164
2023-08-08,22.859699249267578
2023-08-09,23.04124641418457
2023-08-10,23.16983985900879
2023-08-11,23.11688995361328
2023-08-14,23.177404403686523
2023-08-15,23.34382438659668
2023-08-16,23.858205795288086
2023-08-17,23.782562255859375
2023-08-18,23.84307861328125
2023-08-21,23.676660537719727
2023-08-22,24.037338256835938
2023-08-23,25.317340850830078
2023-08-24,25.278076171875
2023-08-25,25.105314254760742
2023-08-28,25.388019561767578
2023-08-29,25.4429874420166
2023-08-30,25.615745544433594
2023-08-31,25.081758499145508
2023-09-01,25.62360191345215
2023-09-04,25.356609344482422
2023-09-05,26.204700469970703
2023-09-06,26.322498321533203
2023-09-08,26.2282657623291
2023-09-11,26.204700469970703
2023-09-12,26.330350875854492
2023-09-13,25.937707901000977
2023-09-14,26.597341537475586
2023-09-15,26.613046646118164
2023-09-18,26.801515579223633
2023-09-19,26.864336013793945
2023-09-20,26.927162170410156
2023-09-21,26.510961532592773
