Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
BEEF3.SA,2,12,0.3399211144709325,0.40434861116619214,0.8353551091659867,4.218657267651939,4.505217109823635,-4.81009696947192
