Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
BEEF3.SA,4,12,0.3726729593224288,0.45021327607959816,0.6927883403811013,5.867922957914358,5.922915761159214,-9.064286363459026
