Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
VALE3.SA,2,13,2.165732893052992,2.6812811955845133,0.8303690779141298,1.2209563242174057,1.5702036668753456,0.949406439522962
