Data,Acao,Preco,Preco_Executado,Quantidade,Valor_Total,Custos_Operacionais,Saldo_Restante,Valor_Bruto,Lucro_Bruto,Imposto,Valor_Liquido,Vendas_Acumuladas_Mes
2023-01-02,Compra,18.302583694458008,18.304413952827453,546.0977896239029,9996.0,3.9999999999999996,0.0,,,,,
2023-01-03,Venda,18.572893142700195,18.571035853385926,546.0977896239029,,4.0566406522241225,10137.544989908081,10141.601630560306,141.54498990808202,0.0,10137.544989908081,10141.601630560306
2023-01-06,Compra,19.36638259887696,19.36831923713685,523.1992434574368,10133.489971912117,4.055017995963232,0.0,,,,,
2023-01-08,Venda,19.95059967041016,19.94860461044312,523.1992434574368,,4.17483793608615,10430.429667021193,10437.094840215375,299.4300303671725,2.4903352580941314,10430.429667021193,20578.69647077568
2023-01-09,Compra,19.75004768371582,19.752022688484193,527.8577115665776,10426.257495154385,4.172171866808477,0.0,,,,,
2023-01-14,Venda,18.747283935546875,18.74540920715332,527.8577115665776,,3.957963522586801,9890.950842944416,9894.908806467003,-535.3066522099684,0.0,9890.950842944416,20578.69647077568
2023-01-15,Compra,18.633930206298828,18.63579359931946,530.5378818409048,9886.994462607237,3.956380337177766,0.0,,,,,
2023-01-16,Venda,18.8955192565918,18.893629704666143,530.5378818409048,,4.009514513519989,9999.859423284572,10023.786283799975,132.78230667921719,19.917346001882578,9999.859423284572,30602.482754575656
2023-01-17,Compra,18.799604415893555,18.801484376335143,531.6526758970554,9995.859479515258,3.9999437693138282,0.0,,,,,
2023-01-18,Venda,18.921680450439453,18.91978828239441,531.6526758970554,,4.023502427096297,10045.901602443886,10058.756067740742,58.87308579838706,8.830962869758059,10045.901602443886,40661.2388223164
2023-01-19,Compra,18.834482192993164,18.836365641212463,533.11150532309,10041.883241802907,4.018360640977554,0.0,,,,,
2023-01-21,Venda,18.834482192993164,18.832598744773865,533.11150532309,,4.015950026388851,10035.859115945741,10039.87506597213,-6.0241258571658145,0.0,10035.859115945741,40661.2388223164
2023-01-24,Compra,19.244308471679688,19.246232902526856,521.2367959540941,10031.844772299362,4.014343646378296,0.0,,,,,
2023-01-28,Venda,18.686248779296875,18.684380154418946,521.2367959540941,,3.895594578431037,9735.090851499162,9738.986446077593,-296.7539208002,0.0,9735.090851499162,40661.2388223164
2023-01-29,Compra,18.23282623291016,18.23464951553345,533.6651415684684,9731.196815158562,3.8940363405996647,0.0,,,,,
2023-02-09,Venda,16.427854537963867,16.42621175251007,533.6651415684684,,3.50643864813477,8762.59018168879,8766.096620336926,-968.606633469771,0.0,8762.59018168879,0.0
2023-02-10,Compra,16.427854537963867,16.429497323417664,533.1316578463674,8759.085145616114,3.505036072675516,0.0,,,,,
2023-02-12,Venda,16.90743637084961,16.905745627212525,533.1316578463674,,3.6051952773459153,9009.382998087443,9012.988193364788,250.29785247132807,0.0,9009.382998087443,9012.988193364788
