Data,Acao,Preco,Preco_Executado,Quantidade,Valor_Total,Custos_Operacionais,Saldo_Restante,Valor_Bruto,Lucro_Bruto,Imposto,Valor_Liquido,Vendas_Acumuladas_Mes
2023-01-18,Compra,46.1811408996582,46.18575901374817,216.43035025200038,9996.0,3.9999999999999996,0.0,,,,,
2023-01-30,Venda,42.86528015136719,42.86099362335205,216.43035025200038,,3.7105679448203355,9272.70929410602,9276.41986205084,-723.2907058939808,0.0,9272.70929410602,0.0
2023-02-02,Compra,41.6982536315918,41.70242345695495,222.2652652298684,9269.000210388378,3.709083717642408,0.0,,,,,
2023-02-03,Venda,42.89307022094727,42.88878091392518,222.2652652298684,,3.8130745060877187,9528.87319071321,9532.686265219298,259.8729803248319,0.0,9528.87319071321,9532.686265219298
2023-02-17,Compra,43.49510955810547,43.49945906906128,218.9696572160725,9525.061641436925,3.8115492762852834,0.0,,,,,
2023-02-27,Venda,42.92085647583008,42.916564390182494,218.9696572160725,,3.7589701573639056,9393.666423252402,9397.425393409765,-131.39521818452394,0.0,9393.666423252402,9532.686265219298
2023-03-09,Compra,43.04126739501953,43.04557152175903,218.1387916277662,9389.9089566831,3.7574665693009606,0.0,,,,,
2023-03-29,Venda,39.892127990722656,39.88813877792359,218.1387916277662,,3.480460157318757,8697.669933139574,8701.150393296894,-692.239023543526,0.0,8697.669933139574,0.0
2023-03-31,Compra,38.53059005737305,38.53444311637878,225.6212925903402,8694.190865166318,3.4790679732558294,0.0,,,,,
2023-04-03,Venda,39.58648300170898,39.58252435340881,225.6212925903402,,3.5722641234418853,8927.088044481272,8930.660308604714,232.8971793149545,0.0,8927.088044481272,8930.660308604714
2023-04-05,Compra,37.956336975097656,37.96013260879516,235.07602834864565,8923.51720926348,3.5708352177925087,0.0,,,,,
2023-04-11,Venda,39.41049575805664,39.40655470848083,235.07602834864565,,3.705414548709318,9259.830957224587,9263.536371773296,336.3137479611066,0.0,9259.830957224587,18194.19668037801
2023-04-13,Compra,38.261993408203125,38.265819607543946,241.8902069725142,9256.127024841697,3.7039323828898345,0.0,,,,,
2023-04-18,Venda,38.13231658935547,38.12850335769653,241.8902069725142,,3.689164627498166,9219.222404117918,9222.911568745416,-36.904620723779,0.0,9219.222404117918,18194.19668037801
2023-04-20,Compra,37.32651138305664,37.33024403419495,246.8651077318094,9215.534715156271,3.687688961647167,0.0,,,,,
2023-04-28,Venda,36.8634033203125,36.85971697998047,246.8651077318094,,3.6397512012907525,9095.738252025592,9099.378003226882,-119.79646313067937,0.0,9095.738252025592,18194.19668037801
