Ticker,Janela,MAE,MSE,RMSE,R2,Var_Real,Var_Pred,Prop_Var,Travado
CSNA3.SA,5,9.3847527106603,89.50359532700453,9.460633981240608,-21.52324277905303,0.16334494102569783,0.05519352,0.3378955034408938,Não
