Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
SUZB3.SA,1,13,1.7423726260007082,2.135127365353749,0.6639061893983482,3.356024553487589,3.581020618159552,0.3708207416295808
