Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
SUZB3.SA,4,13,3.3159125902376125,3.7102850705911528,-0.07074981046853472,5.380416732745818,5.476392180204569,-0.4609328163437072
