Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
GGBR3.SA,3,5,0.8080199922834126,0.9244629701718807,0.1546708062036492,0.3511405439008005,0.44030546428419953,0.8229200640689317
