Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
GGBR3.SA,4,5,0.5773091483902145,0.6993610510939312,0.6099871344028525,0.46649775940955823,0.5439575715101076,0.7303369285343368
