Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
BRFS3.SA,2,5,0.9011730723328641,1.0940468143806459,0.758106040577891,0.4070892898832799,0.4996144397748632,0.9562607560101173
