Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
BRFS3.SA,1,5,0.9894809508061672,1.2652887412151799,0.6623467676206596,0.552849463054112,0.6857633374394548,0.917472047728329
