Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
SOJA3.SA,4,7,0.4857318720541709,0.40512721010966424,0.5903530886531542,0.2689420160943232,2.6156968317533793,7.828728730932182,2.797986549455194,-2.4635957655445875
