Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
GGBR3.SA,4,12,0.5527807541315067,0.6751739061425632,0.7845550769793179,0.6993242564954253,0.7616720619257324,0.7525980206576267
