Data,Acao,Preco,Preco_Executado,Quantidade,Valor_Total,Custos_Operacionais,Saldo_Restante,Valor_Bruto,Lucro_Bruto,Imposto,Valor_Liquido,Vendas_Acumuladas_Mes
2023-02-07,Compra,16.38425636291504,16.38589478855133,610.0368718944852,9996.0,3.9999999999999996,0.0,,,,,
2023-02-08,Venda,16.41041374206543,16.408772700691223,610.0368718944852,,4.003982547982918,10005.952387409314,10009.956369957297,9.952387409314365,0.0,10005.952387409314,10009.956369957297
2023-02-09,Compra,16.218584060668945,16.220205919075013,616.635205271471,10001.95000645435,4.0023809549637255,0.0,,,,,
2023-02-10,Venda,16.427854537963867,16.42621175251007,616.635205271471,,4.0515921823366785,10124.675832880966,10128.980455841696,122.9788572050097,0.25303077839286364,10124.675832880966,20138.93682579899
2023-02-22,Compra,15.616926193237305,15.618487885856629,647.9901278863608,10120.625962547814,4.049870333152386,0.0,,,,,
2023-02-23,Venda,16.48017120361328,16.47852318649292,647.9901278863608,,4.271168138797564,10590.695696409019,10677.920346993911,553.0232163072994,82.95348244609491,10590.695696409019,30816.8571727929
2023-03-22,Compra,16.148826599121094,16.150441481781005,655.490404399956,10586.459418130455,4.236278278563607,0.0,,,,,
2023-06-19,Venda,16.19242286682129,16.190803624534606,655.490404399956,,4.245166566162585,10608.671248840299,10612.916415406462,22.21183070984473,0.0,10608.671248840299,10612.916415406462
2023-06-23,Compra,15.822931289672852,15.824513582801819,670.1266187332116,10604.427780340762,4.243468499536119,0.0,,,,,
2023-06-29,Venda,16.05318260192871,16.051577283668518,670.1266187332116,,4.302635684175845,10749.462815567182,10756.589210439613,147.85879441467543,2.823759188254441,10749.462815567182,21369.505625846075
2023-07-11,Compra,15.87819004058838,15.879777859592439,676.6570115431535,10745.163030440955,4.2997851262268725,0.0,,,,,
2023-07-12,Venda,17.314964294433594,17.31323279800415,676.6570115431535,,4.68604814609936,11710.434317102301,11715.1203652484,965.2712866613452,0.0,11710.434317102301,11715.1203652484
