Fold,Days,Actual Price,Predicted Price,MAE,MSE,RMSE,R²
1,18,4.081515789031982,0.7043921,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,4.053799152374268,0.7044575,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,4.157744407653809,0.7043921,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,4.2339677810668945,0.7041262,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,4.206248760223389,0.7033276,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,4.088447093963623,0.7026381,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,4.178530693054199,0.7022333,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,4.130023956298828,0.70165545,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,4.365628242492676,0.700953,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,4.130023956298828,0.7003819,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,4.0191497802734375,0.6999644,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.9706413745880127,0.6997989,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.8666985034942627,0.6995153,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.741966485977173,0.6988193,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.637830972671509,0.6976985,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.672543525695801,0.69617957,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.651716470718384,0.69413394,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.7558510303497314,0.6917238,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.623945951461792,0.6891407,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.7163338661193848,0.686707,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.695493221282959,0.6842996,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.660762310028076,0.6817235,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.6329760551452637,0.6790995,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.6329760551452637,0.67666763,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.5635111331939697,0.6746226,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.591297149658203,0.67243856,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.5843513011932373,0.6704196,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.591297149658203,0.66790986,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.591297149658203,0.6660199,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.598243474960327,0.6644532,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.6329760551452637,0.6630668,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.5774056911468506,0.66203034,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.5635111331939697,0.6613744,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.23008394241333,0.6610046,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.4732096195220947,0.66030085,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.438476085662842,0.6594031,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.2648167610168457,0.6580483,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.1655850410461426,0.6567906,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.0977556705474854,0.6549296,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.1816694736480713,0.6526826,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.174675941467285,0.6501517,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.2655813694000244,0.64743584,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.3844552040100098,0.64465815,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.216632127761841,0.6422591,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.2865591049194336,0.6400108,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.3425004482269287,0.6380422,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.4403982162475586,0.63636845,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.3984410762786865,0.6351037,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.391449213027954,0.6342297,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.328514575958252,0.63361263,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.468367099761963,0.6333767,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.5033318996429443,0.6333921,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.545290231704712,0.6345788,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.5592730045318604,0.6352571,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.482353925704956,0.63627017,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.370471239089966,0.63791335,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.391449213027954,0.6397571,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.4117655754089355,0.6415729,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.376737594604492,0.64288145,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.446794271469116,0.6439496,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.474815607070923,0.64456284,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.343731164932251,0.64476,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.385791301727295,0.64532584,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.3787810802459717,0.6455565,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.3507416248321533,0.64552116,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.3227014541625977,0.6451201,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.3016717433929443,0.64474064,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.308682441711426,0.6442638,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.343731164932251,0.6438497,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.4138307571411133,0.64298844,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.4208407402038574,0.64209867,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.4769186973571777,0.6412438,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.4769186973571777,0.640583,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.4348602294921875,0.64039415,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.40682053565979,0.64071494,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.4979488849639893,0.64107543,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.4769186973571777,0.6414823,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.511969566345215,0.64207727,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.455888271331787,0.6425642,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.6595916748046875,0.64302325,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.554229259490967,0.64399165,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.5120840072631836,0.6449565,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.56339168548584,0.6459926,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.443908214569092,0.64712244,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.570417642593384,0.6482341,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.6055595874786377,0.64931506,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.696929693222046,0.65034163,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.746127128601074,0.65134573,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.7390995025634766,0.6523347,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.6125900745391846,0.6535189,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.7250430583953857,0.65465754,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.844526767730713,0.6558739,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.8374974727630615,0.657333,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.8374974727630615,0.65901387,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.823439836502075,0.66058445,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
1,18,3.879669189453125,0.66230536,4.039781551996184,17.25638091583309,4.154080032429935,-15.834149511945991
