Ticker,Janela,Modelo,MAE,MSE,RMSE,R2,Var_Real,Var_Pred,Prop_Var,Travado,Num_Heads,FF_Dim,Transformer_Blocks
BEEF3.SA,5,Transformer,1.3003674798541598,2.565176479562141,1.6016168329416811,0.26189152814806915,0.19326400589765208,0.030349685,0.15703744077030166,Sim,4,128,2
BEEF3.SA,10,Transformer,2.139934776198696,5.948342069228541,2.4389223171779255,-0.7481364828959309,0.1920510011424837,0.018105378,0.09427380366023128,Sim,4,128,2
BEEF3.SA,15,Transformer,1.8915678078787668,4.88964864537917,2.2112549932966052,-0.5494931379172432,0.18619582552060748,0.01782929,0.095755582113652,Sim,4,128,2
BEEF3.SA,20,Transformer,1.443757817365121,3.280201916118153,1.8111327715322676,-0.15343128507421588,0.1780921099873042,0.012116985,0.06803774404388,Sim,4,128,2
PETR4.SA,5,Transformer,10.654086332850985,140.1113289936587,11.836863139939513,-4.266991304090582,0.23515500029684497,7.795363e-08,3.314989229698798e-07,Sim,4,128,2
PETR4.SA,10,Transformer,9.583439141931668,118.1389519121279,10.869174389627204,-3.4925480153069204,0.23277131908516402,6.544484e-08,2.811550725507929e-07,Sim,4,128,2
PETR4.SA,15,Transformer,12.164726927621023,174.02894733630606,13.19200315859218,-5.680992148090863,0.23068829886111386,1.2651927e-07,5.48442502613988e-07,Sim,4,128,2
PETR4.SA,20,Transformer,14.628894833550937,239.87671736974764,15.487953943944554,-8.271616619714845,0.22898916818764745,9.332115e-08,4.0753520736819033e-07,Sim,4,128,2
SOJA3.SA,5,Transformer,0.8589381191465589,1.005676967812322,1.0028344668051263,0.5533252452072718,0.13046569249433707,0.04720067,0.3617860580874977,Não,4,128,2
SOJA3.SA,10,Transformer,0.9413862147801358,1.4722602522909602,1.213367319607282,0.34235072314599047,0.12981367981287398,0.08146834,0.6275789762804427,Não,4,128,2
SOJA3.SA,15,Transformer,0.866346321105957,1.3910723653981767,1.1794373088037264,0.3758905023346042,0.12925808461222482,0.06423482,0.49695013802204374,Não,4,128,2
SOJA3.SA,20,Transformer,1.1721229636150858,1.7219080820040036,1.312214952667437,0.22526986792754622,0.1288145925735022,0.040307302,0.312909440015045,Não,4,128,2
GGBR3.SA,5,Transformer,0.8457856973012289,1.2429718884555665,1.1148864912875958,0.4691331789077089,0.0786309603422344,0.04432775,0.5637442377545363,Não,4,128,2
GGBR3.SA,10,Transformer,0.7754880394734127,1.189231158610592,1.090518756652352,0.48112734966005455,0.07792972125220664,0.031932287,0.4097574892488033,Não,4,128,2
GGBR3.SA,15,Transformer,1.0973043877737862,1.7246591937170577,1.3132628045128887,0.19580133388107213,0.07557836156332914,0.047242884,0.6250847810885385,Não,4,128,2
GGBR3.SA,20,Transformer,0.6511211450549139,0.7726196650001665,0.8789878639663727,0.6022843892189703,0.07214576841848047,0.042740166,0.5924140406873577,Não,4,128,2
CSNA3.SA,5,Transformer,7.300837953885396,54.411150853193654,7.376391452003727,-12.69236125182117,0.16334494102569783,0.050996084,0.3121987338328352,Não,4,128,2
CSNA3.SA,10,Transformer,5.136017751022124,28.57898328794851,5.345931470562311,-6.142683890428886,0.16416877511810643,0.03342301,0.20358932589843293,Sim,4,128,2
CSNA3.SA,15,Transformer,1.9116597584315709,4.43274015340926,2.1054073604434036,-0.10534376771718512,0.1647071481549509,0.021376494,0.12978486093473343,Sim,4,128,2
CSNA3.SA,20,Transformer,2.935885783209317,9.535100150841146,3.0878957480525706,-1.3806810460700274,0.16500423516570356,0.14600542,0.8848586324483315,Não,4,128,2
VALE3.SA,5,Transformer,1.7689836396111382,5.020522414298184,2.240652229663984,0.8960816652224355,0.1103452647447055,0.120488726,1.0919247498421358,Não,4,128,2
VALE3.SA,10,Transformer,2.417886309556558,8.006500102332252,2.829575958042521,0.8270574353318846,0.10835067057006374,0.07726875,0.7131358677241795,Não,4,128,2
VALE3.SA,15,Transformer,1.241202392578125,2.8160916825725666,1.6781214743195936,0.9356643831342425,0.10571242571632938,0.097071856,0.9182634454040818,Não,4,128,2
VALE3.SA,20,Transformer,4.934689253655033,27.41765268358855,5.2361868457483975,0.3360075770063262,0.10302122020021791,0.074431464,0.7224867258549976,Não,4,128,2
JBSS3.SA,5,Transformer,2.558626408047146,7.58177876746036,2.7535029993556135,-0.6292351430199707,0.12406532809454518,0.05823293,0.4693731153734177,Não,4,128,2
JBSS3.SA,10,Transformer,6.256766886106679,41.0164790923705,6.404410909082154,-7.819074037028564,0.12424796624800437,0.0402952,0.3243127415005737,Não,4,128,2
JBSS3.SA,15,Transformer,2.210667610168457,6.073901168623103,2.46452858953251,-0.2987346120222738,0.12476199277878568,0.046673816,0.3741028389967165,Não,4,128,2
JBSS3.SA,20,Transformer,1.7607093783392422,5.0913583034060865,2.2564038431553173,-0.08049422487751623,0.1253872024112647,0.04719327,0.3763802786017761,Não,4,128,2
BRFS3.SA,5,Transformer,2.045273009936015,5.792133345144025,2.4066851362702235,-0.017752039710809964,0.266154752395683,0.040920626,0.15374749465778337,Sim,4,128,2
BRFS3.SA,10,Transformer,4.0822799763209385,17.73907079104897,4.211777628395042,-2.075523793781996,0.26774724034535513,0.109780625,0.4100158954663982,Não,4,128,2
BRFS3.SA,15,Transformer,4.053423237119402,19.140517999897583,4.374987771399776,-2.2801517474381066,0.2688852942679709,0.06993464,0.2600909675809552,Sim,4,128,2
BRFS3.SA,20,Transformer,3.1642546667568925,13.1690184988265,3.628914231395735,-1.2355626364888725,0.2695501231835776,0.05889009,0.21847546829928494,Sim,4,128,2
