Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
BEEF3.SA,3,5,0.2830756155999153,0.1321557213153608,0.35874961599356425,0.8354107811043544,0.6006900381646761,0.4898664506564807,0.6999046011110948,0.859604511143467
