Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
GGBR3.SA,3,7,0.664334949032291,0.781572360179874,0.7801024050650671,0.7372341111640017,0.5876176791955092,0.48979637268036036,0.6998545368005843,0.7910233778945713
