Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
SOJA3.SA,1,5,0.4143336317041418,0.5165970017175605,-0.18756492475834458,0.2687514352274465,0.3640331982013788,0.9430678118476561
