Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
SOJA3.SA,4,5,0.33771655533339995,0.4290701385725467,0.22589379105974983,0.31150765300127287,0.4106834452443278,0.9265511793140508
