Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
GGBR3.SA,2,7,0.4778123279194255,0.3856898043835597,0.6014030979662525,0.812527924778484,0.39196934975868397,0.2743901505640346,0.5238226327336712,0.8829086620533976
