Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
JBSS3.SA,3,7,0.7038119913457518,0.7858877497824639,0.8469345416638159,0.659318774321397,0.7829744223073044,0.835742081428813,0.914189302840945,0.819940267727379
