Ticker,Janela,Num Features,CV Avg MAE,CV Avg MSE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste MSE,Teste RMSE,Teste R2
CSNA3.SA,2,7,0.7185950892312186,0.8772347646081549,0.8960239148782062,0.8033887896726825,31.76973209696368,1009.5193369528612,31.772934031229493,-255.0613795178951
