,Preço,ROA,ROE,Margem Líquida,P/L,VP,Preço_anterior,TaxaCambio,Selic,PIB,IPCA,"('PETR4.SA_Close', 'PETR4.SA')",Preço_feature
2021-01-28,8.885148048400879,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.76992416381836,5.4276,0.007469,9012141999284.48,0.7812903225806451,8.877975463867188,8.76992416381836
2021-01-29,8.54267406463623,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.885148048400879,5.4753,0.007469,9012141999284.48,0.8009677419354838,8.535774230957031,8.885148048400879
2021-01-30,8.54267406463623,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.54267406463623,5.470266666666666,0.007469,9012141999284.48,0.8206451612903225,,8.54267406463623
2021-01-31,8.54267406463623,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.54267406463623,5.465233333333334,0.007469,9012141999284.48,0.8403225806451613,,8.54267406463623
2021-02-01,8.811532020568848,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.54267406463623,5.4602,0.007469,9012141999284.48,0.86,8.804420471191406,8.54267406463623
2021-02-02,9.173211097717283,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.811532020568848,5.3869,0.007469,9012141999284.48,0.8625,9.165804862976074,8.811532020568848
2021-02-03,9.262831687927246,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.173211097717283,5.3417,0.007469,9012141999284.48,0.865,9.255352973937988,9.173211097717283
2021-02-04,9.224421501159668,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.262831687927246,5.3904,0.007469,9012141999284.48,0.8674999999999999,9.216975212097168,9.262831687927246
2021-02-05,9.23082447052002,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.224421501159668,5.3878,0.007469,9012141999284.48,0.87,9.223373413085938,9.224421501159668
2021-02-06,9.23082447052002,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.23082447052002,5.3806666666666665,0.007469,9012141999284.48,0.8725,,9.23082447052002
2021-02-07,9.23082447052002,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.23082447052002,5.3735333333333335,0.007469,9012141999284.48,0.875,,9.23082447052002
2021-02-08,8.997172355651855,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.23082447052002,5.3664,0.007469,9012141999284.48,0.8775,8.989909172058105,9.23082447052002
2021-02-09,8.814733505249023,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.997172355651855,5.421,0.007469,9012141999284.48,0.88,8.807619094848633,8.997172355651855
2021-02-10,8.89795207977295,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.814733505249023,5.4018,0.007469,9012141999284.48,0.8825000000000001,8.890767097473145,8.814733505249023
2021-02-11,8.987570762634277,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.89795207977295,5.362,0.007469,9012141999284.48,0.885,8.980314254760742,8.89795207977295
2021-02-12,9.102798461914062,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.987570762634277,5.3809,0.007469,9012141999284.48,0.8875,9.095446586608888,8.987570762634277
2021-02-13,9.102798461914062,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.102798461914062,5.387359999999999,0.007469,9012141999284.48,0.89,,9.102798461914062
2021-02-14,9.102798461914062,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.102798461914062,5.39382,0.007469,9012141999284.48,0.8925000000000001,,9.102798461914062
2021-02-15,9.102798461914062,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.102798461914062,5.40028,0.007469,9012141999284.48,0.895,,9.102798461914062
2021-02-16,9.102798461914062,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.102798461914062,5.40674,0.007469,9012141999284.48,0.8975,,9.102798461914062
2021-02-17,9.47087574005127,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.102798461914062,5.4132,0.007469,9012141999284.48,0.9,9.46323013305664,9.102798461914062
2021-02-18,9.368454933166504,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.47087574005127,5.4232,0.007469,9012141999284.48,0.9025,9.360892295837402,9.47087574005127
2021-02-19,8.747518539428711,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.368454933166504,5.3918,0.007469,9012141999284.48,0.905,8.740456581115723,9.368454933166504
2021-02-20,8.747518539428711,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.747518539428711,5.429133333333334,0.007469,9012141999284.48,0.9075,,8.747518539428711
2021-02-21,8.747518539428711,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.747518539428711,5.466466666666666,0.007469,9012141999284.48,0.91,,8.747518539428711
2021-02-22,6.935921669006348,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.747518539428711,5.5038,0.007469,9012141999284.48,0.9125,6.930319786071777,8.747518539428711
2021-02-23,7.700889587402344,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,6.935921669006348,5.4484,0.007469,9012141999284.48,0.915,7.694672584533691,6.935921669006348
2021-02-24,7.809712409973144,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.700889587402344,5.4176,0.007469,9012141999284.48,0.9175,7.803407192230225,7.700889587402344
2021-02-25,7.422427177429199,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.809712409973144,5.4594,0.007469,9012141999284.48,0.92,7.416435718536377,7.809712409973144
2021-02-26,7.11836051940918,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.422427177429199,5.5296,0.007469,9012141999284.48,0.9225,7.112614631652832,7.422427177429199
2021-02-27,7.11836051940918,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.11836051940918,5.547266666666667,0.007469,9012141999284.48,0.925,,7.11836051940918
2021-02-28,7.11836051940918,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.11836051940918,5.564933333333333,0.007469,9012141999284.48,0.9275,,7.11836051940918
2021-03-01,7.041543006896973,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.11836051940918,5.5826,0.007469,9012141999284.48,0.93,7.035858154296875,7.11836051940918
2021-03-02,7.038342952728272,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.041543006896973,5.6838,0.007469,9012141999284.48,0.91,7.032660961151123,7.041543006896973
2021-03-03,6.782286643981934,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.038342952728272,5.7336,0.007469,9012141999284.48,0.89,6.776810646057129,7.038342952728272
2021-03-04,7.111959934234619,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,6.782286643981934,5.6002,0.007469,9012141999284.48,0.87,7.106217384338379,6.782286643981934
2021-03-05,7.166370868682861,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.111959934234619,5.6864,0.007469,9012141999284.48,0.8500000000000001,7.160585403442383,7.111959934234619
2021-03-06,7.166370868682861,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.166370868682861,5.702166666666667,0.007469,9012141999284.48,0.8300000000000001,,7.166370868682861
2021-03-07,7.166370868682861,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.166370868682861,5.717933333333333,0.007469,9012141999284.48,0.81,,7.166370868682861
2021-03-08,6.753481388092041,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.166370868682861,5.7337,0.007469,9012141999284.48,0.79,6.748027801513672,7.166370868682861
2021-03-09,6.910315036773682,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,6.753481388092041,5.8391,0.007469,9012141999284.48,0.77,6.904737949371338,6.753481388092041
2021-03-10,7.150368690490723,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,6.910315036773682,5.7443,0.007469,9012141999284.48,0.75,7.144594669342041,6.910315036773682
2021-03-11,7.454433917999268,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.150368690490723,5.5884,0.007469,9012141999284.48,0.73,7.448416709899902,7.150368690490723
2021-03-12,7.416027069091797,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.454433917999268,5.5634,0.007469,9012141999284.48,0.71,7.41003942489624,7.454433917999268
2021-03-13,7.416027069091797,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.416027069091797,5.585266666666667,0.007469,9012141999284.48,0.69,,7.416027069091797
2021-03-14,7.416027069091797,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.416027069091797,5.607133333333333,0.007469,9012141999284.48,0.6699999999999999,,7.416027069091797
2021-03-15,7.56965970993042,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.416027069091797,5.629,0.007469,9012141999284.48,0.65,7.563549518585205,7.416027069091797
2021-03-16,7.45123291015625,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.56965970993042,5.5845,0.007469,9012141999284.48,0.63,7.445218086242676,7.56965970993042
2021-03-17,7.707286834716797,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.45123291015625,5.6573,0.007469,9012141999284.48,0.61,7.7010674476623535,7.45123291015625
2021-03-18,7.438429355621338,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.707286834716797,5.5468,0.010379,9012141999284.48,0.59,7.432425022125244,7.707286834716797
2021-03-19,7.681684970855713,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.438429355621338,5.5076,0.010379,9012141999284.48,0.57,7.675481796264648,7.438429355621338
2021-03-20,7.681684970855713,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.681684970855713,5.513833333333333,0.010379,9012141999284.48,0.55,,7.681684970855713
2021-03-21,7.681684970855713,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.681684970855713,5.520066666666667,0.010379,9012141999284.48,0.53,,7.681684970855713
2021-03-22,7.528049468994141,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.681684970855713,5.5263,0.010379,9012141999284.48,0.51,7.52197265625,7.681684970855713
2021-03-23,7.297599792480469,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.528049468994141,5.4945,0.010379,9012141999284.48,0.49,7.291707992553711,7.528049468994141
2021-03-24,7.304002285003662,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.297599792480469,5.5324,0.010379,9012141999284.48,0.47,7.298105239868164,7.297599792480469
2021-03-25,7.4256272315979,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.304002285003662,5.6579,0.010379,9012141999284.48,0.4499999999999999,7.41963529586792,7.304002285003662
2021-03-26,7.508845806121826,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.4256272315979,5.7036,0.010379,9012141999284.48,0.4299999999999999,7.502784252166748,7.4256272315979
2021-03-27,7.508845806121826,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.508845806121826,5.733033333333333,0.010379,9012141999284.48,0.4099999999999999,,7.508845806121826
2021-03-28,7.508845806121826,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.508845806121826,5.762466666666667,0.010379,9012141999284.48,0.3899999999999999,,7.508845806121826
2021-03-29,7.627272129058838,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.508845806121826,5.7919,0.010379,9012141999284.48,0.37,7.621115207672119,7.508845806121826
2021-03-30,7.627272129058838,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.627272129058838,5.7636,0.010379,9012141999284.48,0.35,7.621115207672119,7.627272129058838
2021-03-31,7.7136921882629395,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.627272129058838,5.6967,0.010379,9012141999284.48,0.3299999999999999,7.707463264465332,7.627272129058838
2021-04-01,7.646474838256836,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.7136921882629395,5.6843,0.010379,9012141999284.48,0.31,7.640302658081055,7.7136921882629395
2021-04-02,7.646474838256836,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.646474838256836,5.67755,0.010379,9012141999284.48,0.3273333333333333,,7.646474838256836
2021-04-03,7.646474838256836,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.646474838256836,5.6708,0.010379,9012141999284.48,0.3446666666666667,,7.646474838256836
2021-04-04,7.646474838256836,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.646474838256836,5.6640500000000005,0.010379,9012141999284.48,0.362,,7.646474838256836
2021-04-05,7.694486618041992,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.646474838256836,5.6573,0.010379,9012141999284.48,0.3793333333333333,7.6882758140563965,7.646474838256836
2021-04-06,7.688085556030273,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.694486618041992,5.6257,0.010379,9012141999284.48,0.3966666666666666,7.681877613067627,7.694486618041992
2021-04-07,7.681684970855713,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.688085556030273,5.5858,0.010379,9012141999284.48,0.414,7.675481796264648,7.688085556030273
2021-04-08,7.585662841796875,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.681684970855713,5.5811,0.010379,9012141999284.48,0.4313333333333333,7.579538345336914,7.681684970855713
2021-04-09,7.56965970993042,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.585662841796875,5.6439,0.010379,9012141999284.48,0.4486666666666666,7.563549518585205,7.585662841796875
2021-04-10,7.56965970993042,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.56965970993042,5.648466666666667,0.010379,9012141999284.48,0.4659999999999999,,7.56965970993042
2021-04-11,7.56965970993042,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.56965970993042,5.653033333333334,0.010379,9012141999284.48,0.4833333333333333,,7.56965970993042
2021-04-12,7.646474838256836,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.56965970993042,5.6576,0.010379,9012141999284.48,0.5006666666666666,7.640302658081055,7.56965970993042
2021-04-13,7.672082424163818,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.646474838256836,5.7058,0.010379,9012141999284.48,0.518,7.665889263153076,7.646474838256836
2021-04-14,7.7937092781066895,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.672082424163818,5.693,0.010379,9012141999284.48,0.5353333333333333,7.787415027618408,7.672082424163818
2021-04-15,7.639151096343994,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.7937092781066895,5.6228,0.010379,9012141999284.48,0.5526666666666666,7.63298225402832,7.7937092781066895
2021-04-16,7.592833518981934,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.639151096343994,5.6322,0.010379,9012141999284.48,0.5700000000000001,7.586702823638916,7.639151096343994
2021-04-17,7.592833518981934,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.592833518981934,5.612933333333333,0.010379,9012141999284.48,0.5873333333333333,,7.592833518981934
2021-04-18,7.592833518981934,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.592833518981934,5.593666666666667,0.010379,9012141999284.48,0.6046666666666667,,7.592833518981934
2021-04-19,8.032853126525879,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.592833518981934,5.5744,0.010379,9012141999284.48,0.622,8.0263671875,7.592833518981934
2021-04-20,7.880664825439453,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.032853126525879,5.526,0.010379,9012141999284.48,0.6393333333333333,7.874303817749023,8.032853126525879
2021-04-21,7.880664825439453,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.880664825439453,5.5112000000000005,0.010379,9012141999284.48,0.6566666666666667,,7.880664825439453
2021-04-22,7.844273090362549,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.880664825439453,5.4964,0.010379,9012141999284.48,0.6739999999999999,7.837939262390137,7.880664825439453
2021-04-23,7.837656497955322,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.844273090362549,5.4781,0.010379,9012141999284.48,0.6913333333333334,7.831328868865967,7.844273090362549
2021-04-24,7.837656497955322,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.837656497955322,5.470733333333333,0.010379,9012141999284.48,0.7086666666666667,,7.837656497955322
2021-04-25,7.837656497955322,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.837656497955322,5.463366666666667,0.010379,9012141999284.48,0.726,,7.837656497955322
2021-04-26,7.867433547973633,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.837656497955322,5.456,0.010379,9012141999284.48,0.7433333333333333,7.861081123352051,7.837656497955322
2021-04-27,7.642459392547607,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.867433547973633,5.4418,0.010379,9012141999284.48,0.7606666666666666,7.636289596557617,7.867433547973633
2021-04-28,7.920365810394287,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.642459392547607,5.3999,0.010379,9012141999284.48,0.778,7.913973808288574,7.642459392547607
2021-04-29,7.814497947692871,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.920365810394287,5.3656,0.010379,9012141999284.48,0.7953333333333332,7.808187961578369,7.920365810394287
2021-04-30,7.814497947692871,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.814497947692871,5.403,0.010379,9012141999284.48,0.8126666666666666,7.808187961578369,7.814497947692871
2021-05-01,7.814497947692871,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.814497947692871,5.4047,0.010379,9012141999284.48,0.83,,7.814497947692871
2021-05-02,7.814497947692871,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.814497947692871,5.4064,0.010379,9012141999284.48,0.8203225806451613,,7.814497947692871
2021-05-03,7.751638889312744,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.814497947692871,5.4081,0.010379,9012141999284.48,0.8106451612903225,7.745378971099853,7.814497947692871
2021-05-04,7.572980880737305,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.751638889312744,5.4499,0.010379,9012141999284.48,0.8009677419354838,7.566868305206299,7.751638889312744
2021-05-05,7.883975028991699,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.572980880737305,5.3866,0.010379,9012141999284.48,0.7912903225806451,7.877609252929687,7.572980880737305
2021-05-06,7.774796009063721,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.883975028991699,5.2891,0.013269,9012141999284.48,0.7816129032258065,7.768518924713135,7.883975028991699
2021-05-07,8.065936088562012,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,7.774796009063721,5.2211,0.013269,9012141999284.48,0.7719354838709677,8.05942440032959,7.774796009063721
2021-05-08,8.065936088562012,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.065936088562012,5.221433333333334,0.013269,9012141999284.48,0.762258064516129,,8.065936088562012
2021-05-09,8.065936088562012,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.065936088562012,5.221766666666666,0.013269,9012141999284.48,0.7525806451612903,,8.065936088562012
2021-05-10,8.171808242797852,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.065936088562012,5.2221,0.013269,9012141999284.48,0.7429032258064516,8.165209770202637,8.065936088562012
2021-05-11,8.320685386657715,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.171808242797852,5.2397,0.013269,9012141999284.48,0.7332258064516128,8.313968658447266,8.171808242797852
2021-05-12,8.198272705078125,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.320685386657715,5.2347,0.013269,9012141999284.48,0.7235483870967742,8.191654205322266,8.320685386657715
2021-05-13,8.267752647399902,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.198272705078125,5.2809,0.013269,9012141999284.48,0.7138709677419355,8.261075973510742,8.198272705078125
2021-05-14,8.701152801513672,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.267752647399902,5.2695,0.013269,9012141999284.48,0.7041935483870967,8.69412899017334,8.267752647399902
2021-05-15,8.701152801513672,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.701152801513672,5.2713,0.013269,9012141999284.48,0.694516129032258,,8.701152801513672
2021-05-16,8.701152801513672,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.701152801513672,5.2731,0.013269,9012141999284.48,0.6848387096774193,,8.701152801513672
2021-05-17,8.820260047912598,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.701152801513672,5.2749,0.013269,9012141999284.48,0.6751612903225807,8.813138008117676,8.701152801513672
2021-05-18,8.717697143554688,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.820260047912598,5.2582,0.013269,9012141999284.48,0.665483870967742,8.71065902709961,8.820260047912598
2021-05-19,8.651528358459473,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.717697143554688,5.2816,0.013269,9012141999284.48,0.6558064516129032,8.64454460144043,8.717697143554688
2021-05-20,8.578741073608398,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.651528358459473,5.2899,0.013269,9012141999284.48,0.6461290322580645,8.571816444396973,8.651528358459473
2021-05-21,8.585360527038574,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.578741073608398,5.3021,0.013269,9012141999284.48,0.6364516129032258,8.578429222106934,8.578741073608398
2021-05-22,8.585360527038574,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.585360527038574,5.3078,0.013269,9012141999284.48,0.626774193548387,,8.585360527038574
2021-05-23,8.585360527038574,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.585360527038574,5.3135,0.013269,9012141999284.48,0.6170967741935484,,8.585360527038574
2021-05-24,8.730931282043457,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.585360527038574,5.3192,0.013269,9012141999284.48,0.6074193548387097,8.723880767822266,8.585360527038574
2021-05-25,8.548966407775879,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.730931282043457,5.3137,0.013269,9012141999284.48,0.5977419354838709,8.542065620422363,8.730931282043457
2021-05-26,8.631678581237793,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.548966407775879,5.3158,0.013269,9012141999284.48,0.5880645161290322,8.62470817565918,8.548966407775879
2021-05-27,8.572125434875488,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.631678581237793,5.2833,0.013269,9012141999284.48,0.5783870967741935,8.565205574035645,8.631678581237793
2021-05-28,8.929434776306152,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.572125434875488,5.2274,0.013269,9012141999284.48,0.5687096774193549,8.92222785949707,8.572125434875488
2021-05-29,8.929434776306152,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.929434776306152,5.228800000000001,0.013269,9012141999284.48,0.5590322580645162,,8.929434776306152
2021-05-30,8.929434776306152,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.929434776306152,5.2302,0.013269,9012141999284.48,0.5493548387096774,,8.929434776306152
2021-05-31,8.88973331451416,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.929434776306152,5.2316,0.013269,9012141999284.48,0.5396774193548387,8.882556915283203,8.929434776306152
2021-06-01,9.02868938446045,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,8.88973331451416,5.163,0.013269,9012141999284.48,0.53,9.02139949798584,8.88973331451416
2021-06-02,9.220577239990234,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.02868938446045,5.114,0.013269,9012141999284.48,0.5443333333333333,9.213134765625,9.02868938446045
2021-06-03,9.220577239990234,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.220577239990234,5.09005,0.013269,9012141999284.48,0.5586666666666666,,9.220577239990234
2021-06-04,9.42900848388672,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.220577239990234,5.0661,0.013269,9012141999284.48,0.5730000000000001,9.421396255493164,9.220577239990234
2021-06-05,9.42900848388672,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.42900848388672,5.060466666666667,0.013269,9012141999284.48,0.5873333333333334,,9.42900848388672
2021-06-06,9.42900848388672,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.42900848388672,5.054833333333333,0.013269,9012141999284.48,0.6016666666666667,,9.42900848388672
2021-06-07,9.359530448913574,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.42900848388672,5.0492,0.013269,9012141999284.48,0.616,9.351974487304688,9.42900848388672
2021-06-08,9.481942176818848,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.359530448913574,5.0483,0.013269,9012141999284.48,0.6303333333333333,9.474287033081056,9.359530448913574
2021-06-09,9.481942176818848,0.1139961456397549,1.5236655432037036,0.2367029511945311,5.981285807642218,13044201261.0,9.481942176818848,5.0527,0.013269,9012141999284.48,0.6446666666666667,9.474287033081056,9.481942176818848
