,Preço,Close_Feature,Close_Target,ROA,ROE,Margem Líquida,P/L,VP,Preço_anterior,TaxaCambio,Selic,PIB,IPCA,Original_Close
2020-02-16,9.335015296936035,9.335015296936035,9.335015296936035,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.335015296936035,4.3153,0.016137,7609597000575.82,0.1568965517241379,9.577827453613281
2020-02-17,9.69923210144043,9.335015296936035,9.69923210144043,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.335015296936035,4.3151,0.016137,7609597000575.82,0.1506896551724137,9.699233055114746
2020-02-18,9.897175788879396,9.69923210144043,9.897175788879396,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.69923210144043,4.3465,0.016137,7609597000575.82,0.1444827586206896,9.897175788879396
2020-02-19,9.936765670776367,9.897175788879396,9.936765670776367,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.897175788879396,4.3722,0.016137,7609597000575.82,0.1382758620689655,9.93676471710205
2020-02-20,9.825916290283203,9.936765670776367,9.825916290283203,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.936765670776367,4.3867,0.016137,7609597000575.82,0.1320689655172414,9.82591724395752
2020-02-21,10.10303783416748,9.825916290283203,10.10303783416748,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.825916290283203,4.3918,0.016137,7609597000575.82,0.1258620689655172,10.10303783416748
2020-02-22,10.10303783416748,10.10303783416748,10.10303783416748,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,10.10303783416748,4.4005,0.016137,7609597000575.82,0.1196551724137931,9.95101718902588
2020-02-23,10.10303783416748,10.10303783416748,10.10303783416748,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,10.10303783416748,4.4092,0.016137,7609597000575.82,0.1134482758620689,9.798996543884277
2020-02-24,10.10303783416748,10.10303783416748,10.10303783416748,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,10.10303783416748,4.4179,0.016137,7609597000575.82,0.1072413793103448,9.646975898742676
2020-02-25,10.10303783416748,10.10303783416748,10.10303783416748,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,10.10303783416748,4.4266,0.016137,7609597000575.82,0.1010344827586207,9.494955253601074
2020-02-26,9.342935562133787,10.10303783416748,9.342935562133787,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,10.10303783416748,4.4353,0.016137,7609597000575.82,0.0948275862068965,9.342934608459473
2020-02-27,9.2162504196167,9.342935562133787,9.2162504196167,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.342935562133787,4.4758,0.016137,7609597000575.82,0.0886206896551724,9.2162504196167
2020-02-28,9.20041561126709,9.2162504196167,9.20041561126709,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.2162504196167,4.4981,0.016137,7609597000575.82,0.0824137931034482,9.200414657592772
2020-02-29,9.20041561126709,9.20041561126709,9.20041561126709,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.20041561126709,4.496733333333333,0.016137,7609597000575.82,0.0762068965517241,9.321820259094237
2020-03-01,9.20041561126709,9.20041561126709,9.20041561126709,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.20041561126709,4.4953666666666665,0.016137,7609597000575.82,0.07,9.443225860595703
2020-03-02,9.564630508422852,9.20041561126709,9.564630508422852,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.20041561126709,4.494,0.016137,7609597000575.82,0.0577419354838709,9.564631462097168
2020-03-03,9.477535247802734,9.564630508422852,9.477535247802734,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.564630508422852,4.4877,0.016137,7609597000575.82,0.0454838709677419,9.477535247802734
2020-03-04,9.659643173217772,9.477535247802734,9.659643173217772,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.477535247802734,4.5252,0.016137,7609597000575.82,0.0332258064516129,9.659643173217772
2020-03-05,8.947047233581543,9.659643173217772,8.947047233581543,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.659643173217772,4.6201,0.016137,7609597000575.82,0.0209677419354838,8.947046279907227
2020-03-06,8.234450340270996,8.947047233581543,8.234450340270996,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,8.947047233581543,4.6453,0.016137,7609597000575.82,0.0087096774193548,8.234450340270996
2020-03-07,8.234450340270996,8.234450340270996,8.234450340270996,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,8.234450340270996,4.675966666666667,0.016137,7609597000575.82,-0.0035483870967741,7.743550459543864
2020-03-08,8.234450340270996,8.234450340270996,8.234450340270996,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,8.234450340270996,4.706633333333333,0.016137,7609597000575.82,-0.0158064516129032,7.2526505788167315
2020-03-09,6.7617506980896,8.234450340270996,6.7617506980896,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,8.234450340270996,4.7373,0.016137,7609597000575.82,-0.0280645161290322,6.7617506980896
2020-03-10,7.007201194763184,6.7617506980896,7.007201194763184,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.7617506980896,4.6687,0.016137,7609597000575.82,-0.0403225806451612,7.007201194763184
2020-03-11,6.777586460113525,7.007201194763184,6.777586460113525,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.007201194763184,4.6732,0.016137,7609597000575.82,-0.0525806451612903,6.777586460113525
2020-03-12,5.518665313720703,6.777586460113525,5.518665313720703,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.777586460113525,4.8825,0.016137,7609597000575.82,-0.0648387096774193,5.518665313720703
2020-03-13,6.3025221824646,5.518665313720703,6.3025221824646,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,5.518665313720703,4.7355,0.016137,7609597000575.82,-0.0770967741935483,6.302521705627441
2020-03-14,6.3025221824646,6.3025221824646,6.3025221824646,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.3025221824646,4.8058,0.016137,7609597000575.82,-0.0893548387096774,6.049154122670491
2020-03-15,6.3025221824646,6.3025221824646,6.3025221824646,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.3025221824646,4.8761,0.016137,7609597000575.82,-0.1016129032258064,5.795786539713542
2020-03-16,5.542418956756592,6.3025221824646,5.542418956756592,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.3025221824646,4.9464,0.016137,7609597000575.82,-0.1138709677419354,5.542418956756592
2020-03-17,5.629514217376709,5.542418956756592,5.629514217376709,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,5.542418956756592,5.0489,0.016137,7609597000575.82,-0.1261290322580645,5.629514217376709
2020-03-18,5.225708961486816,5.629514217376709,5.225708961486816,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,5.629514217376709,5.1101,0.016137,7609597000575.82,-0.1383870967741935,5.225708961486816
2020-03-19,6.175837993621826,5.225708961486816,6.175837993621826,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,5.225708961486816,5.1437,0.014227,7609597000575.82,-0.1506451612903225,6.175837993621826
2020-03-20,6.1204142570495605,6.175837993621826,6.1204142570495605,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.175837993621826,5.0241,0.014227,7609597000575.82,-0.1629032258064516,6.120413780212402
2020-03-21,6.1204142570495605,6.1204142570495605,6.1204142570495605,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.1204142570495605,5.042666666666666,0.014227,7609597000575.82,-0.1751612903225806,6.244458516438802
2020-03-22,6.1204142570495605,6.1204142570495605,6.1204142570495605,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.1204142570495605,5.061233333333333,0.014227,7609597000575.82,-0.1874193548387097,6.368503252665202
2020-03-23,6.492547512054443,6.1204142570495605,6.492547512054443,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.1204142570495605,5.0798,0.014227,7609597000575.82,-0.1996774193548387,6.492547988891602
2020-03-24,6.650901317596436,6.492547512054443,6.650901317596436,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.492547512054443,5.0707,0.014227,7609597000575.82,-0.2119354838709677,6.650902271270752
2020-03-25,6.4846296310424805,6.650901317596436,6.4846296310424805,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.650901317596436,5.07,0.014227,7609597000575.82,-0.2241935483870967,6.484629154205322
2020-03-26,6.096660137176514,6.4846296310424805,6.096660137176514,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.4846296310424805,5.0004,0.014227,7609597000575.82,-0.2364516129032258,6.096660137176514
2020-03-27,6.175837993621826,6.096660137176514,6.175837993621826,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.096660137176514,5.1103,0.014227,7609597000575.82,-0.2487096774193548,6.175837993621826
2020-03-28,6.175837993621826,6.175837993621826,6.175837993621826,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.175837993621826,5.1264666666666665,0.014227,7609597000575.82,-0.2609677419354839,6.1890339851379395
2020-03-29,6.175837993621826,6.175837993621826,6.175837993621826,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.175837993621826,5.142633333333333,0.014227,7609597000575.82,-0.2732258064516129,6.202229976654053
2020-03-30,6.215426445007324,6.175837993621826,6.215426445007324,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.175837993621826,5.1588,0.014227,7609597000575.82,-0.2854838709677419,6.215425968170166
2020-03-31,6.294603824615479,6.215426445007324,6.294603824615479,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.215426445007324,5.1981,0.014227,7609597000575.82,-0.2977419354838709,6.294603824615479
2020-04-01,6.532136917114258,6.294603824615479,6.532136917114258,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.294603824615479,5.2399,0.014227,7609597000575.82,-0.31,6.5321364402771
2020-04-02,6.785504341125488,6.532136917114258,6.785504341125488,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.532136917114258,5.2645,0.014227,7609597000575.82,-0.3123333333333333,6.78550386428833
2020-04-03,6.928022861480713,6.785504341125488,6.928022861480713,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.785504341125488,5.2991,0.014227,7609597000575.82,-0.3146666666666666,6.928022861480713
2020-04-04,6.928022861480713,6.928022861480713,6.928022861480713,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.928022861480713,5.2815666666666665,0.014227,7609597000575.82,-0.317,6.994003931681315
2020-04-05,6.928022861480713,6.928022861480713,6.928022861480713,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.928022861480713,5.264033333333334,0.014227,7609597000575.82,-0.3193333333333333,7.059985001881918
2020-04-06,7.125967025756836,6.928022861480713,7.125967025756836,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.928022861480713,5.2465,0.014227,7609597000575.82,-0.3216666666666666,7.12596607208252
2020-04-07,7.094296455383301,7.125967025756836,7.094296455383301,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.125967025756836,5.2211,0.014227,7609597000575.82,-0.324,7.094295978546143
2020-04-08,6.89635181427002,7.094296455383301,6.89635181427002,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.094296455383301,5.2117,0.014227,7609597000575.82,-0.3263333333333333,6.896352767944336
2020-04-09,6.833010673522949,6.89635181427002,6.833010673522949,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.89635181427002,5.0773,0.014227,7609597000575.82,-0.3286666666666666,6.833009719848633
2020-04-10,6.833010673522949,6.833010673522949,6.833010673522949,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.833010673522949,5.103425,0.014227,7609597000575.82,-0.331,6.930001974105835
2020-04-11,6.833010673522949,6.833010673522949,6.833010673522949,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.833010673522949,5.12955,0.014227,7609597000575.82,-0.3333333333333333,7.026994228363037
2020-04-12,6.833010673522949,6.833010673522949,6.833010673522949,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.833010673522949,5.1556750000000005,0.014227,7609597000575.82,-0.3356666666666666,7.123986482620239
2020-04-13,7.220978260040283,6.833010673522949,7.220978260040283,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,6.833010673522949,5.1818,0.014227,7609597000575.82,-0.338,7.220978736877441
2020-04-14,7.347662925720215,7.220978260040283,7.347662925720215,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.220978260040283,5.1852,0.014227,7609597000575.82,-0.3403333333333333,7.347663402557373
2020-04-15,7.4189229011535645,7.347662925720215,7.4189229011535645,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.347662925720215,5.2573,0.014227,7609597000575.82,-0.3426666666666667,7.418921947479248
2020-04-16,7.838562488555908,7.4189229011535645,7.838562488555908,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.4189229011535645,5.2371,0.014227,7609597000575.82,-0.345,7.838563919067383
2020-04-17,7.521854400634766,7.838562488555908,7.521854400634766,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.838562488555908,5.2567,0.014227,7609597000575.82,-0.3473333333333333,7.521853923797607
2020-04-18,7.521854400634766,7.521854400634766,7.521854400634766,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.521854400634766,5.2655,0.014227,7609597000575.82,-0.3496666666666667,7.521853923797607
2020-04-19,7.521854400634766,7.521854400634766,7.521854400634766,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.521854400634766,5.2743,0.014227,7609597000575.82,-0.352,7.521853923797607
2020-04-20,7.521854400634766,7.521854400634766,7.521854400634766,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.521854400634766,5.2831,0.014227,7609597000575.82,-0.3543333333333333,7.521853923797607
2020-04-21,7.521854400634766,7.521854400634766,7.521854400634766,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.521854400634766,5.333600000000001,0.014227,7609597000575.82,-0.3566666666666667,7.763345003128052
2020-04-22,8.00483512878418,7.521854400634766,8.00483512878418,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.521854400634766,5.3841,0.014227,7609597000575.82,-0.359,8.004836082458496
2020-04-23,7.989001750946045,8.00483512878418,7.989001750946045,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,8.00483512878418,5.4461,0.014227,7609597000575.82,-0.3613333333333333,7.98900032043457
2020-04-24,8.020671844482422,7.989001750946045,8.020671844482422,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,7.989001750946045,5.6504,0.014227,7609597000575.82,-0.3636666666666667,8.020671844482422
2020-04-25,8.020671844482422,8.020671844482422,8.020671844482422,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,8.020671844482422,5.645333333333333,0.014227,7609597000575.82,-0.366,8.310988744099935
2020-04-26,8.020671844482422,8.020671844482422,8.020671844482422,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,8.020671844482422,5.640266666666667,0.014227,7609597000575.82,-0.3683333333333333,8.601305643717447
2020-04-27,8.891622543334961,8.020671844482422,8.891622543334961,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,8.020671844482422,5.6352,0.014227,7609597000575.82,-0.3706666666666667,8.891622543334961
2020-04-28,9.422111511230469,8.891622543334961,9.422111511230469,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,8.891622543334961,5.5677,0.014227,7609597000575.82,-0.373,9.422110557556152
2020-04-29,9.738821983337402,9.422111511230469,9.738821983337402,0.0298403116137343,1.0260968626775606,0.0222091972812526,8.089507165040285,583647628.0,9.422111511230469,5.4285,0.014227,7609597000575.82,-0.3753333333333333,9.73882293701172
