,Preço,ROA,ROE,Margem Líquida,P/L,VP,Preço_anterior,TaxaCambio,Selic,PIB,IPCA,Original_Close,Preço_feature,Close_Feature,Close_Target
2021-01-01,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.187575000000001,0.007469,9012141999284.48,0.25,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-02,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.17905,0.007469,9012141999284.48,0.2696774193548387,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-03,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.170525,0.007469,9012141999284.48,0.2893548387096774,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-04,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.162,0.007469,9012141999284.48,0.3090322580645161,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-05,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3263,0.007469,9012141999284.48,0.3287096774193548,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-06,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3176,0.007469,9012141999284.48,0.3483870967741935,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-07,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3427,0.007469,9012141999284.48,0.3680645161290322,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-08,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3677,0.007469,9012141999284.48,0.3877419354838709,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-09,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.410466666666667,0.007469,9012141999284.48,0.4074193548387096,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-10,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.453233333333333,0.007469,9012141999284.48,0.4270967741935484,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-11,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.496,0.007469,9012141999284.48,0.4467741935483871,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-12,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.4631,0.007469,9012141999284.48,0.4664516129032258,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-13,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3064,0.007469,9012141999284.48,0.4861290322580645,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-14,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.2611,0.007469,9012141999284.48,0.5058064516129033,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-15,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.2708,0.007469,9012141999284.48,0.5254838709677419,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-16,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.273266666666667,0.007469,9012141999284.48,0.5451612903225806,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-17,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.275733333333333,0.007469,9012141999284.48,0.5648387096774193,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-18,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.2782,0.007469,9012141999284.48,0.584516129032258,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-19,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.2939,0.007469,9012141999284.48,0.6041935483870968,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-20,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3027,0.007469,9012141999284.48,0.6238709677419354,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-21,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.316,0.007469,9012141999284.48,0.6435483870967742,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-22,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.4295,0.007469,9012141999284.48,0.6632258064516129,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-23,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.455466666666666,0.007469,9012141999284.48,0.6829032258064516,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-24,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.481433333333333,0.007469,9012141999284.48,0.7025806451612904,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-25,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.5074,0.007469,9012141999284.48,0.722258064516129,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-26,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3859,0.007469,9012141999284.48,0.7419354838709677,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-27,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3818,0.007469,9012141999284.48,0.7616129032258064,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-28,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.4276,0.007469,9012141999284.48,0.7812903225806451,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-29,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.4753,0.007469,9012141999284.48,0.8009677419354838,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-30,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.470266666666666,0.007469,9012141999284.48,0.8206451612903225,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-01-31,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.465233333333334,0.007469,9012141999284.48,0.8403225806451613,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-01,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.4602,0.007469,9012141999284.48,0.86,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-02,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3869,0.007469,9012141999284.48,0.8625,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-03,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3417,0.007469,9012141999284.48,0.865,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-04,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3904,0.007469,9012141999284.48,0.8674999999999999,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-05,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3878,0.007469,9012141999284.48,0.87,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-06,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3806666666666665,0.007469,9012141999284.48,0.8725,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-07,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3735333333333335,0.007469,9012141999284.48,0.875,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-08,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3664,0.007469,9012141999284.48,0.8775,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-09,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.421,0.007469,9012141999284.48,0.88,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-10,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.4018,0.007469,9012141999284.48,0.8825000000000001,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-11,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.362,0.007469,9012141999284.48,0.885,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-12,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3809,0.007469,9012141999284.48,0.8875,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-13,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.387359999999999,0.007469,9012141999284.48,0.89,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-14,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.39382,0.007469,9012141999284.48,0.8925000000000001,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-15,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.40028,0.007469,9012141999284.48,0.895,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-16,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.40674,0.007469,9012141999284.48,0.8975,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-17,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.4132,0.007469,9012141999284.48,0.9,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-18,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.4232,0.007469,9012141999284.48,0.9025,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-19,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.3918,0.007469,9012141999284.48,0.905,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-20,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.429133333333334,0.007469,9012141999284.48,0.9075,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-21,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.466466666666666,0.007469,9012141999284.48,0.91,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-22,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.5038,0.007469,9012141999284.48,0.9125,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-23,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.4484,0.007469,9012141999284.48,0.915,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-24,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.4176,0.007469,9012141999284.48,0.9175,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-25,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.4594,0.007469,9012141999284.48,0.92,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-26,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.5296,0.007469,9012141999284.48,0.9225,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-27,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.547266666666667,0.007469,9012141999284.48,0.925,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-02-28,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.564933333333333,0.007469,9012141999284.48,0.9275,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-03-01,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.5826,0.007469,9012141999284.48,0.93,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-03-02,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.6838,0.007469,9012141999284.48,0.91,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-03-03,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.7336,0.007469,9012141999284.48,0.89,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-03-04,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.6002,0.007469,9012141999284.48,0.87,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
2021-03-05,14.651415824890137,0.133824088314957,1.086118187815895,0.1240569723145609,12.262914477387136,117684246.0,14.651415824890137,5.6864,0.007469,9012141999284.48,0.8500000000000001,14.651415824890137,14.651415824890137,14.651415824890137,14.651415824890137
