Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
CSNA3.SA,2,5,0.8799888003003467,1.108531000125841,0.8243977496742174,0.577326771969966,0.6675231444614161,0.8883875446223981
