Ticker,Janela,Num Features,CV Avg MAE,CV Avg RMSE,CV Avg R2,Teste MAE,Teste RMSE,Teste R2
BEEF3.SA,3,8,0.25669023754832504,0.33421185714188867,0.8632134593613356,10.993590735332457,11.04290763812209,-33.98474825729312
